employee_id,previous_title,new_title,promotion_date,salary_increase_pct
EMP06568,"Surveyor, rural practice","Production assistant, television",2026-02-08,6.9
EMP04855,"Programmer, applications","Optician, dispensing",2026-05-24,24.5
EMP07030,Ceramics designer,"Scientist, product/process development",2023-11-03,19.0
EMP00461,Product designer,Fitness centre manager,2025-11-08,14.7
EMP00472,"Psychologist, educational","Producer, radio",2025-12-10,5.1
EMP07260,Animal nutritionist,Claims inspector/assessor,2024-10-06,21.5
EMP01560,Social researcher,Immunologist,2022-01-19,8.1
EMP08169,"Psychologist, prison and probation services",Hospital pharmacist,2024-05-18,8.8
EMP01374,"Designer, multimedia",Occupational hygienist,2023-01-27,8.4
EMP07531,"Surveyor, planning and development","Surveyor, planning and development",2022-12-07,9.9
EMP04116,Sports development officer,Armed forces operational officer,2025-08-26,16.5
EMP08250,Chartered management accountant,Pharmacologist,2026-02-06,20.3
EMP00135,Psychiatrist,Bookseller,2021-09-27,5.3
EMP00684,Communications engineer,Associate Professor,2023-05-30,22.6
EMP03143,"Scientist, research (life sciences)",Surgeon,2024-07-17,23.1
EMP01041,"Surveyor, building",Osteopath,2023-06-13,14.8
EMP03199,Computer games developer,Associate Professor,2024-07-11,23.1
EMP02636,Armed forces technical officer,Forensic psychologist,2025-06-22,18.3
EMP05271,Occupational hygienist,"Engineer, electrical",2022-06-07,13.2
EMP09212,Industrial buyer,Insurance risk surveyor,2025-08-18,8.8
EMP00949,"Surveyor, mining",Press photographer,2023-06-16,13.2
EMP02744,Soil scientist,Charity officer,2026-07-01,13.6
EMP03060,Armed forces logistics/support/administrative officer,Race relations officer,2022-06-10,23.2
EMP02862,"Journalist, broadcasting","Loss adjuster, chartered",2025-04-17,14.6
EMP02015,Insurance broker,Counselling psychologist,2026-05-03,19.8
EMP03272,Multimedia programmer,Youth worker,2025-10-09,18.3
EMP08818,"Scientist, clinical (histocompatibility and immunogenetics)",Warehouse manager,2021-08-24,9.5
EMP03149,Aid worker,Outdoor activities/education manager,2022-12-25,15.9
EMP05465,Herbalist,Plant breeder/geneticist,2026-04-02,20.2
EMP05955,Oceanographer,Surgeon,2023-03-08,23.4
EMP07658,Industrial buyer,"Surveyor, quantity",2025-06-02,7.1
EMP01049,Historic buildings inspector/conservation officer,Museum/gallery curator,2025-09-09,24.1
EMP00301,Jewellery designer,"Engineer, manufacturing",2026-07-16,23.9
EMP07271,Merchant navy officer,Forest/woodland manager,2026-01-21,23.4
EMP00566,Clothing/textile technologist,"Journalist, newspaper",2023-03-18,14.2
EMP00923,Politician's assistant,Chief Technology Officer,2024-10-11,24.8
EMP08947,Geochemist,Legal executive,2025-03-20,12.0
EMP01137,Information systems manager,Ceramics designer,2022-01-02,17.2
EMP07696,Comptroller,"Teacher, primary school",2021-09-22,8.5
EMP07907,Bonds trader,Farm manager,2022-03-08,8.9
EMP00474,Therapeutic radiographer,Records manager,2026-01-27,23.8
EMP06782,Theme park manager,Building control surveyor,2023-10-29,8.9
EMP00256,Garment/textile technologist,IT consultant,2022-01-22,6.5
EMP08482,"Geneticist, molecular",Translator,2024-06-03,18.9
EMP01492,"Loss adjuster, chartered","Engineer, production",2025-01-18,19.3
EMP06274,"Teacher, early years/pre",Volunteer coordinator,2022-07-22,20.8
EMP04313,"Exhibitions officer, museum/gallery","Engineer, maintenance",2023-12-20,7.3
EMP08999,Chiropractor,Administrator,2026-01-15,8.1
EMP00329,Information officer,"Horticulturist, commercial",2022-03-05,7.5
EMP05151,Careers information officer,Microbiologist,2025-07-27,11.2
EMP06223,"Education officer, environmental",Mechanical engineer,2023-08-09,14.6
EMP01752,"Scientist, audiological",Immigration officer,2022-04-14,21.4
EMP07933,Senior tax professional/tax inspector,Technical sales engineer,2024-06-15,8.8
EMP05946,Data processing manager,Statistician,2025-04-10,24.9
EMP02305,Fast food restaurant manager,Advertising art director,2026-04-11,14.1
EMP02211,"Psychologist, forensic",Automotive engineer,2025-04-05,8.7
EMP07351,"Social research officer, government",Occupational hygienist,2024-08-17,12.3
EMP05041,Building services engineer,Sport and exercise psychologist,2025-07-11,17.6
EMP07078,"Engineer, structural",Set designer,2024-08-03,15.6
EMP08674,Accounting technician,Accommodation manager,2022-06-25,19.6
EMP07289,Speech and language therapist,Soil scientist,2025-06-02,14.6
EMP07173,Mental health nurse,"Engineer, land",2026-06-20,21.0
EMP04134,Writer,Social researcher,2022-06-25,23.0
EMP07084,Technical brewer,Occupational hygienist,2022-09-30,7.9
EMP08976,Ranger/warden,"Designer, textile",2022-04-18,8.2
EMP07456,Veterinary surgeon,"Engineer, broadcasting (operations)",2025-05-19,11.0
EMP03704,"Teacher, early years/pre","Surveyor, mining",2025-08-15,11.6
EMP00051,"Engineer, communications",Production engineer,2024-07-05,19.7
EMP08133,"Civil engineer, consulting",Technical brewer,2023-04-02,21.7
EMP01168,Arboriculturist,Gaffer,2024-12-20,8.4
EMP06699,Animal technologist,Public relations account executive,2024-01-14,5.3
EMP02748,Retail buyer,Forensic psychologist,2025-05-12,15.0
EMP08868,Theatre manager,"Engineer, building services",2025-05-24,18.5
EMP09578,Air broker,Quarry manager,2021-10-22,19.3
EMP01687,Translator,"Psychologist, forensic",2021-08-21,22.4
EMP01681,"Doctor, hospital",Teaching laboratory technician,2022-02-20,12.5
EMP02237,Technical author,"Administrator, education",2025-04-02,17.2
EMP01511,"Geologist, engineering",Astronomer,2025-12-24,8.2
EMP06963,"Therapist, horticultural",Production engineer,2025-12-29,24.5
EMP00298,Materials engineer,Human resources officer,2025-07-05,21.2
EMP01712,"Surveyor, quantity",Insurance risk surveyor,2026-02-23,17.1
EMP09069,Sport and exercise psychologist,Chartered legal executive (England and Wales),2025-03-25,21.3
EMP07715,Trade union research officer,"Development worker, community",2021-08-15,14.6
EMP05837,"Lighting technician, broadcasting/film/video",Race relations officer,2025-08-02,15.9
EMP04060,Sports coach,Water engineer,2025-10-08,6.8
EMP03909,Theatre stage manager,Leisure centre manager,2023-08-23,9.1
EMP00905,"Surveyor, rural practice",Health promotion specialist,2022-12-05,22.7
EMP00803,Operations geologist,Health and safety adviser,2021-11-06,21.2
EMP02253,"Engineer, maintenance",Exhibition designer,2025-01-24,16.0
EMP07859,"Surveyor, quantity",Physiological scientist,2022-05-31,12.8
EMP05208,Film/video editor,Environmental education officer,2025-09-12,11.2
EMP04916,Clinical biochemist,Town planner,2026-05-17,21.5
EMP03080,"Designer, industrial/product",Corporate treasurer,2022-02-03,16.2
EMP09563,Occupational psychologist,"Surveyor, insurance",2026-02-10,15.4
EMP09360,Personnel officer,"Psychotherapist, dance movement",2022-07-22,11.3
EMP07576,Manufacturing engineer,"Scientist, physiological",2023-11-19,19.3
EMP00969,"Engineer, control and instrumentation","Engineer, structural",2022-08-02,20.3
EMP06689,Music therapist,Public affairs consultant,2025-05-24,14.9
EMP00031,Licensed conveyancer,Pharmacologist,2024-02-12,17.9
EMP00809,Environmental health practitioner,"Secretary, company",2023-07-16,6.7
EMP05128,Best boy,Location manager,2023-06-10,17.8
EMP03145,Leisure centre manager,"Optician, dispensing",2022-07-30,5.1
EMP06790,Theme park manager,Public relations account executive,2023-10-19,8.8
EMP08477,Warehouse manager,Glass blower/designer,2025-12-27,16.0
EMP03529,"Engineer, land",Telecommunications researcher,2026-07-23,15.1
EMP00044,Call centre manager,Chartered public finance accountant,2024-09-03,7.4
EMP04196,Pensions consultant,Forest/woodland manager,2025-09-10,10.5
EMP04433,Music therapist,Biomedical engineer,2026-07-26,24.7
EMP07784,Clinical biochemist,Biomedical scientist,2026-07-22,17.9
EMP07714,Economist,Local government officer,2021-12-25,18.0
EMP00833,Jewellery designer,Camera operator,2022-07-15,15.3
EMP08590,Clinical biochemist,"Engineer, agricultural",2023-02-25,5.7
EMP01981,Animator,"Engineer, automotive",2024-10-16,19.0
EMP01402,Printmaker,Cytogeneticist,2021-09-27,13.9
EMP08329,Visual merchandiser,Teaching laboratory technician,2021-11-06,15.7
EMP08378,Musician,"Programmer, applications",2023-07-29,12.8
EMP00568,Broadcast journalist,Secondary school teacher,2025-09-20,11.6
EMP07586,"Production designer, theatre/television/film",Public librarian,2025-07-13,17.5
EMP00519,Conference centre manager,Sports development officer,2022-02-11,15.1
EMP08909,Fine artist,Sales executive,2023-12-28,12.2
EMP04737,"Education officer, environmental",Hydrographic surveyor,2023-02-09,17.4
EMP00115,"Clinical scientist, histocompatibility and immunogenetics",Games developer,2021-08-25,13.4
EMP07213,Health visitor,Toxicologist,2025-04-04,6.1
EMP06077,Financial controller,"Designer, graphic",2022-08-22,5.1
EMP04382,"Education officer, environmental","Research officer, political party",2022-06-16,11.6
EMP06186,"Psychologist, forensic","Nurse, mental health",2025-05-30,16.2
EMP01986,Risk manager,"Librarian, academic",2026-03-20,17.2
EMP07349,"Horticulturist, commercial",Civil Service administrator,2024-03-05,21.1
EMP07103,Health physicist,Publishing rights manager,2022-07-04,5.2
EMP03071,Building control surveyor,"Surveyor, insurance",2026-03-01,14.7
EMP04246,Agricultural engineer,Quarry manager,2022-01-13,10.7
EMP07135,Herbalist,Neurosurgeon,2023-02-05,16.3
EMP06806,Chartered loss adjuster,Freight forwarder,2023-08-02,18.4
EMP04575,Equities trader,Health service manager,2025-07-07,21.6
EMP03006,"Buyer, retail","Engineer, automotive",2025-04-16,13.8
EMP01795,Print production planner,Farm manager,2023-06-21,14.6
EMP08689,Retail merchandiser,"Research officer, government",2026-04-22,24.1
EMP04845,TEFL teacher,"Clinical scientist, histocompatibility and immunogenetics",2024-04-04,6.7
EMP05016,"Research officer, government","Administrator, sports",2023-08-22,8.4
EMP00418,Copy,Music tutor,2022-09-15,17.8
EMP00401,Media planner,Transport planner,2023-01-09,10.2
EMP00383,"Sales professional, IT","Accountant, chartered public finance",2022-11-01,7.1
EMP00588,Senior tax professional/tax inspector,Forensic psychologist,2026-05-13,6.4
EMP03467,Systems developer,"Designer, blown glass/stained glass",2023-01-28,21.6
EMP08181,Multimedia programmer,Scientific laboratory technician,2026-02-13,15.7
EMP01795,"Designer, interior/spatial",International aid/development worker,2026-03-20,10.6
EMP05156,"Engineer, technical sales",Sales executive,2023-04-19,17.9
EMP02854,Arts administrator,Pensions consultant,2024-08-26,10.7
EMP06325,Tree surgeon,"Chemist, analytical",2022-07-21,24.9
EMP09511,"Designer, blown glass/stained glass","Therapist, occupational",2024-12-08,22.0
EMP07099,"Engineer, mining",International aid/development worker,2022-01-13,11.6
EMP03357,Site engineer,Child psychotherapist,2026-03-06,6.2
EMP09516,Volunteer coordinator,"Designer, interior/spatial",2025-09-02,8.7
EMP00061,Analytical chemist,Fine artist,2022-06-11,19.0
EMP07371,Photographer,Graphic designer,2023-08-22,12.8
EMP08688,"Accountant, chartered public finance","Engineer, automotive",2025-05-31,21.7
EMP03978,Medical illustrator,Tax inspector,2025-07-19,8.9
EMP09068,Special effects artist,Systems analyst,2023-10-17,14.9
EMP08648,Dietitian,Dancer,2025-01-03,12.9
EMP09276,"Pharmacist, community",Community pharmacist,2023-07-28,18.0
EMP02077,"Surveyor, planning and development",Cartographer,2024-10-18,17.1
EMP07613,Environmental health practitioner,"Designer, ceramics/pottery",2026-03-02,15.2
EMP04173,Chartered certified accountant,Mudlogger,2023-10-13,8.1
EMP08988,"Programme researcher, broadcasting/film/video",Radio producer,2023-07-23,9.8
EMP04426,"Accountant, chartered management",Hydrogeologist,2024-02-09,8.9
EMP00101,"Therapist, drama","Doctor, general practice",2026-05-28,19.0
EMP05452,Personal assistant,Chief Marketing Officer,2024-12-11,20.1
EMP07741,Police officer,Primary school teacher,2024-05-30,18.8
EMP04435,"Surveyor, building",Special effects artist,2024-04-25,23.8
EMP07553,Management consultant,"Social research officer, government",2024-01-10,23.2
EMP00106,Farm manager,Insurance risk surveyor,2026-06-17,24.9
EMP03082,Interior and spatial designer,"Optician, dispensing",2024-05-10,19.4
EMP02002,Education administrator,Equality and diversity officer,2022-09-01,22.9
EMP07910,Legal secretary,Barista,2023-02-22,18.0
EMP09562,"Administrator, sports",Stage manager,2026-01-04,6.3
EMP02413,Air cabin crew,Dispensing optician,2025-07-24,16.2
EMP08758,Publishing rights manager,Child psychotherapist,2022-05-30,6.7
EMP00033,Air cabin crew,Conference centre manager,2024-03-03,20.5
EMP07646,Community development worker,Scientific laboratory technician,2022-11-14,11.1
EMP04557,Clinical research associate,"Editor, commissioning",2024-01-14,16.9
EMP07408,Animator,Bookseller,2023-12-09,6.4
EMP05140,"Surveyor, planning and development",Management consultant,2025-11-17,17.9
EMP07075,Dispensing optician,"Pharmacist, community",2021-09-27,17.4
EMP01476,Insurance account manager,Futures trader,2023-08-18,23.0
EMP06795,Theatre manager,Radiation protection practitioner,2023-08-09,7.7
EMP08296,Television floor manager,Industrial/product designer,2024-03-02,16.1
EMP04969,"Investment banker, operational","Administrator, Civil Service",2024-09-22,20.3
EMP03882,Seismic interpreter,Site engineer,2025-07-16,21.8
EMP05101,Engineering geologist,Investment analyst,2023-01-02,10.3
EMP08468,Public affairs consultant,"Horticulturist, commercial",2026-07-16,17.8
EMP05682,Teaching laboratory technician,"Psychologist, educational",2024-07-02,15.8
EMP03168,Medical secretary,"Programmer, applications",2025-07-27,19.2
EMP02988,Warehouse manager,Multimedia specialist,2024-11-20,15.8
EMP01827,"Social research officer, government",Amenity horticulturist,2022-03-20,11.0
EMP07818,Nutritional therapist,Landscape architect,2024-04-16,13.5
EMP07000,Biomedical engineer,"Designer, multimedia",2024-05-01,13.0
EMP00992,Materials engineer,Colour technologist,2025-06-09,6.9
EMP09637,"Sound technician, broadcasting/film/video",Immigration officer,2023-08-03,10.3
EMP03104,Osteopath,"Administrator, local government",2024-10-08,7.3
EMP01611,Immunologist,Photographer,2022-05-24,23.6
EMP02532,"Editor, magazine features","Optician, dispensing",2021-10-04,24.7
EMP02274,"Engineer, land",Naval architect,2025-01-26,8.8
EMP05276,"Geologist, engineering",Stage manager,2021-09-19,9.7
EMP06650,Interior and spatial designer,"Horticulturist, commercial",2022-06-11,16.9
EMP09853,Training and development officer,"Surveyor, planning and development",2025-09-10,9.6
EMP03084,Trading standards officer,Financial trader,2022-05-12,17.8
EMP05049,Legal secretary,Film/video editor,2021-10-05,17.8
EMP04256,Clinical research associate,Multimedia specialist,2024-04-22,13.4
EMP09206,"Engineer, production",Advice worker,2023-09-08,5.3
EMP09196,Heritage manager,"Engineer, biomedical",2024-12-19,17.2
EMP08899,"Accountant, chartered",Herpetologist,2024-12-22,12.8
EMP09703,"Producer, radio","Investment banker, operational",2025-03-02,16.2
EMP02876,Secondary school teacher,"Clinical scientist, histocompatibility and immunogenetics",2025-01-29,18.6
EMP03529,"Exhibitions officer, museum/gallery","Surveyor, hydrographic",2023-12-17,11.4
EMP06918,Theatre manager,"Engineer, structural",2024-10-01,9.6
EMP09454,Public relations officer,Chiropodist,2024-02-24,8.1
EMP07146,"Merchandiser, retail",Building services engineer,2024-12-08,18.8
EMP03438,Civil Service fast streamer,Government social research officer,2024-12-05,10.0
EMP01130,Public house manager,"Engineer, site",2026-05-17,7.4
EMP09247,Best boy,Exercise physiologist,2022-11-16,17.3
EMP04637,Manufacturing engineer,Quarry manager,2023-07-27,24.8
EMP05959,Microbiologist,Haematologist,2022-09-18,5.2
EMP09696,Textile designer,Mining engineer,2021-12-06,12.3
EMP05571,"Psychologist, clinical",Theme park manager,2022-12-03,15.6
EMP09659,Energy engineer,"Doctor, general practice",2021-09-29,14.1
EMP09622,"Engineer, production",Logistics and distribution manager,2022-02-27,8.5
EMP00698,Research scientist (life sciences),Accommodation manager,2026-01-08,22.2
EMP09673,"Designer, graphic","Producer, radio",2026-07-24,11.0
EMP09278,Information officer,Pathologist,2025-07-29,8.3
EMP03611,Legal secretary,Actor,2023-02-13,16.3
EMP06192,"Embryologist, clinical",Commercial horticulturist,2022-12-16,21.7
EMP07489,"Psychologist, counselling",Audiological scientist,2025-08-25,6.2
EMP02940,Fish farm manager,Garment/textile technologist,2023-05-18,6.9
EMP00827,Primary school teacher,Training and development officer,2024-01-17,12.2
