review_id,employee_id,review_date,score,reviewer_id
PR12489,EMP06519,2026-03-19,2.1,EMP06137
PR12490,EMP05041,2025-01-15,1.1,EMP06098
PR12491,EMP08254,2024-07-21,4.2,EMP08533
PR12492,EMP03529,2025-06-15,2.8,EMP01333
PR12493,EMP01947,2025-09-01,4.0,EMP00076
PR12494,EMP05649,2023-09-04,1.5,EMP02354
PR12495,EMP07263,2024-11-14,3.3,EMP07895
PR12496,EMP07065,2024-07-29,3.7,EMP06411
PR12497,EMP09713,2023-12-16,2.6,EMP05817
PR12498,EMP05811,2024-12-22,1.9,EMP07496
PR12499,EMP03679,2024-04-20,3.0,EMP05598
PR12500,EMP01453,2023-12-24,3.9,EMP08686
PR12501,EMP03472,2023-08-18,1.6,EMP08974
PR12502,EMP07727,2023-08-28,3.4,EMP07849
PR12503,EMP06073,2023-12-25,1.1,EMP05117
PR12504,EMP02592,2024-05-17,3.7,EMP02698
PR12505,EMP04476,2026-02-08,2.2,EMP05915
PR12506,EMP04530,2023-10-02,1.7,EMP04200
PR12507,EMP05906,2025-09-09,4.1,EMP03749
PR12508,EMP09757,2026-02-05,4.6,EMP08136
PR12509,EMP03677,2023-12-03,1.6,EMP07085
PR12510,EMP01971,2024-08-19,3.8,EMP06245
PR12511,EMP04770,2026-01-03,1.2,EMP06959
PR12512,EMP07727,2024-11-21,2.4,EMP00328
PR12513,EMP01358,2025-03-04,1.8,EMP07224
PR12514,EMP09964,2023-09-29,4.5,EMP06974
PR12515,EMP04717,2023-09-24,4.4,EMP05321
PR12516,EMP09321,2025-08-26,3.7,EMP01964
PR12517,EMP05057,2025-04-02,2.5,EMP05401
PR12518,EMP07203,2024-07-02,2.3,EMP09874
PR12519,EMP01220,2023-12-02,4.5,EMP04904
PR12520,EMP00593,2025-09-24,2.8,EMP03433
PR12521,EMP06384,2025-12-16,3.4,EMP04942
PR12522,EMP02333,2024-03-25,1.3,EMP03846
PR12523,EMP02735,2025-11-05,2.3,EMP00323
PR12524,EMP09339,2024-05-16,2.7,EMP06697
PR12525,EMP03903,2024-11-03,4.1,EMP02956
PR12526,EMP02531,2025-05-30,4.2,EMP04094
PR12527,EMP03370,2024-01-23,3.9,EMP03522
PR12528,EMP00555,2025-07-09,2.7,EMP06046
PR12529,EMP03980,2024-08-03,2.5,EMP09238
PR12530,EMP03652,2024-09-25,3.2,EMP07206
PR12531,EMP08393,2026-02-24,1.8,EMP04907
PR12532,EMP05908,2023-08-14,1.2,EMP03953
PR12533,EMP01352,2026-07-26,3.8,EMP06514
PR12534,EMP00353,2026-01-21,4.5,EMP04790
PR12535,EMP06662,2024-09-17,2.7,EMP02093
PR12536,EMP05013,2026-05-17,1.3,EMP01783
PR12537,EMP05320,2026-05-16,3.7,EMP06736
PR12538,EMP01255,2023-10-07,1.0,EMP04705
PR12539,EMP06674,2026-01-29,1.3,EMP06439
PR12540,EMP00179,2025-01-15,5.0,EMP00939
PR12541,EMP06261,2024-11-06,3.9,EMP07552
PR12542,EMP07776,2024-01-08,1.3,EMP01833
PR12543,EMP01144,2025-07-04,3.9,EMP05916
PR12544,EMP06287,2023-10-08,4.5,EMP08543
PR12545,EMP07185,2024-03-24,1.5,EMP07262
PR12546,EMP02158,2026-01-30,4.7,EMP03355
PR12547,EMP05664,2026-02-11,3.0,EMP04817
PR12548,EMP05776,2025-07-21,4.6,EMP03993
PR12549,EMP07821,2024-07-05,1.1,EMP00551
PR12550,EMP01428,2025-04-04,3.2,EMP09329
PR12551,EMP04997,2026-02-02,1.0,EMP09518
PR12552,EMP05189,2024-02-29,4.4,EMP05693
PR12553,EMP03103,2025-03-29,4.1,EMP05899
PR12554,EMP04214,2025-08-21,1.6,EMP05549
PR12555,EMP07084,2026-06-01,4.8,EMP08001
PR12556,EMP03287,2024-11-23,2.3,EMP05201
PR12557,EMP08856,2025-11-24,1.9,EMP00100
PR12558,EMP01685,2026-02-14,2.0,EMP07391
PR12559,EMP01791,2024-06-25,1.9,EMP07932
PR12560,EMP00979,2025-09-04,4.7,EMP07013
PR12561,EMP09564,2025-09-28,1.6,EMP09198
PR12562,EMP02964,2024-01-23,2.2,EMP07103
PR12563,EMP07833,2024-01-30,1.6,EMP05419
PR12564,EMP01285,2024-02-27,4.7,EMP04437
PR12565,EMP08514,2026-04-04,2.7,EMP02314
PR12566,EMP08180,2024-04-25,4.5,EMP03285
PR12567,EMP02742,2023-11-14,1.7,EMP01614
PR12568,EMP03972,2025-12-19,4.1,EMP09251
PR12569,EMP04035,2024-12-10,4.7,EMP06612
PR12570,EMP00597,2023-08-14,1.2,EMP03083
PR12571,EMP07504,2024-06-26,2.2,EMP07138
PR12572,EMP00308,2025-02-04,1.8,EMP02254
PR12573,EMP04185,2026-04-08,1.2,EMP01986
PR12574,EMP09303,2023-08-13,1.5,EMP07867
PR12575,EMP03935,2024-10-15,2.5,EMP00851
PR12576,EMP07102,2025-02-05,4.5,EMP00381
PR12577,EMP00454,2024-05-03,1.3,EMP08230
PR12578,EMP07690,2025-10-31,4.0,EMP03552
PR12579,EMP09204,2026-05-02,4.3,EMP08905
PR12580,EMP08765,2025-02-20,3.0,EMP08542
PR12581,EMP05654,2024-07-02,1.6,EMP06059
PR12582,EMP04790,2025-02-01,2.1,EMP06470
PR12583,EMP09330,2025-12-09,1.5,EMP05108
PR12584,EMP02202,2024-03-21,3.2,EMP03771
PR12585,EMP02786,2023-10-21,4.0,EMP03998
PR12586,EMP02706,2026-02-27,4.3,EMP07840
PR12587,EMP05934,2026-07-30,4.6,EMP09844
PR12588,EMP02771,2025-06-23,3.3,EMP09645
PR12589,EMP03019,2025-02-03,4.1,EMP01711
PR12590,EMP04420,2023-11-21,3.9,EMP06069
PR12591,EMP00510,2025-11-04,4.6,EMP07241
PR12592,EMP03340,2025-03-14,2.9,EMP09838
PR12593,EMP00708,2024-10-13,2.5,EMP07634
PR12594,EMP02062,2024-02-14,1.9,EMP07844
PR12595,EMP05781,2026-03-08,2.0,EMP09821
PR12596,EMP05331,2023-08-21,1.8,EMP09226
PR12597,EMP05888,2024-03-27,4.4,EMP05874
PR12598,EMP02619,2023-12-18,4.4,EMP09382
PR12599,EMP00684,2023-08-30,2.5,EMP02768
PR12600,EMP05678,2024-07-01,1.8,EMP08423
PR12601,EMP01414,2024-04-04,2.9,EMP02901
PR12602,EMP07771,2025-01-28,1.5,EMP08332
PR12603,EMP02145,2026-07-30,3.2,EMP00795
PR12604,EMP01096,2024-07-25,2.4,EMP09258
PR12605,EMP02008,2025-05-27,1.1,EMP04381
PR12606,EMP01876,2024-11-25,5.0,EMP06456
PR12607,EMP02003,2025-04-01,1.9,EMP04883
PR12608,EMP06289,2024-02-20,2.7,EMP05042
PR12609,EMP09213,2026-06-10,2.1,EMP02274
PR12610,EMP06125,2024-12-30,4.0,EMP09368
PR12611,EMP06838,2024-01-01,3.3,EMP06433
PR12612,EMP07754,2024-04-27,2.3,EMP06432
PR12613,EMP08689,2023-12-27,2.7,EMP08844
PR12614,EMP08177,2024-04-08,4.0,EMP07224
PR12615,EMP07269,2024-10-25,2.9,EMP01382
PR12616,EMP10000,2025-07-15,2.7,EMP04987
PR12617,EMP01727,2025-10-27,4.1,EMP08889
PR12618,EMP05339,2025-08-16,1.8,EMP00973
PR12619,EMP09881,2025-05-01,4.8,EMP04822
PR12620,EMP07488,2025-01-25,1.8,EMP03030
PR12621,EMP02168,2026-07-26,3.5,EMP05415
PR12622,EMP02762,2026-06-09,1.4,EMP06082
PR12623,EMP07489,2025-08-04,2.7,EMP02007
PR12624,EMP04712,2024-08-29,3.0,EMP08721
PR12625,EMP04588,2023-12-09,4.0,EMP02452
PR12626,EMP08064,2025-08-13,3.9,EMP04708
PR12627,EMP05842,2025-10-05,3.0,EMP00620
PR12628,EMP02008,2024-01-11,1.1,EMP03679
PR12629,EMP05802,2024-12-13,1.4,EMP04431
PR12630,EMP02989,2026-05-27,3.7,EMP04376
PR12631,EMP05685,2024-01-14,4.8,EMP06516
PR12632,EMP02976,2025-11-12,4.6,EMP02649
PR12633,EMP01195,2025-10-10,1.6,EMP09245
PR12634,EMP08480,2025-01-23,3.6,EMP05813
PR12635,EMP00968,2025-07-13,3.4,EMP05397
PR12636,EMP04290,2025-01-21,3.3,EMP02652
PR12637,EMP03863,2025-07-03,1.8,EMP01528
PR12638,EMP03782,2025-06-12,3.4,EMP03791
PR12639,EMP06892,2025-05-13,4.4,EMP08503
PR12640,EMP05819,2024-05-12,4.2,EMP02891
PR12641,EMP03663,2026-06-10,3.8,EMP07547
PR12642,EMP08162,2023-10-23,3.3,EMP03340
PR12643,EMP07732,2025-11-17,1.2,EMP05054
PR12644,EMP05498,2026-03-29,2.6,EMP01442
PR12645,EMP08615,2025-08-04,2.3,EMP06728
PR12646,EMP06887,2024-12-13,3.6,EMP04494
PR12647,EMP07520,2026-03-10,2.6,EMP00258
PR12648,EMP04143,2025-10-01,1.2,EMP09342
PR12649,EMP03278,2025-04-05,3.0,EMP02793
PR12650,EMP08447,2024-11-09,4.9,EMP01536
PR12651,EMP02977,2025-09-11,2.6,EMP02831
PR12652,EMP05970,2025-05-30,3.4,EMP03226
PR12653,EMP01829,2023-12-01,4.6,EMP07308
PR12654,EMP03375,2026-06-21,4.3,EMP05660
PR12655,EMP09031,2024-04-13,2.1,EMP04462
PR12656,EMP05793,2023-11-03,2.9,EMP08456
PR12657,EMP01564,2025-12-13,2.6,EMP03694
PR12658,EMP05865,2025-09-07,5.0,EMP03358
PR12659,EMP00403,2025-09-01,2.9,EMP01097
PR12660,EMP06057,2025-10-14,1.7,EMP08628
PR12661,EMP03359,2024-08-27,2.2,EMP00131
PR12662,EMP09245,2024-03-16,4.5,EMP08939
PR12663,EMP05701,2023-09-02,4.9,EMP04495
PR12664,EMP04653,2026-01-07,3.3,EMP01692
PR12665,EMP06183,2025-03-16,4.3,EMP03143
PR12666,EMP02269,2024-07-05,2.2,EMP06619
PR12667,EMP06393,2025-03-30,3.2,EMP03588
PR12668,EMP05278,2023-08-23,3.4,EMP00500
PR12669,EMP05269,2025-07-22,4.9,EMP09986
PR12670,EMP07072,2026-05-21,4.6,EMP04938
PR12671,EMP06322,2024-11-19,4.6,EMP05907
PR12672,EMP08071,2024-07-22,4.1,EMP04710
PR12673,EMP02975,2025-10-24,2.5,EMP05154
PR12674,EMP03603,2025-07-12,3.1,EMP05147
PR12675,EMP07586,2025-04-10,1.1,EMP04393
PR12676,EMP01109,2025-11-21,2.7,EMP01892
PR12677,EMP09692,2024-01-19,2.6,EMP02356
PR12678,EMP06873,2023-08-27,3.3,EMP02191
PR12679,EMP05272,2025-11-19,2.6,EMP00340
PR12680,EMP01870,2024-05-15,3.3,EMP03678
PR12681,EMP07356,2025-03-07,2.9,EMP09072
PR12682,EMP06073,2025-10-06,4.4,EMP09260
PR12683,EMP03326,2023-10-09,4.7,EMP05365
PR12684,EMP08366,2026-05-18,4.6,EMP03823
PR12685,EMP02911,2024-01-13,2.9,EMP02154
PR12686,EMP00179,2025-06-15,1.5,EMP01277
PR12687,EMP05982,2024-11-21,3.9,EMP03854
PR12688,EMP01121,2025-01-24,4.0,EMP02307
PR12689,EMP01138,2026-06-15,3.0,EMP09125
PR12690,EMP09646,2025-11-17,4.9,EMP02019
PR12691,EMP05632,2023-12-09,5.0,EMP08496
PR12692,EMP07326,2026-01-26,2.8,EMP06249
PR12693,EMP09541,2026-05-25,1.2,EMP04131
PR12694,EMP07324,2026-06-07,1.1,EMP02588
PR12695,EMP02665,2023-09-22,3.4,EMP02291
PR12696,EMP05308,2024-07-03,4.9,EMP04061
PR12697,EMP01024,2024-04-20,4.2,EMP08009
PR12698,EMP07761,2026-03-29,3.2,EMP06666
PR12699,EMP08503,2025-07-09,2.6,EMP01268
PR12700,EMP09170,2024-09-27,2.0,EMP01636
PR12701,EMP03037,2023-09-18,1.5,EMP04757
PR12702,EMP05441,2026-04-05,3.4,EMP07914
PR12703,EMP09055,2025-12-02,4.6,EMP00026
PR12704,EMP06102,2025-01-14,3.3,EMP09124
PR12705,EMP09593,2026-02-05,2.6,EMP01824
PR12706,EMP01099,2025-06-13,4.6,EMP04205
PR12707,EMP01577,2025-07-15,1.2,EMP04325
PR12708,EMP07709,2024-05-09,3.4,EMP03221
PR12709,EMP05886,2025-04-08,1.1,EMP02249
PR12710,EMP07941,2024-03-09,4.1,EMP04068
PR12711,EMP06547,2023-12-10,2.7,EMP05819
PR12712,EMP04236,2024-03-15,4.6,EMP09612
PR12713,EMP06481,2025-10-23,1.7,EMP04033
PR12714,EMP03166,2025-11-27,3.5,EMP04238
PR12715,EMP08723,2024-01-05,5.0,EMP00593
PR12716,EMP03471,2025-01-20,2.7,EMP03079
PR12717,EMP03573,2026-02-14,2.9,EMP06539
PR12718,EMP08988,2025-12-13,2.0,EMP00362
PR12719,EMP00575,2026-04-26,2.4,EMP02238
PR12720,EMP04961,2025-12-15,2.5,EMP06467
PR12721,EMP02573,2023-12-03,4.6,EMP01460
PR12722,EMP00324,2024-02-06,1.6,EMP04182
PR12723,EMP04871,2026-05-20,3.5,EMP05690
PR12724,EMP00781,2026-03-11,5.0,EMP04212
PR12725,EMP05775,2026-04-05,4.5,EMP07644
PR12726,EMP00668,2025-03-27,3.4,EMP06427
PR12727,EMP06368,2025-01-17,3.8,EMP05099
PR12728,EMP03099,2025-11-09,3.8,EMP02417
PR12729,EMP06139,2026-03-27,2.6,EMP07438
PR12730,EMP03822,2024-09-18,1.0,EMP01787
PR12731,EMP06112,2025-02-02,3.3,EMP02985
PR12732,EMP01165,2025-03-23,1.4,EMP03423
PR12733,EMP04262,2026-06-04,2.1,EMP03139
PR12734,EMP05688,2024-03-30,1.8,EMP03972
PR12735,EMP09416,2024-05-24,4.4,EMP04067
PR12736,EMP08791,2024-01-14,2.1,EMP03806
PR12737,EMP03368,2024-03-18,2.5,EMP06458
PR12738,EMP07093,2024-01-24,1.8,EMP04656
PR12739,EMP02255,2025-11-14,4.8,EMP05312
PR12740,EMP08445,2026-01-29,4.6,EMP04583
PR12741,EMP09957,2023-11-15,3.5,EMP07557
PR12742,EMP00454,2024-10-24,2.1,EMP04773
PR12743,EMP05924,2026-05-05,4.3,EMP08065
PR12744,EMP00078,2025-01-12,4.4,EMP08056
PR12745,EMP08026,2025-10-30,3.3,EMP04887
PR12746,EMP01697,2025-11-27,3.3,EMP08004
PR12747,EMP00252,2026-05-10,1.1,EMP00991
PR12748,EMP07274,2025-04-15,1.3,EMP03227
PR12749,EMP05286,2025-12-16,3.6,EMP08714
PR12750,EMP02845,2026-07-07,2.7,EMP05569
PR12751,EMP04403,2024-11-20,3.6,EMP01256
PR12752,EMP07036,2024-03-21,3.8,EMP04870
PR12753,EMP05844,2024-08-24,4.1,EMP09589
PR12754,EMP07224,2026-01-30,5.0,EMP09318
PR12755,EMP05529,2024-07-16,2.4,EMP03392
PR12756,EMP09148,2024-03-13,1.1,EMP03527
PR12757,EMP08624,2024-04-26,1.4,EMP09727
PR12758,EMP09207,2024-03-11,4.1,EMP04491
PR12759,EMP06198,2023-08-27,1.1,EMP09667
PR12760,EMP00967,2025-07-30,4.1,EMP09080
PR12761,EMP09320,2024-09-17,3.0,EMP09768
PR12762,EMP01104,2026-04-24,2.2,EMP05556
PR12763,EMP09850,2023-12-25,3.8,EMP00772
PR12764,EMP08838,2024-08-26,2.2,EMP09936
PR12765,EMP08581,2023-08-10,1.2,EMP09695
PR12766,EMP09625,2025-04-28,4.2,EMP00558
PR12767,EMP03401,2025-08-14,2.5,EMP04905
PR12768,EMP06875,2026-04-07,4.5,EMP02994
PR12769,EMP00224,2023-11-05,2.6,EMP07433
PR12770,EMP00118,2023-12-16,2.3,EMP09838
PR12771,EMP08227,2024-07-20,3.4,EMP03648
PR12772,EMP09073,2024-05-06,4.9,EMP03944
PR12773,EMP00324,2026-06-13,2.4,EMP00369
PR12774,EMP07314,2023-12-15,1.6,EMP06147
PR12775,EMP08382,2026-05-24,3.5,EMP09137
PR12776,EMP07400,2024-12-25,3.8,EMP02211
PR12777,EMP08192,2025-11-07,2.2,EMP09732
PR12778,EMP05494,2026-07-26,2.0,EMP00775
PR12779,EMP05874,2024-01-13,2.8,EMP04514
PR12780,EMP02502,2024-11-22,1.4,EMP01193
PR12781,EMP00414,2025-03-14,1.1,EMP00097
PR12782,EMP01064,2024-06-25,3.1,EMP02631
PR12783,EMP03937,2024-09-23,1.1,EMP03619
PR12784,EMP08157,2025-05-04,3.5,EMP01130
PR12785,EMP09371,2024-07-22,1.8,EMP03605
PR12786,EMP05939,2026-02-26,1.5,EMP07982
PR12787,EMP00393,2024-08-08,4.5,EMP06650
PR12788,EMP01932,2023-08-10,2.5,EMP08805
PR12789,EMP08136,2024-05-18,1.1,EMP03522
PR12790,EMP02894,2026-07-18,1.1,EMP09570
PR12791,EMP01582,2025-03-02,4.4,EMP00111
PR12792,EMP08201,2024-08-03,4.2,EMP08296
PR12793,EMP02901,2024-03-30,4.2,EMP06600
PR12794,EMP06595,2023-11-14,1.6,EMP04989
PR12795,EMP04200,2026-06-08,3.8,EMP04610
PR12796,EMP07037,2025-05-25,4.6,EMP04336
PR12797,EMP09883,2026-07-17,2.7,EMP09063
PR12798,EMP06719,2025-08-08,1.7,EMP04488
PR12799,EMP06664,2023-12-26,1.4,EMP08450
PR12800,EMP04139,2025-10-26,4.5,EMP00254
PR12801,EMP09139,2025-04-20,2.4,EMP07588
PR12802,EMP09054,2025-03-09,4.0,EMP06677
PR12803,EMP08558,2024-08-27,2.5,EMP05644
PR12804,EMP02557,2024-03-30,4.9,EMP01014
PR12805,EMP01148,2025-12-31,4.3,EMP02005
PR12806,EMP06123,2024-10-15,2.9,EMP09311
PR12807,EMP08557,2026-06-16,3.5,EMP02941
PR12808,EMP09472,2024-09-10,2.3,EMP07582
PR12809,EMP09995,2025-05-06,3.6,EMP06257
PR12810,EMP03137,2024-02-28,4.8,EMP09863
PR12811,EMP01383,2025-11-13,2.0,EMP00950
PR12812,EMP08336,2025-07-23,4.9,EMP01910
PR12813,EMP05239,2025-10-17,1.2,EMP01273
PR12814,EMP07734,2024-01-07,4.7,EMP05152
PR12815,EMP08439,2024-06-18,3.2,EMP00683
PR12816,EMP05667,2026-05-09,5.0,EMP05825
PR12817,EMP01499,2026-07-21,3.2,EMP03111
PR12818,EMP03857,2024-02-27,1.8,EMP07387
PR12819,EMP00489,2025-07-22,3.1,EMP04519
PR12820,EMP07909,2023-08-25,3.4,EMP03927
PR12821,EMP07939,2026-06-25,3.2,EMP05925
PR12822,EMP08600,2026-03-31,3.0,EMP04389
PR12823,EMP08055,2024-11-08,4.5,EMP05037
PR12824,EMP09440,2025-10-26,3.5,EMP00311
PR12825,EMP02539,2023-12-02,1.3,EMP07354
PR12826,EMP09167,2026-07-26,1.5,EMP07827
PR12827,EMP01687,2023-10-27,2.1,EMP07384
PR12828,EMP00884,2024-04-02,4.8,EMP03969
PR12829,EMP09159,2025-02-28,2.5,EMP03896
PR12830,EMP02757,2026-01-24,1.3,EMP00936
PR12831,EMP05152,2023-12-08,3.4,EMP03714
PR12832,EMP02508,2026-01-08,3.1,EMP03299
PR12833,EMP04504,2026-06-05,1.6,EMP08324
PR12834,EMP00176,2024-11-22,5.0,EMP08272
PR12835,EMP03417,2026-02-26,2.2,EMP04193
PR12836,EMP00213,2023-12-05,3.7,EMP07815
PR12837,EMP01458,2026-07-07,3.5,EMP07392
PR12838,EMP07846,2025-01-13,2.3,EMP03484
PR12839,EMP02561,2024-02-09,3.6,EMP09435
PR12840,EMP00145,2025-06-03,2.9,EMP09783
PR12841,EMP03428,2025-10-08,2.1,EMP07984
PR12842,EMP06894,2025-12-11,4.6,EMP08955
PR12843,EMP01044,2025-12-14,4.2,EMP09031
PR12844,EMP05558,2025-07-21,2.4,EMP00299
PR12845,EMP09715,2025-11-12,1.5,EMP09215
PR12846,EMP04943,2026-05-08,2.5,EMP01978
PR12847,EMP07083,2024-03-06,5.0,EMP00632
PR12848,EMP09576,2026-07-12,3.7,EMP03959
PR12849,EMP08127,2023-11-18,1.3,EMP02315
PR12850,EMP08269,2026-07-08,3.3,EMP02310
PR12851,EMP07067,2024-04-07,4.8,EMP06823
PR12852,EMP02793,2025-05-23,3.5,EMP06833
PR12853,EMP07690,2026-03-25,1.2,EMP04056
PR12854,EMP03559,2026-04-25,1.4,EMP04548
PR12855,EMP03501,2025-07-05,1.6,EMP08318
PR12856,EMP00157,2023-10-27,4.3,EMP06027
PR12857,EMP00231,2024-09-30,3.1,EMP05532
PR12858,EMP03234,2025-03-26,1.8,EMP06654
PR12859,EMP00307,2024-07-26,2.9,EMP03519
PR12860,EMP05368,2025-09-04,3.2,EMP05276
PR12861,EMP06526,2026-05-28,2.2,EMP08605
PR12862,EMP09993,2026-03-17,1.7,EMP08368
PR12863,EMP05698,2025-02-23,2.2,EMP09835
PR12864,EMP00917,2026-04-18,1.4,EMP05253
PR12865,EMP08869,2026-04-29,4.1,EMP07604
PR12866,EMP01087,2024-06-24,2.2,EMP00218
PR12867,EMP04149,2025-10-02,4.1,EMP00162
PR12868,EMP06395,2025-12-25,4.5,EMP03528
PR12869,EMP08428,2024-03-09,1.9,EMP09557
PR12870,EMP06571,2023-09-16,4.8,EMP01211
PR12871,EMP09571,2026-02-28,4.8,EMP07574
PR12872,EMP01419,2025-03-12,3.1,EMP07364
PR12873,EMP01858,2026-06-03,4.8,EMP08924
PR12874,EMP04583,2024-11-14,1.7,EMP07150
PR12875,EMP07340,2023-08-10,2.1,EMP07393
PR12876,EMP02142,2024-03-22,3.6,EMP03772
PR12877,EMP00340,2024-05-14,3.8,EMP05591
PR12878,EMP05696,2026-07-19,2.4,EMP05628
PR12879,EMP05304,2024-01-11,1.4,EMP07663
PR12880,EMP08995,2025-03-16,4.3,EMP05775
PR12881,EMP07451,2024-08-11,3.7,EMP00624
PR12882,EMP02069,2025-07-06,2.7,EMP01290
PR12883,EMP03504,2024-04-12,1.3,EMP08147
PR12884,EMP06616,2026-05-16,3.4,EMP05527
PR12885,EMP05090,2023-11-20,1.4,EMP04263
PR12886,EMP00008,2023-10-01,2.2,EMP00077
PR12887,EMP03369,2025-07-10,3.1,EMP06687
PR12888,EMP03328,2023-10-05,4.9,EMP00526
PR12889,EMP00746,2025-07-09,4.5,EMP03242
PR12890,EMP07120,2025-11-08,4.5,EMP08264
PR12891,EMP04135,2023-10-29,2.7,EMP00512
PR12892,EMP05539,2026-04-15,2.4,EMP00456
PR12893,EMP07735,2025-06-07,1.8,EMP01072
PR12894,EMP00777,2026-07-24,1.2,EMP09458
PR12895,EMP05633,2025-07-29,2.4,EMP08315
PR12896,EMP02970,2025-05-29,2.3,EMP09996
PR12897,EMP01836,2025-08-18,4.8,EMP03431
PR12898,EMP01377,2023-10-31,2.7,EMP02605
PR12899,EMP07072,2023-12-17,3.1,EMP00872
PR12900,EMP00621,2024-10-29,4.7,EMP07621
PR12901,EMP02079,2025-07-13,4.0,EMP03038
PR12902,EMP08556,2026-04-19,3.0,EMP08867
PR12903,EMP01688,2023-10-29,2.1,EMP00985
PR12904,EMP03121,2024-07-16,3.8,EMP05487
PR12905,EMP09776,2026-02-23,4.0,EMP06484
PR12906,EMP03069,2025-09-07,2.7,EMP09903
PR12907,EMP00218,2023-09-23,3.5,EMP08197
PR12908,EMP01063,2025-05-29,2.5,EMP07205
PR12909,EMP01618,2026-03-14,4.8,EMP07232
PR12910,EMP09036,2024-08-14,3.4,EMP04040
PR12911,EMP04552,2023-09-05,4.5,EMP02372
PR12912,EMP08218,2026-07-21,1.5,EMP08261
PR12913,EMP07019,2024-12-15,3.1,EMP07339
PR12914,EMP09338,2024-01-20,4.4,EMP08167
PR12915,EMP07698,2026-04-26,1.9,EMP03167
PR12916,EMP09767,2024-08-06,4.5,EMP09300
PR12917,EMP08934,2024-11-18,1.2,EMP08861
PR12918,EMP09548,2024-06-16,2.8,EMP06346
PR12919,EMP01668,2023-09-16,4.1,EMP00550
PR12920,EMP09682,2025-09-11,1.1,EMP02998
PR12921,EMP06308,2025-10-22,3.3,EMP02649
PR12922,EMP03624,2024-03-30,2.6,EMP04524
PR12923,EMP06787,2025-09-10,2.2,EMP03608
PR12924,EMP04870,2026-03-20,4.3,EMP03266
PR12925,EMP01332,2026-01-23,1.5,EMP06851
PR12926,EMP03183,2024-02-01,4.5,EMP07179
PR12927,EMP03358,2024-07-15,2.9,EMP02827
PR12928,EMP01844,2024-08-02,4.5,EMP08250
PR12929,EMP06564,2026-05-22,1.5,EMP09085
PR12930,EMP05100,2024-07-02,2.5,EMP09145
PR12931,EMP04272,2024-09-19,2.2,EMP09898
PR12932,EMP04701,2025-04-14,2.3,EMP04323
PR12933,EMP09719,2024-06-12,3.7,EMP06781
PR12934,EMP09491,2024-07-28,4.3,EMP00645
PR12935,EMP07938,2023-11-03,2.2,EMP04587
PR12936,EMP01014,2025-04-21,3.4,EMP06961
PR12937,EMP08401,2026-04-28,3.4,EMP07120
PR12938,EMP04655,2023-11-19,2.0,EMP04067
PR12939,EMP06770,2024-08-09,2.2,EMP04072
PR12940,EMP07501,2025-10-13,3.0,EMP04337
PR12941,EMP07305,2026-06-12,1.7,EMP00697
PR12942,EMP06147,2024-08-19,1.4,EMP02794
PR12943,EMP05976,2024-06-06,4.9,EMP06276
PR12944,EMP04186,2024-10-19,2.8,EMP01552
PR12945,EMP09782,2024-04-20,2.6,EMP07951
PR12946,EMP07224,2025-08-16,1.1,EMP03254
PR12947,EMP05254,2023-11-01,2.0,EMP06621
PR12948,EMP02155,2026-03-03,4.0,EMP05093
PR12949,EMP04785,2025-10-01,3.1,EMP09583
PR12950,EMP06896,2023-09-13,2.8,EMP02612
PR12951,EMP04321,2025-09-16,2.0,EMP08792
PR12952,EMP04322,2025-08-09,2.3,EMP06007
PR12953,EMP08153,2024-09-26,4.6,EMP04510
PR12954,EMP01097,2025-10-29,2.2,EMP08850
PR12955,EMP04277,2025-02-24,2.7,EMP02531
PR12956,EMP08095,2024-09-22,1.7,EMP01992
PR12957,EMP04930,2023-12-13,4.9,EMP03268
PR12958,EMP09693,2026-03-16,1.7,EMP08046
PR12959,EMP03688,2024-03-02,3.2,EMP01870
PR12960,EMP05544,2024-07-23,4.1,EMP06858
PR12961,EMP04245,2024-04-05,4.6,EMP01503
PR12962,EMP02331,2025-11-28,1.5,EMP00329
PR12963,EMP09185,2023-12-07,3.7,EMP00048
PR12964,EMP03239,2025-10-01,1.8,EMP09116
PR12965,EMP02686,2024-02-06,4.8,EMP09687
PR12966,EMP06022,2025-02-19,2.6,EMP01486
PR12967,EMP02871,2024-01-21,2.3,EMP01977
PR12968,EMP02100,2023-10-02,3.4,EMP05629
PR12969,EMP09728,2024-08-12,4.2,EMP04629
PR12970,EMP09094,2025-11-26,3.4,EMP04080
PR12971,EMP01894,2025-09-09,3.9,EMP00490
PR12972,EMP08613,2025-12-17,1.2,EMP06380
PR12973,EMP01607,2026-06-18,3.0,EMP05060
PR12974,EMP08472,2025-05-06,4.0,EMP00245
PR12975,EMP00401,2025-12-10,3.5,EMP03164
PR12976,EMP08165,2025-12-20,2.5,EMP05980
PR12977,EMP08224,2026-08-01,1.3,EMP05774
PR12978,EMP05604,2025-11-05,3.9,EMP06671
PR12979,EMP05570,2023-12-15,3.0,EMP04115
PR12980,EMP01267,2024-09-18,2.5,EMP00523
PR12981,EMP09548,2023-12-21,4.3,EMP01764
PR12982,EMP06586,2023-08-17,4.5,EMP08157
PR12983,EMP04497,2024-01-03,4.4,EMP08799
PR12984,EMP03299,2024-12-22,1.2,EMP06737
PR12985,EMP08429,2023-08-23,2.8,EMP06572
PR12986,EMP07322,2025-04-22,4.1,EMP09329
PR12987,EMP08697,2024-06-25,4.5,EMP02747
