project_id,skill_id,required_proficiency
PRJ1214,SK0179,3
PRJ2600,SK0080,2
PRJ2176,SK0030,2
PRJ1582,SK0192,3
PRJ3387,SK0267,3
PRJ2467,SK0236,4
PRJ0001,SK0248,3
PRJ0469,SK0188,2
PRJ3060,SK0069,3
PRJ2502,SK0226,4
PRJ0876,SK0032,2
PRJ2067,SK0178,4
PRJ4124,SK0246,3
PRJ3768,SK0264,4
PRJ2814,SK0271,2
PRJ3858,SK0009,2
PRJ2581,SK0046,3
PRJ0442,SK0219,4
PRJ2339,SK0268,4
PRJ3624,SK0115,2
PRJ2010,SK0006,2
PRJ2435,SK0193,2
PRJ2393,SK0094,4
PRJ3701,SK0147,3
PRJ3577,SK0190,4
PRJ1320,SK0181,2
PRJ0953,SK0110,4
PRJ4531,SK0254,3
PRJ3548,SK0096,4
PRJ4420,SK0043,4
PRJ0941,SK0285,4
PRJ0251,SK0113,3
PRJ2561,SK0235,3
PRJ2256,SK0257,3
PRJ3399,SK0053,3
PRJ0119,SK0134,2
PRJ1749,SK0293,4
PRJ4346,SK0199,2
PRJ3021,SK0296,3
PRJ0773,SK0218,2
PRJ2521,SK0223,2
PRJ2306,SK0057,3
PRJ2590,SK0135,4
PRJ1684,SK0143,4
PRJ4426,SK0014,3
PRJ4854,SK0185,2
PRJ0406,SK0274,4
PRJ0645,SK0086,2
PRJ4261,SK0270,4
PRJ3335,SK0230,3
PRJ4470,SK0127,4
PRJ2559,SK0151,3
PRJ3476,SK0152,2
PRJ1754,SK0250,2
PRJ1524,SK0066,3
PRJ0193,SK0002,3
PRJ1336,SK0198,3
PRJ2248,SK0194,3
PRJ0065,SK0008,4
PRJ2050,SK0084,2
PRJ4214,SK0204,3
PRJ2795,SK0123,3
PRJ3535,SK0247,4
PRJ4576,SK0294,2
PRJ4287,SK0020,4
PRJ2170,SK0052,2
PRJ3478,SK0111,4
PRJ3727,SK0105,3
PRJ3667,SK0056,4
PRJ1531,SK0213,3
PRJ3524,SK0189,3
PRJ3204,SK0180,4
PRJ2962,SK0154,2
PRJ4567,SK0192,4
PRJ2078,SK0088,4
PRJ4898,SK0278,4
PRJ1905,SK0128,4
PRJ3801,SK0248,2
PRJ1070,SK0073,4
PRJ2171,SK0218,2
PRJ4400,SK0198,3
PRJ1306,SK0201,2
PRJ0721,SK0092,3
PRJ2007,SK0217,4
PRJ2740,SK0250,2
PRJ3432,SK0045,4
PRJ3933,SK0220,3
PRJ0492,SK0195,4
PRJ2628,SK0048,2
PRJ2161,SK0073,3
PRJ0403,SK0215,3
PRJ2103,SK0062,4
PRJ4172,SK0028,3
PRJ3881,SK0300,3
PRJ3989,SK0223,2
PRJ0667,SK0130,3
PRJ4754,SK0054,4
PRJ1679,SK0111,3
PRJ1384,SK0120,4
PRJ2035,SK0220,4
PRJ2269,SK0026,4
PRJ3975,SK0144,4
PRJ0553,SK0037,2
PRJ4717,SK0106,3
PRJ1076,SK0034,4
PRJ3811,SK0071,2
PRJ0372,SK0190,3
PRJ1467,SK0117,2
PRJ4408,SK0284,3
PRJ3713,SK0047,2
PRJ2278,SK0290,2
PRJ2241,SK0267,4
PRJ2771,SK0010,4
PRJ4717,SK0044,3
PRJ3964,SK0087,4
PRJ4413,SK0027,3
PRJ2531,SK0061,2
PRJ3768,SK0024,4
PRJ1185,SK0120,2
PRJ0858,SK0072,3
PRJ4568,SK0040,4
PRJ0209,SK0200,2
PRJ4471,SK0138,3
PRJ4748,SK0057,4
PRJ1262,SK0123,2
PRJ0985,SK0094,2
PRJ2027,SK0037,2
PRJ1801,SK0179,4
PRJ2485,SK0133,3
PRJ1333,SK0241,2
PRJ4920,SK0292,4
PRJ1833,SK0106,2
PRJ1292,SK0257,4
PRJ0437,SK0180,3
PRJ4813,SK0284,4
PRJ3560,SK0168,4
PRJ0793,SK0258,3
PRJ2803,SK0217,3
PRJ3188,SK0161,2
PRJ3634,SK0152,4
PRJ0668,SK0138,3
PRJ0185,SK0116,2
PRJ1356,SK0250,4
PRJ1102,SK0115,3
PRJ0080,SK0167,4
PRJ3463,SK0097,4
PRJ2899,SK0143,3
PRJ0533,SK0046,2
PRJ1795,SK0241,4
PRJ3849,SK0200,2
PRJ2433,SK0133,4
PRJ2014,SK0137,2
PRJ2440,SK0042,3
PRJ0176,SK0161,2
PRJ3248,SK0141,3
PRJ4109,SK0197,3
PRJ3261,SK0250,2
PRJ4470,SK0215,2
PRJ3623,SK0001,3
PRJ0149,SK0008,3
PRJ1627,SK0058,3
PRJ0351,SK0072,3
PRJ3954,SK0262,4
PRJ1587,SK0125,2
PRJ3259,SK0094,2
PRJ4535,SK0212,4
PRJ3313,SK0215,2
PRJ2722,SK0248,2
PRJ2730,SK0081,2
PRJ0317,SK0180,3
PRJ1404,SK0031,2
PRJ1641,SK0118,2
PRJ1693,SK0263,2
PRJ1717,SK0017,4
PRJ3564,SK0105,3
PRJ1870,SK0102,3
PRJ4734,SK0025,2
PRJ4489,SK0191,2
PRJ0086,SK0135,3
PRJ4523,SK0059,4
PRJ0699,SK0101,2
PRJ0334,SK0274,3
PRJ4760,SK0006,3
PRJ0629,SK0160,4
PRJ0212,SK0011,4
PRJ0666,SK0052,4
PRJ4759,SK0220,3
PRJ2745,SK0147,4
PRJ2266,SK0134,2
PRJ3551,SK0106,2
PRJ0047,SK0221,2
PRJ0306,SK0158,3
PRJ3058,SK0251,3
PRJ0872,SK0222,4
PRJ2153,SK0191,3
PRJ0692,SK0002,3
PRJ2967,SK0259,3
PRJ2465,SK0175,3
PRJ3731,SK0280,4
PRJ1464,SK0268,3
PRJ3303,SK0111,3
PRJ2241,SK0114,4
PRJ2406,SK0083,3
PRJ0628,SK0298,4
PRJ1915,SK0018,2
PRJ4397,SK0110,3
PRJ1185,SK0171,4
PRJ1407,SK0129,2
PRJ1171,SK0124,4
PRJ3730,SK0058,2
PRJ3096,SK0289,3
PRJ3343,SK0071,3
PRJ4818,SK0127,2
PRJ0682,SK0048,2
PRJ3499,SK0118,4
PRJ0098,SK0107,3
PRJ3189,SK0194,2
PRJ1163,SK0234,2
PRJ1136,SK0046,2
PRJ1704,SK0179,2
PRJ0205,SK0146,3
PRJ1711,SK0185,3
PRJ2908,SK0160,2
PRJ4457,SK0107,2
PRJ1183,SK0177,4
PRJ0267,SK0169,3
PRJ3215,SK0090,3
PRJ2599,SK0049,3
PRJ0261,SK0218,2
PRJ1857,SK0034,3
PRJ3047,SK0173,3
PRJ2344,SK0150,4
PRJ1022,SK0056,4
PRJ2962,SK0064,3
PRJ0705,SK0044,3
PRJ3336,SK0027,4
PRJ0459,SK0248,3
PRJ2937,SK0180,3
PRJ3168,SK0070,2
PRJ4360,SK0190,2
PRJ1474,SK0024,2
PRJ2573,SK0014,4
PRJ0860,SK0275,4
PRJ1996,SK0274,3
PRJ4268,SK0136,2
PRJ1549,SK0300,2
PRJ1582,SK0043,2
PRJ4411,SK0130,4
PRJ1754,SK0273,2
PRJ4004,SK0107,4
PRJ2735,SK0131,4
PRJ2106,SK0101,4
PRJ3958,SK0161,2
PRJ2985,SK0085,3
PRJ0453,SK0218,2
PRJ0964,SK0148,4
PRJ0785,SK0058,4
PRJ3955,SK0153,2
PRJ0944,SK0035,4
PRJ3443,SK0031,2
PRJ1277,SK0102,4
PRJ2185,SK0082,3
PRJ4599,SK0257,4
PRJ0040,SK0158,3
PRJ1516,SK0070,4
PRJ0235,SK0243,3
PRJ4393,SK0099,4
PRJ4824,SK0011,3
PRJ3908,SK0281,3
PRJ4372,SK0242,3
PRJ2829,SK0167,2
PRJ3834,SK0077,2
PRJ1323,SK0134,2
PRJ1862,SK0005,4
PRJ4986,SK0065,3
PRJ0612,SK0069,3
PRJ1012,SK0191,2
PRJ4341,SK0158,4
PRJ0504,SK0177,2
PRJ2813,SK0194,3
PRJ3144,SK0054,4
PRJ1562,SK0032,2
PRJ0938,SK0158,4
PRJ1393,SK0229,4
PRJ4903,SK0269,4
PRJ1435,SK0059,4
PRJ1551,SK0299,3
PRJ2175,SK0278,2
PRJ4683,SK0094,4
PRJ0048,SK0074,4
PRJ1360,SK0273,4
PRJ2284,SK0087,3
PRJ0912,SK0001,2
PRJ1159,SK0202,2
PRJ3871,SK0217,4
PRJ0250,SK0229,4
PRJ0807,SK0080,2
PRJ2504,SK0273,3
PRJ2517,SK0109,3
PRJ4807,SK0111,4
PRJ4745,SK0063,4
PRJ1771,SK0216,3
PRJ4379,SK0072,2
PRJ4734,SK0259,3
PRJ3394,SK0143,3
PRJ1054,SK0297,4
PRJ2208,SK0233,4
PRJ1486,SK0055,4
PRJ0027,SK0087,4
PRJ2550,SK0006,3
PRJ2003,SK0254,3
PRJ0657,SK0290,4
PRJ1173,SK0078,2
PRJ2823,SK0087,2
PRJ4405,SK0106,3
PRJ3717,SK0153,2
PRJ1901,SK0114,4
PRJ0334,SK0096,3
PRJ2891,SK0291,3
PRJ2016,SK0093,2
PRJ3346,SK0088,4
PRJ1307,SK0232,4
PRJ1494,SK0099,3
PRJ0113,SK0139,4
PRJ4781,SK0223,3
PRJ4679,SK0273,2
PRJ0409,SK0103,3
PRJ3364,SK0013,3
PRJ0185,SK0070,4
PRJ4966,SK0121,3
PRJ4765,SK0276,2
PRJ4249,SK0174,3
PRJ1536,SK0120,2
PRJ4104,SK0158,4
PRJ1622,SK0049,2
PRJ0365,SK0016,3
PRJ4343,SK0039,4
PRJ3026,SK0203,3
PRJ0063,SK0066,3
PRJ3715,SK0134,4
PRJ1535,SK0046,2
PRJ2567,SK0209,3
PRJ4054,SK0176,2
PRJ2301,SK0049,3
PRJ1272,SK0111,2
PRJ0190,SK0170,4
PRJ1011,SK0035,2
PRJ0333,SK0180,3
PRJ0571,SK0068,4
PRJ4795,SK0281,4
PRJ3826,SK0262,2
PRJ4842,SK0003,2
PRJ3900,SK0270,4
PRJ4921,SK0252,4
PRJ2076,SK0101,2
PRJ1391,SK0052,4
PRJ2010,SK0287,4
PRJ2144,SK0230,3
PRJ3722,SK0114,3
PRJ4520,SK0255,2
PRJ2052,SK0288,4
PRJ4841,SK0294,3
PRJ2408,SK0178,4
PRJ4404,SK0080,3
PRJ0342,SK0300,4
PRJ2309,SK0159,3
PRJ1156,SK0281,3
PRJ4734,SK0119,4
PRJ3339,SK0272,2
PRJ0100,SK0263,3
PRJ0698,SK0228,3
PRJ4705,SK0068,3
PRJ2311,SK0244,2
PRJ2810,SK0226,3
PRJ2975,SK0286,2
PRJ2569,SK0078,3
PRJ1317,SK0045,3
PRJ1067,SK0126,4
PRJ2756,SK0119,2
PRJ4040,SK0208,3
PRJ0671,SK0298,4
PRJ4394,SK0197,2
PRJ0249,SK0010,4
PRJ1476,SK0195,4
PRJ0666,SK0014,3
PRJ4148,SK0124,3
PRJ3195,SK0187,3
PRJ1434,SK0168,2
PRJ4441,SK0149,2
PRJ3660,SK0055,2
PRJ3471,SK0111,2
PRJ1532,SK0024,3
PRJ3367,SK0164,3
PRJ1111,SK0109,2
PRJ4250,SK0037,2
PRJ2247,SK0084,4
PRJ4999,SK0290,2
PRJ4562,SK0278,2
PRJ4237,SK0299,4
PRJ4119,SK0028,2
PRJ4077,SK0214,4
PRJ0703,SK0114,2
PRJ4280,SK0021,4
PRJ4279,SK0103,2
PRJ3988,SK0001,4
PRJ4259,SK0108,2
PRJ4991,SK0172,3
PRJ1490,SK0277,3
PRJ1656,SK0079,4
PRJ1817,SK0192,3
PRJ1055,SK0115,2
PRJ1447,SK0247,4
PRJ1575,SK0136,3
PRJ3703,SK0245,2
PRJ3081,SK0004,4
PRJ4049,SK0287,2
PRJ4856,SK0154,3
PRJ4081,SK0238,4
PRJ3975,SK0287,4
PRJ3618,SK0036,3
PRJ0968,SK0004,3
PRJ0514,SK0172,3
PRJ4523,SK0042,4
PRJ1606,SK0228,3
PRJ4188,SK0295,4
PRJ2517,SK0144,3
PRJ3945,SK0109,2
PRJ3062,SK0267,4
PRJ1061,SK0073,3
PRJ3965,SK0194,4
PRJ3017,SK0232,2
PRJ2743,SK0206,3
PRJ4334,SK0132,3
PRJ4005,SK0021,3
PRJ4749,SK0277,3
PRJ3559,SK0139,2
PRJ2349,SK0141,4
PRJ2845,SK0071,4
PRJ1264,SK0209,4
PRJ2001,SK0061,2
PRJ0267,SK0268,3
PRJ1822,SK0048,4
PRJ2286,SK0121,2
PRJ2151,SK0165,2
PRJ0148,SK0019,4
PRJ3578,SK0186,2
PRJ4288,SK0086,4
PRJ2764,SK0094,4
PRJ4871,SK0065,4
PRJ1095,SK0116,4
PRJ0771,SK0299,2
PRJ0424,SK0056,3
PRJ0648,SK0004,2
PRJ3231,SK0042,2
PRJ2807,SK0094,2
PRJ3562,SK0225,2
PRJ0057,SK0040,2
PRJ0170,SK0296,3
PRJ0894,SK0234,2
PRJ1038,SK0002,2
PRJ0233,SK0265,4
PRJ1773,SK0024,2
PRJ2872,SK0065,2
PRJ0669,SK0188,4
PRJ2519,SK0038,3
PRJ2373,SK0169,2
PRJ0228,SK0101,2
PRJ3037,SK0300,2
PRJ1100,SK0008,2
PRJ1344,SK0274,2
PRJ2785,SK0167,3
PRJ1692,SK0175,2
PRJ3682,SK0103,4
PRJ4595,SK0030,4
PRJ2164,SK0036,4
PRJ0065,SK0003,3
PRJ3868,SK0283,4
PRJ1232,SK0010,4
PRJ4587,SK0116,4
PRJ0197,SK0286,2
PRJ1952,SK0140,4
PRJ2554,SK0073,3
PRJ3103,SK0291,2
PRJ1054,SK0224,3
PRJ2371,SK0223,4
PRJ0438,SK0099,3
PRJ1408,SK0154,3
PRJ1629,SK0249,3
PRJ3015,SK0237,2
PRJ3839,SK0048,3
PRJ3793,SK0221,4
PRJ4739,SK0072,2
PRJ4439,SK0077,2
PRJ1982,SK0150,2
PRJ2993,SK0245,4
PRJ3280,SK0015,2
PRJ0649,SK0078,2
PRJ0566,SK0012,2
PRJ1920,SK0255,2
PRJ3166,SK0044,2
PRJ2839,SK0045,3
PRJ2296,SK0031,4
PRJ1449,SK0294,2
PRJ0407,SK0172,2
PRJ2468,SK0094,3
PRJ4179,SK0033,2
PRJ2679,SK0033,4
PRJ3414,SK0277,2
PRJ0690,SK0285,4
PRJ4270,SK0009,3
PRJ4746,SK0038,4
PRJ1394,SK0104,3
PRJ3557,SK0205,4
PRJ2187,SK0041,4
PRJ1104,SK0120,4
PRJ2532,SK0075,3
PRJ0945,SK0074,2
PRJ4525,SK0076,3
PRJ3965,SK0242,2
PRJ3211,SK0047,3
PRJ0557,SK0047,3
PRJ0193,SK0163,3
PRJ3802,SK0047,2
PRJ2850,SK0039,2
PRJ2802,SK0275,3
PRJ1645,SK0279,3
PRJ1060,SK0085,3
PRJ3545,SK0183,4
PRJ0953,SK0123,4
PRJ4709,SK0014,4
PRJ0998,SK0031,4
PRJ2050,SK0132,3
PRJ0457,SK0217,4
PRJ1061,SK0165,2
PRJ1659,SK0223,3
PRJ0377,SK0180,2
PRJ0877,SK0225,4
PRJ0319,SK0025,4
PRJ1370,SK0163,3
PRJ4223,SK0088,4
PRJ3880,SK0242,2
PRJ3920,SK0134,2
PRJ0460,SK0035,4
PRJ0589,SK0011,3
PRJ3197,SK0109,3
PRJ3573,SK0261,3
PRJ4224,SK0264,3
PRJ1103,SK0258,4
PRJ2042,SK0106,4
PRJ4584,SK0162,4
PRJ4815,SK0202,3
PRJ4475,SK0274,2
PRJ4558,SK0267,4
PRJ1157,SK0285,4
PRJ3660,SK0264,3
PRJ1304,SK0213,3
PRJ2061,SK0167,3
PRJ4464,SK0188,2
PRJ2506,SK0167,4
PRJ0889,SK0138,3
PRJ4940,SK0149,4
PRJ3744,SK0008,3
PRJ1323,SK0240,4
PRJ0985,SK0138,4
PRJ0023,SK0027,2
PRJ0127,SK0001,3
PRJ2961,SK0229,2
PRJ1126,SK0116,3
PRJ3013,SK0005,3
PRJ4578,SK0172,2
PRJ2540,SK0065,4
PRJ3777,SK0178,2
PRJ2627,SK0284,3
PRJ0171,SK0269,4
PRJ4807,SK0108,2
PRJ4185,SK0177,2
PRJ2472,SK0145,4
PRJ2854,SK0250,2
PRJ4399,SK0102,2
PRJ1940,SK0003,2
PRJ4512,SK0158,4
PRJ4625,SK0065,4
PRJ0948,SK0169,4
PRJ3071,SK0180,4
PRJ4767,SK0057,3
PRJ0316,SK0199,4
PRJ2138,SK0295,4
PRJ1764,SK0122,3
PRJ2167,SK0241,4
PRJ1473,SK0175,4
PRJ4298,SK0253,3
PRJ1688,SK0001,3
PRJ1417,SK0297,2
PRJ1496,SK0090,4
PRJ1884,SK0021,3
PRJ0674,SK0249,2
PRJ3107,SK0219,3
PRJ4588,SK0240,4
PRJ4859,SK0225,3
PRJ3605,SK0228,2
PRJ2826,SK0248,3
PRJ2366,SK0098,2
PRJ0517,SK0295,4
PRJ4403,SK0120,2
PRJ1338,SK0050,3
PRJ1365,SK0032,4
PRJ2846,SK0197,3
PRJ0609,SK0114,4
PRJ4146,SK0182,3
PRJ3436,SK0216,2
PRJ2588,SK0199,3
PRJ3252,SK0121,2
PRJ1403,SK0041,3
PRJ4347,SK0161,2
PRJ0159,SK0149,4
PRJ0401,SK0011,2
PRJ1506,SK0098,2
PRJ0225,SK0082,4
PRJ0959,SK0295,4
PRJ4216,SK0126,3
PRJ0938,SK0160,4
PRJ2823,SK0244,3
PRJ2301,SK0053,3
PRJ4314,SK0179,3
PRJ1973,SK0246,4
PRJ0697,SK0037,4
PRJ1398,SK0059,4
PRJ3673,SK0120,2
PRJ4760,SK0234,3
PRJ3901,SK0109,3
PRJ4393,SK0300,2
PRJ0667,SK0209,3
PRJ2938,SK0217,2
PRJ3752,SK0141,4
PRJ1998,SK0231,2
PRJ3379,SK0255,4
PRJ2925,SK0134,3
PRJ2790,SK0100,2
PRJ4590,SK0048,3
PRJ0325,SK0126,3
PRJ3147,SK0119,2
PRJ2135,SK0242,2
PRJ3785,SK0167,3
PRJ4243,SK0060,3
PRJ3811,SK0187,3
PRJ2338,SK0069,2
PRJ4673,SK0238,2
PRJ4643,SK0114,4
PRJ4804,SK0138,2
PRJ4481,SK0072,4
PRJ3885,SK0252,2
PRJ4964,SK0020,3
PRJ4986,SK0077,2
PRJ4477,SK0222,3
PRJ4673,SK0285,3
PRJ4340,SK0180,4
PRJ0713,SK0264,4
PRJ2462,SK0071,3
PRJ1356,SK0198,4
PRJ1970,SK0046,4
PRJ0227,SK0259,4
PRJ3996,SK0037,4
PRJ4660,SK0206,3
PRJ4830,SK0260,4
PRJ4018,SK0089,4
PRJ1581,SK0216,4
PRJ1148,SK0175,4
PRJ3473,SK0204,3
PRJ2756,SK0214,2
PRJ0399,SK0259,2
PRJ1006,SK0003,3
PRJ4468,SK0274,4
PRJ3770,SK0048,4
PRJ3741,SK0047,4
PRJ3948,SK0058,2
PRJ0122,SK0068,2
PRJ4182,SK0290,2
PRJ1268,SK0190,4
PRJ0398,SK0281,4
PRJ4651,SK0240,2
PRJ2613,SK0277,2
PRJ2630,SK0124,4
PRJ0349,SK0007,2
PRJ1629,SK0032,2
PRJ4092,SK0206,4
PRJ3094,SK0296,2
PRJ2244,SK0144,4
PRJ0322,SK0139,4
PRJ3789,SK0040,3
PRJ3512,SK0160,4
PRJ3290,SK0179,4
PRJ4489,SK0099,3
PRJ3239,SK0201,4
PRJ3180,SK0028,4
PRJ4341,SK0037,3
PRJ0537,SK0231,4
PRJ1926,SK0107,2
PRJ2249,SK0105,4
PRJ4614,SK0145,2
PRJ2652,SK0150,4
PRJ1671,SK0099,2
PRJ0168,SK0061,4
PRJ2710,SK0255,4
PRJ1009,SK0019,3
PRJ0373,SK0214,3
PRJ4514,SK0014,3
PRJ1077,SK0270,3
PRJ4460,SK0269,3
PRJ4025,SK0164,3
PRJ2595,SK0025,3
PRJ0423,SK0221,2
PRJ3092,SK0183,2
PRJ3123,SK0067,3
PRJ4119,SK0289,4
PRJ3469,SK0177,3
PRJ4498,SK0171,3
PRJ1741,SK0284,3
PRJ4528,SK0082,3
PRJ4561,SK0208,4
PRJ2830,SK0089,4
PRJ3498,SK0270,2
PRJ2580,SK0299,2
PRJ2907,SK0135,4
PRJ0592,SK0034,2
PRJ1174,SK0167,3
PRJ2098,SK0109,2
PRJ2831,SK0043,4
PRJ0048,SK0149,3
PRJ2904,SK0256,2
PRJ4577,SK0064,3
PRJ4933,SK0074,4
PRJ4921,SK0228,4
PRJ0959,SK0211,3
PRJ4387,SK0202,2
PRJ4050,SK0080,3
PRJ3637,SK0142,4
PRJ0784,SK0235,2
PRJ1011,SK0135,3
PRJ4115,SK0126,2
PRJ2580,SK0121,2
PRJ0610,SK0020,3
PRJ4922,SK0068,3
PRJ3764,SK0043,4
PRJ3800,SK0150,2
PRJ1985,SK0123,4
PRJ4584,SK0192,2
PRJ3220,SK0112,4
PRJ2227,SK0201,2
PRJ2775,SK0251,3
PRJ4025,SK0044,2
PRJ1494,SK0277,2
PRJ0127,SK0214,3
PRJ4360,SK0090,2
PRJ1386,SK0100,4
PRJ2789,SK0184,3
PRJ2451,SK0229,3
PRJ1857,SK0042,3
PRJ3415,SK0052,4
PRJ0129,SK0240,4
PRJ2957,SK0183,3
PRJ1211,SK0211,2
PRJ1617,SK0114,4
PRJ2665,SK0220,4
PRJ4874,SK0132,3
PRJ0268,SK0129,4
PRJ4526,SK0093,2
PRJ3242,SK0179,3
PRJ2831,SK0027,4
PRJ0709,SK0136,3
PRJ4083,SK0152,2
PRJ2870,SK0276,4
PRJ4822,SK0247,3
PRJ1254,SK0081,3
PRJ3585,SK0258,3
PRJ3250,SK0155,4
PRJ3000,SK0165,4
PRJ3189,SK0061,2
PRJ4739,SK0126,2
PRJ3468,SK0006,2
PRJ0464,SK0204,3
PRJ3441,SK0283,4
PRJ0755,SK0252,2
PRJ3055,SK0295,3
PRJ1377,SK0131,4
PRJ0155,SK0199,4
PRJ1842,SK0128,2
PRJ1439,SK0145,2
PRJ2476,SK0166,2
PRJ2875,SK0252,3
PRJ0976,SK0031,3
PRJ3175,SK0059,4
PRJ4885,SK0045,2
PRJ0359,SK0024,2
PRJ4162,SK0012,3
PRJ1831,SK0123,3
PRJ4477,SK0242,2
PRJ4068,SK0265,3
PRJ0442,SK0017,4
PRJ0047,SK0281,3
PRJ0801,SK0166,4
PRJ0244,SK0222,4
PRJ3154,SK0187,3
PRJ2611,SK0133,2
PRJ1624,SK0222,3
PRJ2392,SK0085,2
PRJ0987,SK0061,3
PRJ2103,SK0040,3
PRJ2458,SK0285,4
PRJ3052,SK0038,3
PRJ4542,SK0020,4
PRJ1859,SK0043,4
PRJ2024,SK0150,4
PRJ0358,SK0196,2
PRJ4793,SK0219,2
PRJ4517,SK0188,2
PRJ0201,SK0032,3
PRJ3751,SK0083,4
PRJ1767,SK0263,4
PRJ0554,SK0072,3
PRJ1820,SK0242,3
PRJ0580,SK0290,4
PRJ0020,SK0257,4
PRJ4494,SK0259,4
PRJ4188,SK0193,4
PRJ2219,SK0069,2
PRJ3231,SK0142,2
PRJ1438,SK0123,4
PRJ4840,SK0204,4
PRJ4086,SK0230,2
PRJ4105,SK0118,4
PRJ3246,SK0291,2
PRJ3811,SK0137,3
PRJ0929,SK0251,2
PRJ3222,SK0050,2
PRJ3499,SK0286,2
PRJ4201,SK0120,3
PRJ0679,SK0007,4
PRJ1412,SK0139,4
PRJ1389,SK0277,4
PRJ2923,SK0213,4
PRJ2900,SK0034,3
PRJ4984,SK0156,4
PRJ3195,SK0286,3
PRJ1339,SK0234,2
PRJ2370,SK0092,2
PRJ1933,SK0194,2
PRJ4967,SK0017,4
PRJ4908,SK0089,4
PRJ2217,SK0043,3
PRJ3428,SK0057,2
PRJ0328,SK0020,3
PRJ0287,SK0144,4
PRJ1816,SK0218,4
PRJ1205,SK0276,3
PRJ2849,SK0003,2
PRJ0214,SK0094,4
PRJ4428,SK0271,4
PRJ4753,SK0283,2
PRJ1519,SK0096,3
PRJ4510,SK0241,2
PRJ3503,SK0287,4
PRJ1864,SK0110,2
PRJ0080,SK0268,2
PRJ3682,SK0148,2
PRJ1656,SK0083,2
PRJ0548,SK0121,3
PRJ3012,SK0217,3
PRJ2034,SK0239,3
PRJ1904,SK0288,3
PRJ3875,SK0228,2
PRJ0167,SK0297,2
PRJ4253,SK0017,2
PRJ3306,SK0248,2
PRJ4687,SK0227,3
PRJ0461,SK0169,3
PRJ3609,SK0178,2
PRJ4838,SK0026,4
PRJ1436,SK0288,2
PRJ2760,SK0233,2
PRJ2481,SK0134,2
PRJ2611,SK0054,4
PRJ2958,SK0136,3
PRJ2847,SK0238,2
PRJ4066,SK0186,2
PRJ1155,SK0185,4
PRJ2343,SK0051,4
PRJ3782,SK0121,4
PRJ3309,SK0158,2
PRJ4885,SK0097,2
PRJ1832,SK0075,2
PRJ2631,SK0055,3
PRJ0399,SK0274,4
PRJ0677,SK0018,2
PRJ3981,SK0095,2
PRJ0928,SK0079,3
PRJ3122,SK0189,4
PRJ4657,SK0196,3
PRJ3578,SK0042,3
PRJ1415,SK0265,3
PRJ3906,SK0253,2
PRJ2729,SK0191,2
PRJ1105,SK0247,4
PRJ1933,SK0237,4
PRJ4574,SK0286,2
PRJ4266,SK0183,2
PRJ2029,SK0144,2
PRJ1819,SK0156,2
PRJ1218,SK0033,2
PRJ4656,SK0158,4
PRJ2483,SK0182,2
PRJ1142,SK0146,3
PRJ3454,SK0103,3
PRJ1942,SK0058,2
PRJ0826,SK0114,4
PRJ2520,SK0046,3
PRJ2537,SK0108,2
PRJ4890,SK0116,3
PRJ0248,SK0101,2
PRJ0591,SK0253,2
PRJ1795,SK0113,3
PRJ1466,SK0250,2
PRJ3716,SK0120,2
PRJ2164,SK0041,2
PRJ3957,SK0270,4
PRJ2668,SK0185,3
PRJ1522,SK0001,2
PRJ0570,SK0125,3
PRJ0241,SK0062,2
PRJ3606,SK0040,2
PRJ0507,SK0126,3
PRJ2884,SK0219,4
PRJ3622,SK0040,4
PRJ3986,SK0117,2
PRJ2209,SK0088,3
PRJ2098,SK0275,2
PRJ2430,SK0179,2
PRJ2489,SK0287,2
PRJ3840,SK0104,2
PRJ2210,SK0143,2
PRJ0093,SK0264,4
PRJ3810,SK0261,2
PRJ4977,SK0095,3
PRJ0508,SK0283,2
PRJ3984,SK0256,4
PRJ3618,SK0208,4
PRJ3966,SK0040,2
PRJ3339,SK0028,3
PRJ1194,SK0094,4
PRJ4003,SK0221,2
PRJ2729,SK0178,3
PRJ3538,SK0162,2
PRJ1973,SK0081,3
PRJ2516,SK0144,2
PRJ0744,SK0208,2
PRJ2810,SK0056,4
PRJ0242,SK0187,4
PRJ0410,SK0230,2
PRJ3862,SK0054,3
PRJ3562,SK0186,3
PRJ0101,SK0165,4
PRJ2311,SK0068,3
PRJ0831,SK0085,2
PRJ0467,SK0001,3
PRJ2166,SK0035,4
PRJ1290,SK0232,4
PRJ1797,SK0067,2
PRJ4639,SK0214,4
PRJ4970,SK0175,2
PRJ2685,SK0127,4
PRJ3022,SK0146,3
PRJ2828,SK0276,2
PRJ0806,SK0034,2
PRJ0526,SK0008,4
PRJ1649,SK0196,4
PRJ2627,SK0174,2
PRJ3215,SK0172,3
PRJ2212,SK0288,2
PRJ4826,SK0035,3
PRJ4497,SK0115,2
PRJ2837,SK0225,2
PRJ0464,SK0201,3
PRJ4271,SK0174,3
PRJ2828,SK0189,4
PRJ2285,SK0174,2
PRJ2797,SK0047,2
PRJ3450,SK0065,4
PRJ2550,SK0278,3
PRJ1437,SK0079,3
PRJ2836,SK0166,2
PRJ0030,SK0061,2
PRJ4631,SK0074,3
PRJ2117,SK0042,4
PRJ2024,SK0128,3
PRJ1168,SK0047,3
PRJ3413,SK0212,2
PRJ0011,SK0294,3
PRJ4965,SK0024,2
PRJ1429,SK0268,3
