requisition_id,job_title,department_id,status,time_to_fill_days
REQ06835,Petroleum engineer,D008,Open,115
REQ06836,Charity fundraiser,D019,Closed,63
REQ06837,Licensed conveyancer,D011,Closed,39
REQ06838,Health service manager,D007,Open,57
REQ06839,Chiropodist,D015,Open,71
REQ06840,Print production planner,D001,Closed,75
REQ06841,Clinical molecular geneticist,D009,Closed,27
REQ06842,Television/film/video producer,D002,Closed,15
REQ06843,Trading standards officer,D008,Closed,50
REQ06844,"Therapist, sports",D019,Closed,99
REQ06845,Accounting technician,D020,Closed,43
REQ06846,Planning and development surveyor,D018,Closed,95
REQ06847,"Programme researcher, broadcasting/film/video",D005,Closed,114
REQ06848,Financial planner,D008,Open,76
REQ06849,Theatre stage manager,D019,Closed,26
REQ06850,Company secretary,D004,Closed,30
REQ06851,Risk manager,D010,Closed,27
REQ06852,Secretary/administrator,D018,Closed,113
REQ06853,Network engineer,D006,Open,47
REQ06854,Estate agent,D020,Closed,113
REQ06855,Stage manager,D003,On Hold,33
REQ06856,"Psychologist, sport and exercise",D009,Closed,29
REQ06857,Oceanographer,D012,Open,39
REQ06858,Ophthalmologist,D015,Closed,80
REQ06859,Interior and spatial designer,D016,Closed,34
REQ06860,"Surveyor, commercial/residential",D019,Closed,91
REQ06861,Higher education careers adviser,D019,Closed,15
REQ06862,Patent examiner,D005,On Hold,84
REQ06863,Geophysicist/field seismologist,D007,On Hold,37
REQ06864,Exercise physiologist,D010,Closed,65
REQ06865,Electrical engineer,D003,Closed,23
REQ06866,Sports therapist,D005,Closed,76
REQ06867,Communications engineer,D010,Open,69
REQ06868,Haematologist,D019,Closed,75
REQ06869,"Engineer, maintenance (IT)",D012,Open,35
REQ06870,Theatre director,D015,Closed,89
REQ06871,Animator,D007,Closed,84
REQ06872,Animal technologist,D020,Closed,75
REQ06873,Broadcast presenter,D006,Closed,68
REQ06874,Interior and spatial designer,D003,Closed,103
REQ06875,Archivist,D015,Closed,79
REQ06876,"Librarian, academic",D001,Closed,60
REQ06877,Health service manager,D019,Open,20
REQ06878,Video editor,D005,On Hold,40
REQ06879,Financial risk analyst,D020,On Hold,96
REQ06880,Drilling engineer,D001,Open,80
REQ06881,Systems developer,D002,Closed,15
REQ06882,Equality and diversity officer,D015,Closed,83
REQ06883,Neurosurgeon,D017,Open,81
REQ06884,"Teacher, adult education",D008,Open,39
REQ06885,"Surveyor, rural practice",D011,Closed,89
REQ06886,Magazine features editor,D012,On Hold,83
REQ06887,"Engineer, materials",D005,Closed,75
REQ06888,Medical physicist,D013,Closed,93
REQ06889,Public affairs consultant,D001,Closed,52
REQ06890,Further education lecturer,D014,Open,24
REQ06891,"Psychologist, clinical",D005,Closed,94
REQ06892,Graphic designer,D005,Closed,15
REQ06893,Medical laboratory scientific officer,D019,Closed,89
REQ06894,Records manager,D008,Open,85
REQ06895,"Designer, industrial/product",D006,Closed,108
REQ06896,"Production designer, theatre/television/film",D005,Open,18
REQ06897,Naval architect,D012,Closed,32
REQ06898,Water quality scientist,D018,Open,77
REQ06899,Office manager,D012,Closed,23
REQ06900,Food technologist,D016,Closed,91
REQ06901,Actuary,D004,Closed,20
REQ06902,Probation officer,D015,Closed,46
REQ06903,Illustrator,D019,Open,115
REQ06904,"Lecturer, higher education",D012,Open,114
REQ06905,Structural engineer,D011,On Hold,57
REQ06906,Heritage manager,D004,Closed,91
REQ06907,"Journalist, magazine",D011,Open,64
REQ06908,Field trials officer,D004,Closed,113
REQ06909,Interior and spatial designer,D014,Open,73
REQ06910,Government social research officer,D006,Open,66
REQ06911,Pension scheme manager,D002,Closed,32
REQ06912,"Administrator, education",D015,Closed,83
REQ06913,"Therapist, occupational",D014,Closed,84
REQ06914,Advertising account executive,D005,Closed,32
REQ06915,Chief of Staff,D005,On Hold,22
REQ06916,"Designer, interior/spatial",D018,Closed,55
REQ06917,Community education officer,D019,Open,35
REQ06918,"Scientist, clinical (histocompatibility and immunogenetics)",D013,Closed,60
REQ06919,Ambulance person,D012,Closed,88
REQ06920,Building surveyor,D001,Closed,114
REQ06921,Charity fundraiser,D008,Closed,115
REQ06922,Network engineer,D017,Open,20
REQ06923,Public affairs consultant,D008,Closed,45
REQ06924,"Lighting technician, broadcasting/film/video",D009,Closed,89
REQ06925,Learning mentor,D017,Closed,116
REQ06926,Recycling officer,D019,Closed,72
REQ06927,"Sound technician, broadcasting/film/video",D015,Closed,44
REQ06928,Brewing technologist,D004,Closed,91
REQ06929,Town planner,D017,Closed,107
REQ06930,Ship broker,D004,On Hold,78
REQ06931,Actuary,D004,Closed,58
REQ06932,Horticultural therapist,D015,Open,66
REQ06933,Architectural technologist,D016,Open,35
REQ06934,Photographer,D018,Closed,71
REQ06935,Race relations officer,D011,On Hold,90
REQ06936,Herpetologist,D019,Closed,56
REQ06937,Information officer,D011,Closed,45
REQ06938,"Sound technician, broadcasting/film/video",D010,Closed,100
REQ06939,Health promotion specialist,D016,Closed,22
REQ06940,Dancer,D015,Closed,94
REQ06941,Financial risk analyst,D007,Closed,94
REQ06942,Dispensing optician,D015,Closed,16
REQ06943,Administrator,D003,Open,113
REQ06944,Manufacturing systems engineer,D018,Closed,87
REQ06945,Newspaper journalist,D010,Closed,33
REQ06946,"Engineer, petroleum",D009,Closed,116
REQ06947,Geophysicist/field seismologist,D020,Closed,82
REQ06948,Speech and language therapist,D018,Closed,42
REQ06949,"Therapist, sports",D018,Closed,81
REQ06950,"Horticulturist, amenity",D007,Open,37
REQ06951,Waste management officer,D017,On Hold,88
REQ06952,Theatre stage manager,D011,Open,96
REQ06953,"Restaurant manager, fast food",D014,Closed,112
REQ06954,"Secretary, company",D020,Closed,46
REQ06955,Production manager,D008,Closed,17
REQ06956,Further education lecturer,D015,Closed,30
REQ06957,Counselling psychologist,D018,On Hold,103
REQ06958,Magazine journalist,D018,Closed,40
REQ06959,Actor,D012,Closed,65
REQ06960,"Lighting technician, broadcasting/film/video",D008,Closed,31
REQ06961,IT trainer,D003,Closed,105
REQ06962,"Engineer, building services",D012,Closed,118
REQ06963,Cabin crew,D003,Closed,74
REQ06964,Geochemist,D012,Closed,101
REQ06965,"Designer, fashion/clothing",D002,Closed,55
REQ06966,"Engineer, automotive",D020,Open,33
REQ06967,Pharmacologist,D015,Closed,82
REQ06968,Location manager,D012,Closed,75
REQ06969,Ophthalmologist,D019,On Hold,69
REQ06970,Microbiologist,D015,Closed,97
REQ06971,"Engineer, maintenance (IT)",D018,Open,107
REQ06972,Consulting civil engineer,D006,Closed,82
REQ06973,Marketing executive,D018,On Hold,90
REQ06974,"Teacher, special educational needs",D018,On Hold,24
REQ06975,Architect,D001,Closed,64
REQ06976,"Restaurant manager, fast food",D012,Open,43
REQ06977,Occupational psychologist,D010,Closed,38
REQ06978,Estate agent,D018,Closed,52
REQ06979,Chief Technology Officer,D009,Open,94
REQ06980,Office manager,D013,Closed,119
REQ06981,Equities trader,D016,Closed,90
REQ06982,Sports coach,D009,Closed,60
REQ06983,Television camera operator,D008,Closed,111
REQ06984,Chief Marketing Officer,D013,Open,34
REQ06985,Public relations account executive,D004,Closed,28
REQ06986,Site engineer,D020,On Hold,59
REQ06987,Higher education lecturer,D014,Closed,114
REQ06988,Futures trader,D005,Closed,118
REQ06989,Theatre manager,D013,Closed,85
REQ06990,"Engineer, manufacturing systems",D003,Closed,18
REQ06991,"Engineer, agricultural",D007,Closed,53
REQ06992,Computer games developer,D014,Closed,97
REQ06993,Agricultural engineer,D011,Closed,93
REQ06994,"Psychologist, prison and probation services",D010,Closed,69
REQ06995,Automotive engineer,D009,Closed,60
REQ06996,Engineering geologist,D020,Open,21
REQ06997,Press photographer,D008,Closed,93
REQ06998,Location manager,D001,Open,68
REQ06999,Drilling engineer,D011,Open,115
REQ07000,Estate manager/land agent,D005,Open,89
REQ07001,Contracting civil engineer,D011,Closed,68
REQ07002,Publishing copy,D003,Closed,81
REQ07003,Conference centre manager,D001,Open,55
REQ07004,Drilling engineer,D016,Closed,90
REQ07005,"Teacher, special educational needs",D017,Open,101
REQ07006,"Surveyor, planning and development",D002,Open,42
REQ07007,Research scientist (maths),D007,Open,75
REQ07008,Pathologist,D019,Closed,113
REQ07009,"Restaurant manager, fast food",D019,Closed,69
REQ07010,Haematologist,D001,Open,108
REQ07011,Careers information officer,D003,Closed,94
REQ07012,"Programmer, applications",D006,Closed,91
REQ07013,"Doctor, general practice",D020,On Hold,76
REQ07014,"Education officer, environmental",D018,Closed,83
REQ07015,Prison officer,D013,Open,109
REQ07016,Health and safety adviser,D002,Closed,113
REQ07017,Commercial art gallery manager,D018,Closed,34
REQ07018,"Engineer, automotive",D020,Closed,23
REQ07019,Insurance account manager,D012,Closed,56
REQ07020,Acupuncturist,D002,Open,27
REQ07021,Archivist,D020,Closed,48
REQ07022,"Geneticist, molecular",D003,Closed,118
REQ07023,Licensed conveyancer,D019,On Hold,49
REQ07024,Teaching laboratory technician,D011,On Hold,41
REQ07025,Health visitor,D002,Closed,118
REQ07026,Accommodation manager,D010,Open,51
REQ07027,Geochemist,D019,Closed,16
REQ07028,Community development worker,D006,Closed,77
REQ07029,Paediatric nurse,D001,On Hold,113
REQ07030,Claims inspector/assessor,D019,Open,60
REQ07031,"Therapist, sports",D012,Closed,107
REQ07032,Stage manager,D001,Closed,102
REQ07033,"Engineer, electrical",D005,Closed,62
REQ07034,Soil scientist,D012,On Hold,93
REQ07035,Science writer,D020,Open,49
REQ07036,Archivist,D001,Closed,91
REQ07037,"Designer, fashion/clothing",D014,Closed,52
REQ07038,Leisure centre manager,D008,Open,105
REQ07039,"Scientist, research (maths)",D008,Closed,110
REQ07040,"Engineer, energy",D015,Closed,58
REQ07041,Community pharmacist,D006,On Hold,44
REQ07042,"Designer, fashion/clothing",D001,On Hold,31
REQ07043,Cartographer,D006,On Hold,46
REQ07044,Paediatric nurse,D017,Closed,108
REQ07045,Historic buildings inspector/conservation officer,D008,Closed,112
REQ07046,"Loss adjuster, chartered",D017,Open,66
REQ07047,Radio broadcast assistant,D007,Closed,107
REQ07048,Fisheries officer,D015,On Hold,102
REQ07049,Systems analyst,D007,Closed,108
REQ07050,Broadcast journalist,D014,Closed,90
REQ07051,Broadcast presenter,D006,Closed,90
REQ07052,Actor,D015,Closed,104
REQ07053,Secondary school teacher,D001,Closed,57
REQ07054,Aeronautical engineer,D014,Closed,80
REQ07055,Financial risk analyst,D009,Closed,49
REQ07056,Risk analyst,D016,Closed,31
REQ07057,Retail banker,D019,On Hold,67
REQ07058,Retail manager,D002,Closed,34
REQ07059,"Programmer, systems",D014,Closed,41
REQ07060,Adult guidance worker,D012,Open,116
REQ07061,"Scientist, forensic",D010,Closed,81
REQ07062,Advertising art director,D019,Closed,97
REQ07063,"Physicist, medical",D001,Closed,15
REQ07064,Chartered accountant,D012,Closed,32
REQ07065,Furniture conservator/restorer,D008,Closed,87
REQ07066,"Psychologist, educational",D019,On Hold,100
REQ07067,"Psychologist, sport and exercise",D013,Closed,59
REQ07068,Acupuncturist,D013,Open,82
REQ07069,"Scientist, forensic",D002,Closed,37
REQ07070,"Designer, industrial/product",D013,Closed,73
REQ07071,Chief Executive Officer,D010,Closed,33
REQ07072,"Editor, film/video",D015,Closed,77
REQ07073,Horticultural therapist,D006,Open,48
REQ07074,"Editor, film/video",D019,Closed,38
REQ07075,Cytogeneticist,D002,Open,29
REQ07076,"Engineer, water",D019,Open,24
REQ07077,Probation officer,D017,Open,26
REQ07078,Rural practice surveyor,D016,Open,76
REQ07079,Futures trader,D002,Open,53
REQ07080,Cabin crew,D006,Closed,86
REQ07081,Seismic interpreter,D011,Closed,34
REQ07082,Management consultant,D005,Closed,67
REQ07083,Building control surveyor,D004,Closed,21
REQ07084,"Engineer, biomedical",D020,Closed,113
REQ07085,Product/process development scientist,D004,Closed,66
REQ07086,Barrister's clerk,D018,Closed,42
REQ07087,Acupuncturist,D003,Closed,93
REQ07088,Volunteer coordinator,D013,On Hold,27
REQ07089,Adult guidance worker,D008,Closed,68
REQ07090,Broadcast journalist,D010,Closed,93
REQ07091,Forensic psychologist,D010,Closed,74
REQ07092,"Copywriter, advertising",D015,Open,97
REQ07093,Geoscientist,D011,Closed,117
REQ07094,Midwife,D003,Closed,118
REQ07095,Call centre manager,D005,Open,27
REQ07096,Barista,D006,Closed,84
REQ07097,Database administrator,D018,On Hold,118
REQ07098,"Psychotherapist, dance movement",D018,Closed,90
REQ07099,"Copywriter, advertising",D007,Closed,72
REQ07100,Secretary/administrator,D007,Closed,91
REQ07101,"Surveyor, building",D012,Closed,91
REQ07102,Transport planner,D014,Closed,100
REQ07103,Tour manager,D017,Closed,68
REQ07104,"Therapist, horticultural",D006,Closed,19
REQ07105,"Teacher, special educational needs",D003,On Hold,84
REQ07106,"Engineer, manufacturing systems",D009,Closed,85
REQ07107,Naval architect,D012,Open,26
REQ07108,"Pharmacist, hospital",D006,Closed,34
REQ07109,Administrator,D008,Open,71
REQ07110,Commercial art gallery manager,D014,Closed,107
REQ07111,Mudlogger,D007,On Hold,66
REQ07112,Special educational needs teacher,D001,Closed,113
REQ07113,Sports administrator,D012,Closed,60
REQ07114,"Programmer, applications",D002,Closed,100
REQ07115,Insurance claims handler,D009,Closed,43
REQ07116,Armed forces logistics/support/administrative officer,D011,Closed,29
REQ07117,"Engineer, technical sales",D008,Open,56
REQ07118,Farm manager,D009,Open,114
REQ07119,Physiotherapist,D001,Closed,22
REQ07120,Dealer,D003,Closed,74
REQ07121,Probation officer,D010,Closed,84
REQ07122,"Programmer, systems",D016,Closed,102
REQ07123,Operational investment banker,D002,Open,21
REQ07124,Theatre director,D018,Closed,78
REQ07125,Press photographer,D007,Open,26
REQ07126,Geophysical data processor,D008,Closed,97
REQ07127,"Administrator, charities/voluntary organisations",D011,Closed,92
REQ07128,Social researcher,D011,On Hold,41
REQ07129,Diagnostic radiographer,D010,Closed,85
REQ07130,Company secretary,D010,Open,15
REQ07131,Personal assistant,D004,Open,109
REQ07132,Horticultural consultant,D010,Closed,114
REQ07133,Tour manager,D012,Closed,27
REQ07134,"Chemist, analytical",D014,Closed,93
REQ07135,"Psychologist, occupational",D012,Closed,35
REQ07136,Industrial buyer,D008,Open,50
REQ07137,"Teacher, adult education",D019,Closed,48
REQ07138,Trade mark attorney,D011,On Hold,47
REQ07139,Exhibition designer,D004,Closed,84
REQ07140,Production manager,D006,Closed,115
REQ07141,Futures trader,D015,Closed,116
REQ07142,Clinical molecular geneticist,D005,Open,47
REQ07143,Camera operator,D020,Closed,32
REQ07144,Estate agent,D007,Closed,93
REQ07145,"Nurse, children's",D005,Closed,49
REQ07146,Insurance risk surveyor,D004,Closed,69
REQ07147,"Engineer, aeronautical",D013,Closed,49
REQ07148,"Civil engineer, contracting",D003,Closed,49
REQ07149,Building control surveyor,D008,Closed,67
REQ07150,Information officer,D012,Closed,35
REQ07151,"Surveyor, mining",D012,Closed,24
REQ07152,"Engineer, electronics",D006,Closed,114
REQ07153,Clinical research associate,D017,Open,64
REQ07154,"Psychologist, educational",D015,Open,54
REQ07155,Biomedical scientist,D013,Closed,92
REQ07156,Advertising art director,D002,Closed,114
REQ07157,Higher education lecturer,D011,Closed,33
REQ07158,Ranger/warden,D012,Closed,45
REQ07159,"Editor, film/video",D007,Closed,27
REQ07160,Market researcher,D019,On Hold,79
REQ07161,"Teacher, adult education",D012,Closed,67
REQ07162,Futures trader,D005,Open,54
REQ07163,Travel agency manager,D006,Closed,88
REQ07164,Wellsite geologist,D003,Closed,105
REQ07165,Pension scheme manager,D017,Closed,118
REQ07166,"Engineer, manufacturing",D012,On Hold,64
REQ07167,"Teacher, music",D017,Open,51
REQ07168,Transport planner,D003,Closed,39
REQ07169,Magazine journalist,D013,Closed,62
REQ07170,Charity fundraiser,D015,Closed,40
REQ07171,"Administrator, arts",D008,Closed,96
REQ07172,Facilities manager,D006,Closed,115
REQ07173,"Embryologist, clinical",D003,On Hold,119
REQ07174,Animal technologist,D006,Closed,116
REQ07175,Contractor,D001,On Hold,55
REQ07176,"Therapist, horticultural",D002,Closed,105
REQ07177,Materials engineer,D003,Closed,91
REQ07178,Solicitor,D019,Open,63
REQ07179,Glass blower/designer,D013,Open,71
REQ07180,"Pilot, airline",D017,Open,64
REQ07181,Risk manager,D008,On Hold,20
REQ07182,Clinical biochemist,D016,Open,118
REQ07183,Web designer,D006,Open,46
REQ07184,Advertising art director,D012,Closed,71
REQ07185,Training and development officer,D019,Closed,102
REQ07186,Adult guidance worker,D007,Closed,106
REQ07187,Diagnostic radiographer,D020,Closed,88
REQ07188,Medical illustrator,D008,Closed,60
REQ07189,Building services engineer,D010,Closed,75
REQ07190,Charity fundraiser,D011,Closed,104
REQ07191,Data scientist,D004,Open,66
REQ07192,Radio broadcast assistant,D008,Closed,89
REQ07193,Archaeologist,D009,Closed,103
REQ07194,Risk analyst,D020,On Hold,21
REQ07195,Travel agency manager,D004,Open,77
REQ07196,Sales promotion account executive,D017,On Hold,50
REQ07197,Waste management officer,D006,Open,117
REQ07198,Early years teacher,D014,Closed,83
REQ07199,Proofreader,D001,Closed,18
REQ07200,Petroleum engineer,D005,Closed,35
REQ07201,"Administrator, sports",D011,Closed,73
REQ07202,Patent attorney,D010,Closed,54
REQ07203,"Engineer, energy",D016,Closed,66
REQ07204,Insurance underwriter,D001,Open,81
REQ07205,Occupational hygienist,D011,Closed,61
REQ07206,Data scientist,D019,Closed,90
REQ07207,Event organiser,D017,Closed,102
REQ07208,Regulatory affairs officer,D001,Closed,49
REQ07209,Horticultural consultant,D007,Closed,60
REQ07210,Stage manager,D010,Closed,118
REQ07211,Telecommunications researcher,D011,Closed,74
REQ07212,Actor,D004,Closed,100
REQ07213,Tour manager,D019,Closed,80
REQ07214,Geochemist,D004,Closed,94
REQ07215,Chief Technology Officer,D020,Closed,41
REQ07216,Chief Executive Officer,D013,Closed,61
REQ07217,"Therapist, drama",D012,Closed,32
REQ07218,Print production planner,D010,Closed,116
REQ07219,Patent examiner,D009,Closed,19
