skill_id,year,demand_index
SK0288,2022,97
SK0002,2026,85
SK0265,2025,35
SK0180,2026,33
SK0206,2023,60
SK0057,2023,21
SK0072,2021,63
SK0256,2025,74
SK0092,2025,86
SK0294,2022,53
SK0191,2026,13
SK0291,2024,82
SK0102,2021,89
SK0189,2022,36
SK0063,2022,34
SK0084,2025,21
SK0190,2023,26
SK0020,2022,43
SK0244,2022,45
SK0179,2023,91
SK0257,2024,41
SK0266,2026,78
SK0081,2026,79
SK0095,2024,42
SK0260,2023,30
SK0012,2024,72
SK0226,2025,16
SK0143,2023,55
SK0171,2024,60
SK0140,2022,89
SK0197,2024,94
SK0129,2025,57
SK0286,2021,67
SK0047,2024,11
SK0188,2025,45
SK0289,2025,33
SK0030,2024,63
SK0142,2026,77
SK0273,2026,27
SK0111,2021,92
SK0217,2025,24
SK0023,2026,74
SK0299,2025,70
SK0298,2022,52
SK0297,2025,93
SK0107,2021,80
SK0106,2021,83
SK0025,2022,70
SK0251,2024,90
SK0293,2021,88
SK0052,2026,47
SK0028,2026,41
SK0211,2023,52
SK0288,2023,62
SK0050,2024,44
SK0035,2025,59
SK0015,2022,10
SK0136,2023,13
SK0265,2025,67
SK0291,2024,67
SK0272,2024,46
SK0066,2022,80
SK0186,2025,24
SK0128,2025,27
SK0062,2021,58
SK0008,2025,56
SK0137,2021,54
SK0129,2022,98
SK0170,2026,21
SK0052,2025,66
SK0233,2025,44
SK0125,2026,29
SK0189,2024,24
SK0013,2021,64
SK0254,2026,65
SK0257,2022,21
SK0004,2022,36
SK0250,2023,80
SK0168,2021,41
SK0282,2022,66
SK0236,2025,74
SK0013,2024,39
SK0116,2024,67
SK0286,2021,96
SK0232,2023,93
SK0079,2022,73
SK0234,2026,57
SK0226,2022,83
SK0149,2024,26
SK0104,2025,37
SK0140,2023,50
SK0254,2022,35
SK0038,2022,94
SK0089,2026,68
SK0277,2023,85
SK0156,2026,35
SK0092,2025,36
SK0227,2023,91
SK0135,2022,72
SK0214,2021,71
SK0220,2021,93
SK0203,2022,49
SK0295,2024,71
SK0106,2021,61
SK0110,2024,94
SK0260,2026,71
SK0287,2021,45
SK0182,2025,82
SK0021,2023,90
SK0040,2022,95
SK0019,2024,26
SK0122,2024,46
SK0228,2025,43
SK0016,2023,47
SK0183,2024,42
SK0122,2025,10
SK0026,2026,48
SK0268,2023,25
SK0231,2021,75
SK0290,2021,37
SK0299,2021,39
SK0134,2021,92
SK0156,2023,94
SK0138,2025,31
SK0281,2022,59
SK0060,2025,61
SK0105,2021,59
SK0229,2026,35
SK0042,2024,57
SK0264,2021,31
SK0075,2022,51
SK0278,2026,36
SK0148,2022,36
SK0233,2022,38
SK0093,2025,14
SK0264,2025,23
SK0080,2024,60
SK0296,2024,25
SK0136,2024,34
SK0291,2025,39
SK0063,2026,81
SK0059,2025,57
SK0287,2025,12
SK0110,2022,10
SK0031,2022,73
SK0118,2024,53
SK0298,2026,36
SK0120,2021,64
SK0270,2025,86
SK0051,2026,61
SK0167,2021,19
SK0160,2023,38
SK0260,2022,20
SK0166,2025,68
SK0114,2026,15
SK0088,2024,16
SK0246,2021,26
SK0084,2025,88
SK0156,2026,43
SK0051,2025,89
SK0113,2025,20
SK0272,2022,93
SK0112,2021,55
SK0092,2022,97
SK0131,2025,15
SK0203,2024,27
SK0270,2025,39
SK0046,2021,34
SK0226,2023,16
SK0297,2023,55
SK0007,2025,23
SK0175,2025,39
SK0063,2021,91
SK0001,2022,34
SK0113,2024,47
SK0066,2025,86
SK0092,2025,17
SK0086,2022,15
SK0276,2025,46
SK0049,2023,23
SK0069,2024,43
SK0142,2025,22
SK0241,2022,76
SK0128,2022,72
SK0002,2021,90
SK0052,2022,32
SK0154,2024,75
SK0223,2026,68
SK0011,2022,68
SK0204,2021,56
SK0085,2026,10
SK0130,2021,43
SK0172,2026,52
SK0194,2025,24
SK0186,2025,28
SK0300,2024,94
SK0291,2025,33
SK0157,2024,85
SK0222,2025,28
SK0108,2023,54
SK0031,2023,64
SK0104,2024,30
SK0070,2026,49
SK0233,2022,10
SK0107,2021,61
SK0073,2024,29
SK0202,2022,85
SK0278,2023,29
SK0224,2026,77
SK0071,2022,54
SK0287,2025,39
SK0289,2025,50
SK0041,2024,67
SK0234,2021,88
SK0106,2025,40
SK0029,2022,77
SK0059,2026,34
SK0243,2021,81
SK0158,2026,81
SK0286,2023,80
SK0016,2021,72
SK0158,2026,74
SK0148,2025,90
SK0190,2026,72
SK0099,2023,80
SK0273,2024,70
SK0263,2026,38
SK0056,2024,49
SK0195,2023,14
SK0130,2023,71
SK0257,2022,55
SK0130,2022,69
SK0038,2021,85
SK0171,2026,44
SK0251,2025,57
SK0089,2022,43
SK0030,2022,80
SK0110,2024,30
SK0224,2026,63
SK0211,2021,71
SK0289,2023,56
SK0288,2021,70
SK0206,2023,50
SK0017,2022,93
SK0277,2024,12
SK0155,2021,38
SK0296,2025,30
SK0130,2022,64
SK0172,2021,38
SK0017,2023,87
SK0102,2021,67
SK0293,2026,27
SK0155,2024,85
SK0155,2022,74
SK0141,2026,52
SK0179,2026,10
SK0128,2025,36
SK0002,2022,45
SK0124,2021,10
SK0008,2022,65
SK0159,2025,68
SK0001,2025,67
SK0093,2025,30
SK0286,2023,90
SK0166,2026,11
SK0285,2021,10
SK0080,2021,12
SK0217,2023,61
SK0157,2023,29
SK0020,2024,40
SK0114,2022,69
SK0230,2022,94
SK0004,2025,60
SK0033,2023,41
SK0250,2023,10
SK0128,2022,71
SK0191,2026,24
SK0279,2021,71
SK0226,2026,12
SK0217,2021,78
SK0249,2026,22
SK0052,2025,22
SK0093,2026,15
SK0093,2023,11
SK0236,2021,30
SK0038,2024,52
SK0276,2026,66
SK0210,2021,93
SK0280,2024,20
SK0034,2022,16
SK0264,2023,46
SK0008,2025,80
SK0063,2026,46
SK0054,2024,28
SK0057,2026,60
SK0293,2022,76
SK0259,2021,30
SK0234,2025,87
SK0135,2024,11
SK0121,2022,63
SK0250,2023,46
SK0219,2021,49
SK0230,2022,45
SK0057,2021,60
SK0191,2025,89
SK0198,2021,24
SK0016,2026,17
SK0265,2026,84
SK0231,2021,59
SK0072,2022,29
SK0093,2026,54
SK0042,2021,35
SK0054,2024,73
SK0255,2024,35
SK0076,2024,33
SK0008,2025,36
SK0051,2023,80
SK0014,2024,77
SK0179,2025,89
SK0113,2025,95
SK0173,2026,26
SK0180,2025,60
SK0132,2026,36
SK0009,2025,85
SK0168,2021,63
SK0119,2021,38
SK0147,2022,69
SK0224,2022,79
SK0102,2021,43
SK0166,2022,19
SK0148,2025,23
SK0107,2023,37
SK0076,2022,81
SK0184,2026,35
SK0229,2021,30
SK0023,2023,74
SK0177,2025,47
SK0166,2026,18
SK0006,2026,89
SK0198,2025,20
SK0086,2022,38
SK0014,2023,31
SK0108,2024,98
SK0009,2024,41
SK0087,2023,21
SK0122,2025,59
SK0166,2026,44
SK0248,2021,96
SK0292,2024,47
SK0158,2024,12
SK0010,2025,14
SK0167,2026,89
SK0022,2026,59
SK0076,2023,82
SK0107,2021,88
SK0263,2025,50
SK0166,2026,68
SK0130,2023,93
SK0057,2026,89
SK0033,2021,29
SK0043,2026,82
SK0005,2022,51
SK0284,2021,75
SK0020,2024,78
SK0087,2023,79
SK0086,2026,24
SK0194,2021,68
SK0244,2025,81
SK0070,2021,30
SK0300,2024,38
SK0294,2023,95
SK0263,2021,27
SK0062,2023,14
SK0259,2024,72
SK0293,2021,84
SK0012,2023,79
SK0185,2022,58
SK0136,2026,55
SK0056,2021,72
SK0193,2022,73
SK0151,2022,89
SK0113,2025,26
SK0124,2023,78
SK0042,2021,55
SK0255,2022,69
SK0203,2025,75
SK0081,2023,22
SK0169,2025,92
SK0262,2023,81
SK0004,2025,49
SK0109,2024,88
SK0072,2022,59
SK0147,2025,96
SK0042,2025,55
SK0041,2021,45
SK0235,2026,57
SK0203,2025,11
SK0157,2025,21
SK0285,2023,92
SK0183,2022,59
SK0121,2025,78
SK0022,2024,29
SK0143,2021,26
SK0225,2021,54
SK0081,2026,19
SK0284,2022,31
SK0089,2021,67
SK0039,2025,45
SK0251,2023,26
SK0257,2022,57
SK0075,2026,73
SK0094,2025,96
SK0090,2026,42
SK0083,2025,37
SK0075,2023,31
SK0067,2026,46
SK0183,2021,61
SK0288,2025,56
SK0174,2022,31
SK0083,2023,35
SK0249,2024,31
SK0297,2026,38
SK0153,2022,99
SK0253,2025,41
SK0075,2026,98
SK0206,2025,89
SK0253,2026,49
SK0183,2026,14
SK0178,2022,70
SK0169,2026,33
SK0125,2022,35
SK0152,2021,54
SK0002,2022,74
SK0004,2022,41
SK0143,2022,16
SK0214,2024,87
SK0209,2022,38
SK0106,2023,82
SK0022,2021,88
SK0269,2025,84
SK0206,2021,87
SK0201,2021,45
SK0235,2021,57
SK0112,2025,62
SK0066,2021,57
SK0101,2022,26
SK0220,2023,86
SK0093,2021,46
SK0296,2024,46
SK0272,2024,28
SK0084,2024,96
SK0199,2024,92
SK0066,2022,98
SK0132,2021,15
SK0248,2026,27
SK0146,2025,93
SK0248,2021,58
SK0286,2021,71
SK0010,2023,45
SK0260,2023,63
SK0084,2023,36
SK0034,2025,88
SK0283,2025,15
SK0085,2024,49
SK0019,2025,34
SK0016,2026,27
SK0254,2024,35
SK0042,2024,68
SK0168,2025,80
SK0294,2024,62
SK0058,2024,80
SK0029,2024,36
SK0201,2025,70
SK0125,2022,96
SK0239,2025,10
SK0292,2021,17
SK0284,2024,28
SK0027,2024,12
SK0111,2024,22
SK0298,2022,68
SK0168,2023,19
SK0101,2025,68
SK0142,2023,62
SK0015,2021,50
SK0138,2024,26
SK0180,2026,78
SK0110,2025,86
SK0137,2024,51
SK0015,2026,43
SK0187,2022,11
SK0212,2026,51
SK0031,2024,62
SK0195,2025,48
SK0267,2026,45
SK0049,2023,56
SK0023,2022,17
SK0019,2026,28
SK0111,2021,18
SK0119,2022,55
SK0201,2026,86
SK0190,2024,73
SK0185,2024,80
SK0160,2024,27
SK0184,2025,79
SK0044,2022,84
SK0228,2022,20
SK0082,2022,78
SK0256,2025,42
SK0178,2021,86
SK0287,2023,57
SK0160,2021,97
SK0291,2023,52
SK0029,2022,23
SK0052,2022,12
SK0007,2023,59
SK0060,2026,81
SK0223,2022,71
SK0057,2023,43
SK0065,2022,84
SK0161,2025,63
SK0198,2026,27
SK0167,2022,87
SK0215,2021,37
SK0132,2026,72
SK0043,2024,90
SK0215,2025,91
SK0066,2022,74
SK0231,2021,96
SK0268,2023,19
SK0093,2024,88
SK0114,2023,68
SK0002,2026,16
SK0143,2023,43
SK0046,2026,20
SK0025,2025,95
SK0128,2023,65
SK0182,2025,99
SK0008,2025,45
SK0222,2024,79
SK0183,2025,70
SK0125,2022,14
SK0047,2026,91
SK0277,2025,39
SK0202,2021,58
SK0086,2024,27
SK0226,2023,64
SK0208,2024,67
SK0092,2024,18
SK0277,2025,15
SK0101,2021,45
SK0131,2024,47
SK0203,2025,83
SK0229,2026,25
SK0262,2021,59
SK0061,2025,74
SK0059,2024,68
SK0254,2024,44
SK0047,2023,91
SK0183,2021,34
SK0112,2024,13
SK0257,2026,20
SK0109,2025,25
SK0014,2024,88
SK0281,2024,88
SK0048,2025,70
SK0167,2023,18
SK0279,2021,95
SK0247,2021,92
SK0156,2026,71
SK0247,2023,61
SK0001,2021,14
SK0290,2026,87
SK0254,2021,86
SK0170,2021,65
SK0122,2023,98
SK0063,2021,26
SK0279,2026,93
SK0057,2022,54
SK0278,2025,90
SK0052,2023,65
SK0020,2023,35
SK0079,2022,48
SK0097,2026,26
SK0276,2024,99
SK0022,2021,45
SK0041,2026,90
SK0005,2021,68
SK0073,2022,96
SK0050,2024,95
SK0084,2021,69
SK0231,2021,73
SK0021,2022,76
SK0057,2024,21
SK0124,2022,19
SK0056,2022,71
SK0254,2025,87
SK0273,2021,44
SK0262,2023,31
SK0240,2023,39
SK0296,2025,83
SK0233,2022,34
SK0151,2022,17
SK0287,2021,68
SK0231,2025,47
SK0155,2024,20
SK0289,2026,98
SK0262,2026,47
SK0034,2021,37
SK0097,2025,27
SK0006,2022,12
SK0181,2023,10
SK0233,2026,36
SK0280,2026,47
SK0159,2024,52
SK0235,2024,45
SK0145,2023,20
SK0260,2026,45
SK0180,2021,19
SK0049,2022,48
SK0120,2024,67
SK0134,2026,91
SK0073,2025,80
SK0200,2023,23
SK0241,2021,77
SK0067,2024,83
SK0265,2025,98
SK0205,2024,86
SK0151,2021,42
SK0277,2021,41
SK0300,2026,39
SK0138,2026,82
SK0161,2026,30
SK0236,2025,44
SK0279,2022,10
SK0064,2024,43
SK0186,2022,47
SK0243,2021,74
SK0296,2026,11
SK0002,2023,26
SK0132,2023,25
SK0205,2024,45
SK0014,2026,63
SK0097,2021,87
SK0202,2026,35
SK0084,2024,72
SK0241,2025,94
SK0079,2023,44
SK0193,2023,22
SK0108,2026,22
SK0058,2026,86
SK0150,2025,55
SK0039,2021,67
SK0211,2024,43
SK0032,2025,94
SK0006,2022,95
SK0028,2024,64
SK0196,2022,69
SK0066,2025,88
SK0150,2025,93
SK0024,2021,72
SK0071,2026,79
SK0064,2021,14
SK0154,2021,42
SK0003,2024,91
SK0156,2024,52
SK0227,2025,27
SK0027,2025,84
SK0167,2025,69
SK0229,2022,97
SK0054,2022,82
SK0019,2024,57
SK0234,2024,86
SK0119,2021,46
SK0174,2024,52
SK0148,2021,16
SK0236,2024,89
SK0231,2023,78
SK0207,2024,21
SK0093,2025,28
SK0152,2025,53
SK0198,2026,86
SK0118,2026,51
SK0032,2025,86
SK0181,2023,91
SK0293,2021,94
SK0109,2021,71
SK0127,2021,64
SK0076,2022,31
SK0099,2026,68
SK0118,2024,18
SK0160,2026,42
SK0025,2024,41
SK0175,2022,30
SK0020,2025,52
SK0062,2025,63
SK0278,2026,45
SK0205,2022,58
SK0284,2025,99
SK0088,2021,67
SK0136,2026,65
SK0260,2021,27
SK0172,2024,74
SK0161,2024,60
SK0021,2026,71
SK0066,2025,18
SK0126,2026,57
SK0280,2023,81
SK0177,2026,20
SK0072,2021,44
SK0192,2025,26
SK0140,2024,68
SK0169,2023,89
SK0099,2021,69
SK0035,2024,99
SK0264,2024,78
SK0167,2024,52
SK0235,2026,75
SK0140,2023,25
SK0180,2022,40
SK0238,2023,41
SK0067,2026,85
SK0173,2023,44
SK0178,2023,45
SK0195,2023,49
SK0042,2024,66
SK0084,2021,12
SK0287,2022,18
SK0251,2024,78
SK0143,2021,59
SK0001,2024,35
SK0186,2025,85
SK0137,2022,21
SK0094,2023,80
SK0205,2025,89
SK0076,2025,50
SK0160,2022,83
SK0016,2026,23
SK0266,2023,82
SK0279,2021,46
SK0022,2024,35
SK0114,2021,61
SK0013,2024,83
SK0178,2021,78
SK0144,2025,26
SK0290,2023,48
SK0283,2021,88
SK0260,2021,82
SK0266,2026,78
SK0121,2022,23
SK0182,2024,82
SK0284,2022,30
SK0189,2026,11
SK0243,2024,71
SK0072,2026,74
SK0135,2023,73
SK0173,2026,85
SK0136,2022,21
SK0181,2023,42
SK0298,2021,98
SK0171,2025,75
SK0264,2022,79
SK0170,2021,68
SK0154,2026,79
SK0280,2022,61
SK0019,2022,14
SK0231,2025,76
SK0036,2026,23
SK0232,2024,42
SK0195,2024,84
SK0140,2026,56
SK0204,2022,71
SK0195,2021,62
SK0175,2025,85
SK0016,2021,17
SK0187,2023,10
SK0260,2021,29
SK0300,2023,43
SK0176,2025,89
SK0198,2022,35
SK0150,2024,10
SK0191,2026,30
SK0023,2022,14
SK0095,2026,60
SK0021,2025,71
SK0200,2023,10
SK0113,2021,31
SK0008,2021,33
SK0204,2026,87
SK0187,2023,65
SK0144,2026,88
SK0082,2021,18
SK0081,2023,98
SK0300,2021,12
SK0001,2022,95
SK0013,2025,27
SK0122,2026,26
SK0074,2021,41
SK0137,2023,45
SK0251,2024,53
SK0091,2022,63
SK0156,2025,66
SK0089,2026,65
SK0175,2023,53
SK0064,2021,23
SK0229,2026,89
SK0213,2021,42
SK0041,2024,76
SK0043,2024,79
SK0225,2026,79
SK0094,2024,66
SK0036,2026,81
SK0159,2026,39
SK0295,2026,43
SK0224,2023,86
SK0252,2022,73
SK0060,2025,78
SK0201,2025,50
SK0058,2026,20
SK0106,2024,42
SK0101,2022,56
SK0124,2023,78
SK0133,2024,46
SK0105,2024,59
SK0154,2025,81
SK0189,2025,77
SK0020,2021,79
SK0052,2026,41
SK0043,2024,83
SK0296,2024,24
SK0073,2025,88
SK0217,2025,57
SK0151,2024,51
SK0197,2023,87
SK0193,2021,73
SK0065,2021,59
SK0237,2023,43
SK0289,2024,40
SK0229,2023,86
SK0254,2026,71
SK0162,2026,90
SK0190,2021,25
SK0211,2026,15
SK0201,2023,44
SK0152,2022,76
SK0057,2025,82
SK0173,2025,70
SK0162,2022,86
SK0135,2025,32
SK0066,2022,13
SK0051,2023,54
SK0130,2026,32
SK0158,2026,83
SK0190,2024,38
SK0051,2024,60
SK0263,2024,12
SK0033,2021,51
SK0010,2024,97
SK0264,2022,82
SK0132,2026,64
SK0034,2026,89
SK0198,2021,85
SK0200,2024,38
SK0213,2025,35
SK0017,2022,23
SK0109,2026,96
SK0030,2024,49
SK0251,2021,24
SK0296,2021,34
SK0296,2021,71
SK0210,2026,99
SK0214,2022,21
SK0047,2023,27
SK0174,2023,51
SK0051,2025,95
SK0036,2022,99
SK0147,2025,68
SK0136,2022,23
SK0282,2022,46
SK0217,2023,51
SK0287,2021,66
SK0115,2025,29
SK0238,2023,64
SK0269,2022,39
SK0162,2023,36
SK0160,2021,29
SK0107,2026,77
SK0250,2026,27
SK0222,2026,66
SK0257,2023,76
SK0105,2025,90
SK0286,2021,92
SK0012,2023,84
SK0243,2026,16
SK0160,2022,59
SK0045,2021,80
SK0186,2021,19
SK0242,2023,49
SK0033,2025,90
SK0133,2021,75
SK0246,2025,61
SK0204,2022,49
SK0266,2025,98
SK0283,2022,13
SK0026,2023,60
SK0125,2026,76
SK0277,2021,95
SK0263,2024,94
SK0264,2021,21
SK0015,2023,83
SK0065,2026,76
SK0171,2026,59
SK0231,2024,87
SK0264,2026,24
SK0161,2024,38
SK0278,2024,42
SK0197,2025,14
SK0166,2024,48
SK0277,2024,22
SK0159,2022,23
SK0088,2025,89
SK0189,2023,35
SK0189,2023,49
SK0278,2022,43
SK0278,2022,57
SK0098,2025,45
SK0263,2026,41
SK0283,2024,49
SK0211,2025,40
SK0284,2022,82
SK0229,2021,94
SK0145,2025,99
SK0027,2024,66
SK0097,2024,21
SK0283,2022,72
SK0002,2022,55
SK0294,2025,35
SK0004,2023,70
SK0160,2022,91
SK0156,2022,27
SK0134,2026,96
SK0193,2026,16
SK0118,2024,69
SK0296,2022,21
SK0154,2022,17
SK0148,2025,67
SK0083,2026,16
SK0021,2023,34
SK0241,2023,76
SK0244,2024,71
SK0041,2024,87
SK0269,2023,77
SK0026,2026,52
SK0104,2023,35
SK0126,2026,67
SK0141,2023,83
SK0148,2022,32
SK0200,2023,74
SK0255,2025,32
SK0224,2024,13
SK0007,2021,16
SK0079,2025,93
SK0060,2022,68
SK0089,2022,76
SK0084,2022,76
SK0040,2025,39
SK0059,2026,68
SK0186,2026,23
SK0158,2023,73
SK0044,2026,69
SK0045,2021,97
SK0125,2021,28
SK0144,2022,14
SK0172,2022,91
SK0115,2022,82
SK0133,2024,40
SK0150,2022,60
SK0241,2023,39
SK0190,2023,23
SK0084,2023,65
SK0292,2024,76
SK0201,2021,50
SK0165,2022,38
SK0218,2024,12
SK0082,2024,88
SK0146,2026,62
SK0043,2023,84
SK0175,2025,57
SK0194,2022,63
SK0229,2022,62
SK0207,2024,71
SK0153,2022,43
SK0019,2021,22
SK0165,2023,15
SK0020,2021,93
SK0221,2026,13
SK0258,2025,79
SK0237,2023,19
SK0090,2024,55
SK0264,2023,83
SK0133,2021,57
SK0095,2024,98
SK0117,2026,31
SK0008,2024,14
SK0025,2024,16
SK0238,2025,75
SK0232,2025,15
SK0060,2022,53
SK0054,2022,17
SK0061,2025,42
SK0034,2022,70
SK0069,2021,63
SK0033,2022,57
SK0253,2026,86
SK0114,2024,87
SK0173,2021,93
SK0080,2022,11
SK0051,2026,45
SK0105,2024,92
SK0033,2026,34
SK0193,2026,81
SK0198,2021,47
SK0254,2021,93
SK0283,2022,56
SK0044,2021,83
SK0271,2022,66
SK0048,2026,75
SK0033,2023,36
SK0106,2023,53
SK0005,2023,39
SK0216,2025,67
SK0289,2026,44
SK0294,2025,54
SK0103,2022,37
SK0261,2023,43
SK0273,2025,47
SK0001,2022,10
SK0265,2021,59
SK0273,2026,24
SK0220,2022,39
SK0176,2024,95
SK0021,2023,58
SK0264,2026,70
SK0043,2026,35
SK0293,2025,63
SK0060,2026,95
SK0165,2023,90
SK0260,2025,81
SK0023,2025,78
SK0267,2025,98
SK0228,2025,58
SK0129,2025,18
SK0254,2023,85
SK0177,2026,42
SK0205,2021,31
SK0197,2022,22
SK0188,2023,45
SK0192,2024,54
SK0255,2026,87
SK0008,2024,99
SK0271,2025,45
SK0062,2026,24
SK0218,2021,59
SK0112,2021,47
SK0151,2022,87
SK0003,2026,65
SK0229,2024,38
SK0016,2025,67
SK0087,2026,30
SK0143,2026,53
SK0228,2023,90
SK0163,2023,79
SK0207,2024,15
SK0216,2025,76
SK0251,2024,63
SK0227,2022,82
SK0154,2025,44
SK0070,2024,43
SK0110,2025,65
SK0219,2021,50
SK0100,2021,25
SK0225,2021,74
SK0089,2021,53
SK0094,2024,92
SK0204,2021,13
SK0149,2023,53
SK0021,2021,83
SK0151,2024,37
SK0175,2024,88
SK0167,2022,88
SK0260,2024,76
SK0297,2023,41
SK0227,2022,36
SK0290,2025,81
SK0271,2022,39
SK0209,2026,76
SK0083,2025,96
SK0279,2025,40
SK0110,2023,91
SK0294,2026,54
SK0078,2022,69
SK0051,2023,35
SK0228,2026,64
SK0085,2024,16
SK0244,2025,53
SK0089,2025,17
SK0026,2026,56
SK0036,2023,35
SK0093,2024,14
SK0184,2022,15
SK0124,2021,47
SK0042,2026,62
SK0210,2024,86
SK0142,2026,38
SK0236,2022,94
SK0152,2024,60
SK0170,2025,44
SK0056,2023,99
SK0075,2023,35
SK0244,2024,69
SK0147,2021,73
SK0043,2023,76
SK0300,2021,43
SK0256,2021,91
SK0273,2021,38
SK0070,2021,73
SK0267,2025,79
SK0247,2024,32
SK0095,2024,52
SK0071,2025,63
SK0071,2022,98
SK0155,2022,51
SK0194,2024,74
SK0023,2024,33
SK0203,2023,67
SK0211,2022,99
SK0116,2025,40
SK0246,2024,44
SK0076,2025,39
SK0129,2022,80
SK0277,2023,31
SK0014,2024,64
SK0257,2026,49
SK0239,2025,39
SK0165,2026,33
SK0095,2024,17
SK0219,2024,32
SK0289,2024,14
SK0091,2023,88
SK0128,2024,32
SK0202,2026,71
SK0031,2023,63
SK0034,2026,86
SK0100,2023,84
SK0118,2024,30
SK0282,2025,28
SK0191,2026,47
SK0008,2022,63
SK0272,2022,20
SK0073,2023,58
SK0017,2026,58
SK0288,2022,43
SK0207,2026,64
SK0276,2024,71
SK0029,2026,35
SK0065,2022,97
SK0192,2024,74
SK0295,2025,78
SK0093,2021,94
SK0207,2024,11
SK0013,2021,12
SK0085,2024,55
SK0097,2022,18
SK0202,2022,90
SK0031,2026,59
SK0227,2022,57
SK0205,2021,86
SK0093,2025,23
SK0126,2023,89
SK0040,2021,31
SK0296,2024,37
SK0280,2023,33
SK0087,2024,12
SK0216,2021,68
SK0034,2022,56
SK0088,2026,83
SK0082,2025,88
SK0168,2024,74
SK0229,2024,72
SK0120,2025,49
SK0066,2025,55
SK0100,2023,78
SK0260,2021,81
SK0012,2024,10
SK0067,2023,72
SK0076,2026,26
SK0003,2022,43
SK0271,2022,62
SK0032,2021,62
SK0065,2026,68
SK0055,2025,78
SK0184,2022,48
SK0058,2026,68
SK0127,2022,79
SK0086,2021,19
SK0013,2024,77
SK0292,2026,24
SK0281,2021,36
SK0090,2026,72
SK0050,2025,32
SK0272,2026,69
SK0019,2023,57
SK0265,2025,54
SK0154,2024,88
SK0183,2026,42
SK0063,2021,29
SK0299,2023,32
SK0060,2023,42
SK0116,2026,47
SK0086,2024,98
SK0064,2021,91
SK0206,2026,55
SK0280,2025,16
SK0095,2023,77
SK0077,2021,17
SK0170,2024,24
SK0273,2026,49
SK0044,2021,76
SK0192,2024,80
SK0004,2026,88
SK0029,2026,39
SK0257,2026,97
SK0099,2024,21
SK0039,2026,77
SK0146,2026,76
SK0138,2026,61
SK0087,2025,29
SK0151,2023,71
SK0213,2025,71
SK0213,2022,98
SK0215,2022,81
SK0241,2021,48
SK0137,2023,38
SK0150,2025,36
SK0143,2023,34
SK0158,2025,38
SK0161,2024,29
SK0009,2021,49
SK0048,2022,52
SK0272,2022,67
SK0272,2026,57
SK0092,2023,54
SK0251,2022,37
SK0185,2021,79
SK0086,2021,43
SK0145,2024,74
SK0042,2025,36
SK0100,2022,69
SK0173,2022,79
SK0090,2023,72
SK0266,2024,54
SK0182,2026,58
SK0095,2025,34
SK0053,2025,84
SK0203,2023,88
SK0262,2021,26
SK0075,2021,80
SK0163,2026,34
SK0210,2021,90
SK0119,2021,74
SK0005,2026,19
SK0198,2023,40
SK0243,2025,71
SK0155,2021,30
SK0097,2023,59
SK0153,2021,50
SK0001,2021,81
SK0264,2026,91
SK0041,2021,63
SK0231,2023,57
SK0109,2024,98
SK0066,2023,78
SK0137,2021,43
SK0299,2021,95
SK0025,2025,50
SK0093,2026,62
SK0202,2022,94
SK0062,2026,44
SK0033,2025,11
SK0018,2023,24
SK0253,2021,63
SK0242,2026,26
SK0254,2026,68
SK0112,2021,10
SK0266,2024,48
SK0130,2022,61
SK0060,2024,29
SK0283,2022,49
SK0218,2021,21
SK0101,2025,34
SK0188,2022,48
SK0145,2025,44
SK0021,2025,36
SK0003,2025,33
SK0010,2022,28
SK0010,2024,96
SK0161,2022,25
SK0132,2026,68
SK0134,2021,81
SK0178,2024,57
SK0191,2023,51
SK0279,2024,36
SK0134,2023,86
SK0106,2025,83
SK0098,2023,74
SK0188,2026,41
SK0106,2025,85
SK0181,2022,84
SK0072,2022,54
SK0262,2024,17
SK0280,2026,22
SK0067,2026,74
SK0230,2022,47
SK0294,2025,39
SK0237,2024,54
SK0226,2023,37
SK0092,2024,43
SK0011,2025,85
SK0055,2023,14
SK0024,2024,49
SK0189,2023,87
SK0056,2022,62
SK0136,2023,71
SK0096,2024,66
SK0165,2025,32
SK0296,2022,52
SK0099,2026,11
SK0215,2021,12
SK0202,2024,16
SK0026,2023,88
SK0061,2025,89
SK0083,2021,49
SK0191,2024,83
SK0063,2026,88
SK0091,2025,82
SK0289,2022,51
SK0150,2026,83
SK0242,2026,19
SK0125,2024,62
SK0072,2024,79
SK0284,2023,44
SK0063,2025,63
SK0117,2021,73
SK0050,2025,56
SK0113,2021,14
SK0031,2024,71
SK0175,2026,80
SK0267,2023,57
SK0286,2022,95
SK0212,2025,26
SK0016,2023,42
SK0248,2023,37
SK0121,2025,69
SK0287,2023,28
SK0212,2023,98
SK0156,2025,67
SK0074,2025,92
SK0083,2024,71
SK0271,2021,55
SK0149,2022,33
SK0263,2023,51
SK0037,2024,66
SK0204,2023,74
SK0264,2021,75
SK0141,2021,73
SK0044,2021,95
SK0193,2021,41
SK0114,2026,26
SK0038,2025,33
SK0290,2025,92
SK0181,2021,91
SK0069,2021,33
SK0293,2024,99
SK0222,2025,92
SK0006,2026,54
SK0129,2022,37
SK0288,2026,14
SK0047,2021,92
SK0249,2022,32
SK0060,2022,41
SK0033,2025,93
SK0222,2022,32
SK0185,2021,38
SK0129,2023,68
SK0290,2023,46
SK0189,2025,68
SK0210,2025,48
SK0228,2025,13
SK0083,2022,93
