candidate_id,skill_id,proficiency
CAND00289,SK0028,5
CAND09716,SK0191,2
CAND01969,SK0157,2
CAND03361,SK0222,2
CAND14493,SK0113,2
CAND08218,SK0089,3
CAND11894,SK0271,3
CAND08590,SK0264,3
CAND14110,SK0268,2
CAND07716,SK0090,5
CAND14622,SK0275,2
CAND11134,SK0056,3
CAND10385,SK0128,5
CAND09081,SK0233,5
CAND01583,SK0213,1
CAND04729,SK0054,5
CAND07826,SK0288,2
CAND11703,SK0196,3
CAND03466,SK0143,2
CAND07243,SK0118,4
CAND02510,SK0265,1
CAND08648,SK0152,2
CAND03325,SK0077,3
CAND09031,SK0090,5
CAND05683,SK0091,4
CAND08966,SK0300,5
CAND09445,SK0183,5
CAND07103,SK0213,3
CAND08012,SK0014,2
CAND08715,SK0200,5
CAND09159,SK0229,3
CAND14837,SK0138,5
CAND10910,SK0250,2
CAND13777,SK0295,5
CAND13805,SK0031,1
CAND02100,SK0176,1
CAND03615,SK0034,5
CAND14348,SK0089,1
CAND12481,SK0064,3
CAND05155,SK0284,5
CAND01730,SK0111,4
CAND04348,SK0017,2
CAND08040,SK0078,4
CAND13498,SK0092,1
CAND07991,SK0036,4
CAND12763,SK0040,3
CAND09393,SK0036,4
CAND07697,SK0169,4
CAND11265,SK0225,3
CAND03227,SK0017,1
CAND13539,SK0191,5
CAND11722,SK0197,5
CAND04339,SK0067,5
CAND13620,SK0253,5
CAND06182,SK0152,4
CAND08824,SK0070,1
CAND02981,SK0198,4
CAND05549,SK0220,4
CAND07160,SK0157,3
CAND14473,SK0063,2
CAND06472,SK0046,4
CAND11964,SK0085,5
CAND12879,SK0131,2
CAND11218,SK0044,2
CAND06291,SK0093,3
CAND07088,SK0060,4
CAND00514,SK0115,3
CAND00757,SK0232,2
CAND02577,SK0142,3
CAND10316,SK0255,2
CAND07241,SK0234,1
CAND13333,SK0233,4
CAND05111,SK0210,4
CAND14546,SK0107,5
CAND09049,SK0008,5
CAND09254,SK0042,2
CAND06078,SK0049,4
CAND09385,SK0106,5
CAND09716,SK0112,3
CAND04077,SK0148,4
CAND02077,SK0127,2
CAND01567,SK0236,5
CAND01502,SK0169,1
CAND02519,SK0252,5
CAND13980,SK0217,3
CAND07253,SK0128,5
CAND09435,SK0015,3
CAND04729,SK0152,2
CAND07138,SK0080,4
CAND01724,SK0259,1
CAND06346,SK0242,4
CAND02310,SK0058,5
CAND12787,SK0091,2
CAND06073,SK0232,1
CAND09142,SK0111,1
CAND14225,SK0086,4
CAND06672,SK0299,2
CAND13548,SK0239,1
CAND07197,SK0253,4
CAND02933,SK0250,5
CAND04507,SK0191,5
CAND14836,SK0232,5
CAND11230,SK0261,1
CAND06087,SK0103,5
CAND14946,SK0294,2
CAND09598,SK0005,5
CAND14019,SK0072,4
CAND11094,SK0096,4
CAND00294,SK0033,3
CAND09128,SK0095,1
CAND10274,SK0270,4
CAND14655,SK0038,1
CAND00397,SK0006,4
CAND03060,SK0235,5
CAND03794,SK0126,5
CAND12207,SK0033,5
CAND12022,SK0170,4
CAND00479,SK0090,4
CAND14214,SK0177,4
CAND01348,SK0095,1
CAND08455,SK0142,2
CAND07971,SK0108,3
CAND02207,SK0261,2
CAND07672,SK0267,5
CAND05541,SK0053,2
CAND13856,SK0098,1
CAND12755,SK0257,4
CAND00313,SK0121,2
CAND06340,SK0192,5
CAND00928,SK0055,5
CAND11128,SK0118,2
CAND11420,SK0217,3
CAND06163,SK0141,3
CAND09450,SK0078,5
CAND12316,SK0221,4
CAND01976,SK0169,5
CAND01295,SK0173,4
CAND13863,SK0152,3
CAND13366,SK0069,4
CAND01471,SK0073,4
CAND05419,SK0169,4
CAND13843,SK0149,3
CAND09202,SK0146,2
CAND10143,SK0167,4
CAND10025,SK0104,2
CAND01786,SK0169,2
CAND07761,SK0152,1
CAND11044,SK0158,3
CAND05061,SK0257,5
CAND02940,SK0231,2
CAND05163,SK0009,1
CAND07069,SK0296,5
CAND03568,SK0066,5
CAND00845,SK0072,2
CAND04233,SK0152,5
CAND08439,SK0170,5
CAND08834,SK0032,2
CAND00381,SK0154,1
CAND11302,SK0241,2
CAND03240,SK0222,5
CAND14321,SK0151,2
CAND08242,SK0210,4
CAND02245,SK0224,5
CAND06198,SK0106,3
CAND09591,SK0108,1
CAND01003,SK0070,1
CAND01117,SK0176,3
CAND05769,SK0042,3
CAND00017,SK0264,5
CAND00867,SK0293,5
CAND09157,SK0281,2
CAND07047,SK0050,1
CAND04127,SK0182,5
CAND05050,SK0219,4
CAND02225,SK0112,4
CAND08828,SK0034,2
CAND03669,SK0052,4
CAND09154,SK0013,4
CAND09648,SK0232,1
CAND11768,SK0091,2
CAND08100,SK0150,4
CAND00948,SK0296,5
CAND12610,SK0268,3
CAND10249,SK0164,5
CAND04799,SK0132,4
CAND06001,SK0279,1
CAND06090,SK0238,1
CAND06245,SK0112,2
CAND05231,SK0172,4
CAND01125,SK0101,2
CAND04041,SK0094,4
CAND03250,SK0264,1
CAND14933,SK0250,1
CAND07629,SK0116,3
CAND14435,SK0107,4
CAND06031,SK0167,2
CAND12375,SK0267,5
CAND02162,SK0082,4
CAND09945,SK0194,5
CAND13729,SK0067,5
CAND08059,SK0122,1
CAND12164,SK0054,2
CAND09959,SK0044,2
CAND04300,SK0109,4
CAND06085,SK0236,5
CAND09331,SK0170,3
CAND11789,SK0257,2
CAND14811,SK0200,1
CAND14299,SK0217,3
CAND05667,SK0084,3
CAND00573,SK0185,2
CAND12164,SK0116,1
CAND04133,SK0049,1
CAND12210,SK0001,4
CAND14935,SK0243,1
CAND06064,SK0062,4
CAND09011,SK0133,1
CAND05095,SK0131,1
CAND14505,SK0020,2
CAND02186,SK0092,1
CAND07768,SK0233,1
CAND13396,SK0106,4
CAND06693,SK0067,4
CAND14120,SK0033,5
CAND04961,SK0016,4
CAND03599,SK0061,1
CAND09676,SK0004,4
CAND03606,SK0187,4
CAND01910,SK0178,2
CAND02189,SK0285,2
CAND08433,SK0134,1
CAND13350,SK0299,5
CAND04637,SK0287,3
CAND02304,SK0199,2
CAND05157,SK0159,5
CAND06000,SK0149,4
CAND11033,SK0197,3
CAND01880,SK0014,3
CAND11191,SK0180,4
CAND06188,SK0227,5
CAND12786,SK0077,3
CAND13539,SK0190,5
CAND07201,SK0036,5
CAND10102,SK0008,2
CAND14241,SK0043,5
CAND09984,SK0263,1
CAND02677,SK0075,5
CAND05831,SK0289,3
CAND09518,SK0017,5
CAND11996,SK0169,5
CAND13818,SK0152,2
CAND10792,SK0113,1
CAND12889,SK0039,3
CAND12347,SK0249,2
CAND05187,SK0275,2
CAND08982,SK0244,5
CAND09700,SK0009,2
CAND01994,SK0050,5
CAND07246,SK0166,5
CAND14810,SK0181,2
CAND06095,SK0118,4
CAND04821,SK0109,4
CAND12405,SK0185,2
CAND08021,SK0222,3
CAND02390,SK0251,2
CAND10476,SK0203,1
CAND08945,SK0024,4
CAND03522,SK0159,2
CAND05575,SK0219,5
CAND01688,SK0093,1
CAND05224,SK0032,3
CAND13474,SK0038,2
CAND06204,SK0214,4
CAND09123,SK0193,5
CAND06228,SK0102,3
CAND11586,SK0092,2
CAND11426,SK0276,4
CAND09563,SK0135,5
CAND00885,SK0005,5
CAND07503,SK0072,4
CAND07358,SK0074,4
CAND03079,SK0266,3
CAND00755,SK0228,1
CAND14314,SK0226,3
CAND12673,SK0148,1
CAND06268,SK0100,2
CAND02137,SK0123,3
CAND14633,SK0122,1
CAND07919,SK0005,4
CAND14372,SK0206,2
CAND10887,SK0163,2
CAND00616,SK0096,2
CAND13379,SK0128,5
CAND13093,SK0061,2
CAND14753,SK0080,5
CAND00323,SK0055,4
CAND05676,SK0242,3
CAND06063,SK0026,2
CAND11521,SK0121,4
CAND13716,SK0277,4
CAND02025,SK0166,5
CAND09371,SK0290,1
CAND09369,SK0184,2
CAND07905,SK0004,2
CAND03175,SK0098,4
CAND09030,SK0125,2
CAND01378,SK0235,1
CAND07064,SK0018,4
CAND13922,SK0253,2
CAND14582,SK0075,1
CAND13974,SK0103,1
CAND07198,SK0031,4
CAND13753,SK0008,5
CAND11211,SK0251,3
CAND06451,SK0253,1
CAND14209,SK0284,3
CAND14461,SK0128,3
CAND10429,SK0250,5
CAND01818,SK0010,3
CAND01449,SK0210,1
CAND01207,SK0219,3
CAND04676,SK0041,4
CAND00030,SK0053,5
CAND08474,SK0273,3
CAND04677,SK0238,5
CAND02122,SK0157,1
CAND14376,SK0286,1
CAND01449,SK0175,4
CAND09895,SK0063,1
CAND10054,SK0172,3
CAND07110,SK0012,1
CAND05539,SK0100,3
CAND08440,SK0261,1
CAND10724,SK0037,4
CAND01218,SK0056,4
CAND06457,SK0032,4
CAND00808,SK0043,1
CAND02844,SK0077,2
CAND14354,SK0202,3
CAND07695,SK0182,5
CAND07707,SK0024,5
CAND05129,SK0261,1
CAND12853,SK0063,5
CAND03356,SK0094,5
CAND09884,SK0040,5
CAND10309,SK0224,5
CAND10016,SK0228,4
CAND08460,SK0236,2
CAND05180,SK0255,4
CAND07502,SK0142,3
CAND12868,SK0132,5
CAND12584,SK0014,3
CAND14123,SK0254,5
CAND10897,SK0210,2
CAND04263,SK0106,2
CAND06900,SK0024,5
CAND12463,SK0130,2
CAND04995,SK0273,5
CAND06129,SK0294,2
CAND12671,SK0221,3
CAND09354,SK0082,4
CAND08479,SK0048,4
CAND12118,SK0043,2
CAND13093,SK0112,1
CAND14500,SK0185,1
CAND07473,SK0161,3
CAND14229,SK0047,2
CAND01320,SK0126,1
CAND10277,SK0094,2
CAND01170,SK0257,1
CAND06495,SK0093,5
CAND07371,SK0042,1
CAND03686,SK0228,3
CAND02598,SK0107,5
CAND06917,SK0283,5
CAND10579,SK0006,5
CAND09572,SK0094,3
CAND03909,SK0141,2
CAND01175,SK0176,2
CAND10237,SK0009,5
CAND05067,SK0021,2
CAND07110,SK0249,2
CAND14588,SK0042,1
CAND10388,SK0170,5
CAND10920,SK0075,5
CAND09993,SK0051,1
CAND00985,SK0019,4
CAND11835,SK0110,1
CAND07131,SK0146,5
CAND13918,SK0102,5
CAND00464,SK0184,4
CAND03775,SK0080,1
CAND09542,SK0021,5
CAND13577,SK0116,1
CAND08598,SK0006,4
CAND14971,SK0284,3
CAND14230,SK0243,4
CAND09159,SK0135,4
CAND09342,SK0293,1
CAND04013,SK0260,1
CAND04906,SK0288,4
CAND04949,SK0067,4
CAND11336,SK0041,4
CAND06048,SK0069,3
CAND08058,SK0089,1
CAND05633,SK0128,4
CAND03201,SK0160,3
CAND01282,SK0041,3
CAND06366,SK0195,3
CAND07281,SK0026,4
CAND13026,SK0074,3
CAND13876,SK0044,3
CAND07821,SK0265,5
CAND00409,SK0228,4
CAND05501,SK0207,4
CAND07890,SK0069,1
CAND06992,SK0068,5
CAND02172,SK0168,3
CAND11741,SK0182,5
CAND03755,SK0027,5
CAND04934,SK0144,5
CAND06020,SK0205,1
CAND01598,SK0013,1
CAND02030,SK0161,5
CAND09628,SK0178,4
CAND02711,SK0094,2
CAND05096,SK0163,1
CAND00658,SK0052,1
CAND00300,SK0238,3
CAND00862,SK0061,3
CAND11911,SK0021,3
CAND10860,SK0274,2
CAND14597,SK0276,4
CAND04366,SK0106,3
CAND08514,SK0242,4
CAND07649,SK0182,2
CAND03874,SK0011,4
CAND12843,SK0231,2
CAND10980,SK0171,2
CAND03664,SK0203,5
CAND01834,SK0145,2
CAND13522,SK0028,5
CAND05991,SK0042,1
CAND10988,SK0068,5
CAND11399,SK0090,2
CAND11586,SK0030,5
CAND12163,SK0073,1
CAND08497,SK0264,2
CAND11594,SK0111,5
CAND05441,SK0095,4
CAND10430,SK0072,3
CAND08757,SK0119,3
CAND02611,SK0286,4
CAND01487,SK0188,5
CAND07883,SK0275,4
CAND09847,SK0206,4
CAND02521,SK0002,3
CAND05807,SK0009,3
CAND14180,SK0137,3
CAND13248,SK0160,4
CAND00925,SK0134,2
CAND01944,SK0214,4
CAND11934,SK0179,3
CAND11370,SK0222,5
CAND14777,SK0285,5
CAND10419,SK0070,3
CAND14677,SK0088,3
CAND06817,SK0282,3
CAND05050,SK0117,3
CAND02832,SK0195,2
CAND05313,SK0297,3
CAND03626,SK0300,5
CAND03523,SK0013,1
CAND02268,SK0276,4
CAND11631,SK0243,2
CAND07098,SK0110,5
CAND10242,SK0081,4
CAND06977,SK0144,4
CAND08046,SK0105,2
CAND03400,SK0006,2
CAND11113,SK0009,3
CAND13303,SK0116,3
CAND11320,SK0217,1
CAND09197,SK0286,4
CAND06265,SK0075,3
CAND06520,SK0186,4
CAND03490,SK0025,3
CAND13987,SK0220,3
CAND10546,SK0091,2
CAND06134,SK0051,4
CAND13800,SK0028,5
CAND11205,SK0255,5
CAND02839,SK0062,4
CAND00795,SK0019,4
CAND05617,SK0169,2
CAND08365,SK0114,1
CAND07004,SK0234,1
CAND10141,SK0261,5
CAND03013,SK0247,2
CAND14025,SK0276,3
CAND05572,SK0218,5
CAND06787,SK0050,2
CAND13038,SK0204,5
CAND07748,SK0261,3
CAND10951,SK0096,3
CAND07603,SK0179,4
CAND01375,SK0031,4
CAND12683,SK0043,5
CAND06619,SK0045,5
CAND05470,SK0049,4
CAND14606,SK0067,5
CAND09415,SK0263,4
CAND12383,SK0085,5
CAND13527,SK0123,3
CAND04110,SK0277,3
CAND10164,SK0187,5
CAND04652,SK0038,3
CAND03897,SK0153,4
CAND07467,SK0060,3
CAND03322,SK0020,5
CAND03830,SK0260,3
CAND04261,SK0001,5
CAND02333,SK0051,3
CAND01170,SK0215,3
CAND09731,SK0132,2
CAND04685,SK0114,2
CAND12742,SK0070,5
CAND12505,SK0067,1
CAND03965,SK0134,5
CAND09083,SK0212,3
CAND10031,SK0137,5
CAND01328,SK0078,3
CAND11393,SK0055,3
CAND12741,SK0040,3
CAND11831,SK0287,1
CAND08714,SK0005,2
CAND02601,SK0157,3
CAND00364,SK0177,1
CAND08325,SK0026,3
CAND13751,SK0261,3
CAND13218,SK0133,2
CAND00723,SK0202,5
CAND10247,SK0065,4
CAND03207,SK0123,3
CAND09385,SK0011,5
CAND05030,SK0265,5
CAND12494,SK0036,3
CAND03308,SK0009,1
CAND08374,SK0065,3
CAND11369,SK0137,3
CAND04260,SK0056,3
CAND14506,SK0271,5
CAND00246,SK0170,4
CAND05650,SK0143,4
CAND03926,SK0245,2
CAND01385,SK0213,1
CAND07922,SK0235,5
CAND06237,SK0106,3
CAND03337,SK0175,3
CAND09342,SK0059,4
CAND05241,SK0025,3
CAND00565,SK0064,2
CAND10046,SK0164,2
CAND07532,SK0105,4
CAND12001,SK0174,5
CAND02833,SK0153,2
CAND04196,SK0123,1
CAND02569,SK0112,2
CAND13398,SK0270,5
CAND12024,SK0291,4
CAND02623,SK0004,3
CAND03912,SK0118,4
CAND00572,SK0205,5
CAND11458,SK0158,4
CAND00477,SK0276,5
CAND03579,SK0137,3
CAND08234,SK0099,2
CAND10347,SK0197,1
CAND04311,SK0245,3
CAND05631,SK0091,1
CAND06103,SK0139,4
CAND13752,SK0162,1
CAND05963,SK0261,2
CAND00262,SK0063,1
CAND12519,SK0168,2
CAND08557,SK0110,4
CAND01769,SK0255,1
CAND06621,SK0059,2
CAND02738,SK0076,2
CAND07623,SK0094,2
CAND03248,SK0298,4
CAND09889,SK0194,4
CAND14638,SK0147,5
CAND03438,SK0045,2
CAND08548,SK0275,2
CAND03712,SK0157,3
CAND08220,SK0241,2
CAND04532,SK0031,3
CAND14735,SK0091,1
CAND12924,SK0249,3
CAND07366,SK0010,3
CAND08666,SK0292,4
CAND07550,SK0270,5
CAND00211,SK0185,4
CAND01786,SK0215,4
CAND04072,SK0123,4
CAND08960,SK0025,2
CAND11458,SK0274,2
CAND00905,SK0149,2
CAND14322,SK0024,5
CAND07466,SK0057,4
CAND10063,SK0184,5
CAND14737,SK0076,2
CAND06250,SK0266,5
CAND07834,SK0262,5
CAND08251,SK0139,2
CAND00957,SK0013,1
CAND12302,SK0189,2
CAND12381,SK0213,3
CAND02862,SK0290,5
CAND04272,SK0145,1
CAND02801,SK0152,5
CAND11315,SK0284,5
CAND09650,SK0151,3
CAND00678,SK0130,5
CAND05993,SK0129,2
CAND07584,SK0236,4
CAND07331,SK0048,3
CAND09423,SK0282,4
CAND06637,SK0280,3
CAND10771,SK0029,1
CAND09017,SK0179,5
CAND02495,SK0263,4
CAND04716,SK0285,3
CAND11816,SK0011,2
CAND04861,SK0008,1
CAND02484,SK0013,4
CAND01015,SK0141,3
CAND04538,SK0170,4
CAND06219,SK0048,2
CAND14193,SK0235,5
CAND02608,SK0242,2
CAND13131,SK0019,5
CAND05557,SK0276,2
CAND04430,SK0112,3
CAND03195,SK0076,1
CAND04640,SK0063,4
CAND14439,SK0064,4
CAND00628,SK0181,5
CAND04313,SK0074,1
CAND01842,SK0120,1
CAND14248,SK0167,3
CAND04893,SK0252,4
CAND12980,SK0003,1
CAND07524,SK0076,2
CAND03111,SK0088,3
CAND05098,SK0025,1
CAND13544,SK0159,2
CAND12164,SK0083,1
CAND00594,SK0198,1
CAND10011,SK0067,1
CAND13637,SK0030,2
CAND06665,SK0150,1
CAND09303,SK0228,5
CAND10947,SK0153,5
CAND09876,SK0078,2
CAND12994,SK0243,1
CAND05406,SK0016,2
CAND04209,SK0187,5
CAND10253,SK0165,2
CAND12321,SK0292,2
CAND10785,SK0188,1
CAND02463,SK0280,5
CAND04424,SK0028,2
CAND04617,SK0125,5
CAND02082,SK0128,3
CAND09182,SK0184,1
CAND12444,SK0142,4
CAND04208,SK0066,1
CAND03081,SK0199,3
CAND00915,SK0114,2
CAND06270,SK0176,3
CAND13310,SK0178,5
CAND14096,SK0079,4
CAND12810,SK0267,5
CAND01616,SK0147,1
CAND12046,SK0112,3
CAND04676,SK0038,5
CAND06499,SK0269,3
CAND00870,SK0155,3
CAND13663,SK0200,4
CAND14385,SK0032,2
CAND10980,SK0158,2
CAND08043,SK0049,4
CAND03119,SK0160,5
CAND13357,SK0185,5
CAND09485,SK0092,4
CAND07710,SK0294,3
CAND14582,SK0291,2
CAND00036,SK0229,5
CAND04012,SK0281,2
CAND12562,SK0138,3
CAND11226,SK0291,3
CAND12394,SK0100,2
CAND08190,SK0118,3
CAND06856,SK0221,1
CAND11328,SK0059,2
CAND14348,SK0035,4
CAND11034,SK0147,2
CAND12055,SK0074,1
CAND09100,SK0161,5
CAND00465,SK0119,5
CAND05401,SK0119,1
CAND13848,SK0081,5
CAND05237,SK0275,4
CAND07743,SK0238,4
CAND02624,SK0005,2
CAND14644,SK0210,5
CAND08130,SK0292,2
CAND02168,SK0233,3
CAND01991,SK0100,1
CAND09927,SK0030,1
CAND12522,SK0145,1
CAND02863,SK0041,1
CAND11612,SK0161,5
CAND04384,SK0096,5
CAND09006,SK0106,3
CAND12056,SK0206,1
CAND10083,SK0208,2
CAND03895,SK0121,1
CAND11888,SK0297,1
CAND12950,SK0150,1
CAND08183,SK0268,4
CAND08119,SK0038,5
CAND07666,SK0205,3
CAND02330,SK0031,4
CAND03532,SK0160,2
CAND11384,SK0140,2
CAND14622,SK0183,2
CAND08217,SK0220,3
CAND03894,SK0018,4
CAND06351,SK0299,3
CAND12544,SK0265,3
CAND10313,SK0128,1
CAND12216,SK0089,1
CAND09335,SK0062,2
CAND11371,SK0200,3
CAND10254,SK0095,3
CAND00652,SK0100,5
CAND08127,SK0140,1
CAND01876,SK0061,2
CAND04307,SK0262,5
CAND00205,SK0178,5
CAND14756,SK0054,1
CAND04328,SK0125,3
CAND00494,SK0241,3
CAND04925,SK0103,1
CAND01927,SK0162,1
CAND09137,SK0056,2
CAND06192,SK0014,4
CAND03899,SK0194,3
CAND03678,SK0134,5
CAND05521,SK0014,5
CAND14643,SK0147,2
CAND03773,SK0235,4
CAND07575,SK0009,2
CAND03410,SK0254,1
CAND00432,SK0283,1
CAND02392,SK0245,2
CAND11311,SK0139,4
CAND09838,SK0164,4
CAND11045,SK0238,4
CAND08064,SK0088,1
CAND10524,SK0297,5
CAND02380,SK0083,4
CAND01563,SK0003,5
CAND07280,SK0016,1
CAND11478,SK0173,2
CAND06602,SK0094,5
CAND05535,SK0156,4
CAND05170,SK0021,5
CAND09798,SK0131,4
CAND14655,SK0297,5
CAND00997,SK0027,3
CAND03710,SK0136,1
CAND05203,SK0047,1
CAND07756,SK0079,5
CAND10675,SK0159,4
CAND04329,SK0113,4
CAND11919,SK0290,4
CAND09120,SK0127,2
CAND10833,SK0088,4
CAND12046,SK0022,5
CAND07955,SK0284,4
CAND03692,SK0058,2
CAND07718,SK0013,3
CAND06020,SK0281,1
CAND02533,SK0267,1
CAND05199,SK0035,1
CAND01040,SK0026,1
CAND06533,SK0167,3
CAND07665,SK0254,4
CAND13766,SK0062,5
CAND08075,SK0072,5
CAND02151,SK0002,2
CAND11751,SK0152,5
CAND01729,SK0185,1
CAND06592,SK0002,2
CAND03135,SK0048,4
CAND06314,SK0007,2
CAND00230,SK0027,5
CAND03020,SK0266,5
CAND07021,SK0045,1
CAND14392,SK0280,5
CAND14976,SK0293,2
CAND05318,SK0001,1
CAND06013,SK0180,4
CAND14401,SK0065,1
CAND05267,SK0130,4
CAND00778,SK0094,5
CAND07688,SK0251,2
CAND14899,SK0240,3
CAND12288,SK0262,3
CAND00390,SK0173,5
CAND01165,SK0059,4
CAND06594,SK0119,5
CAND04434,SK0243,4
CAND06287,SK0252,1
CAND04315,SK0029,4
CAND10230,SK0088,3
CAND02319,SK0108,3
CAND03755,SK0159,1
CAND13739,SK0091,5
CAND14452,SK0144,3
CAND07572,SK0230,4
CAND13610,SK0238,5
CAND10468,SK0023,5
CAND08859,SK0284,4
CAND04377,SK0144,4
CAND14704,SK0265,4
CAND03925,SK0275,4
CAND14971,SK0009,2
CAND01418,SK0076,2
CAND03093,SK0254,1
CAND14094,SK0288,4
CAND10850,SK0259,2
CAND13070,SK0076,2
CAND10042,SK0191,3
CAND13769,SK0258,3
CAND05001,SK0049,4
CAND00544,SK0269,5
CAND11391,SK0242,2
CAND08471,SK0114,1
CAND07455,SK0208,3
CAND03278,SK0255,4
CAND10387,SK0268,3
CAND02324,SK0253,2
CAND11816,SK0142,3
CAND14977,SK0229,1
CAND07873,SK0277,1
CAND08894,SK0195,1
CAND09363,SK0274,5
CAND11396,SK0167,5
CAND01946,SK0083,5
CAND13694,SK0054,1
CAND00812,SK0121,5
CAND11002,SK0074,5
CAND02401,SK0216,1
CAND05583,SK0092,1
CAND12813,SK0141,3
CAND07322,SK0293,5
CAND03281,SK0091,5
CAND03235,SK0183,1
CAND03270,SK0208,3
CAND14712,SK0055,2
CAND08501,SK0257,3
CAND03744,SK0221,4
CAND03869,SK0116,4
CAND12001,SK0046,2
CAND10833,SK0013,4
CAND00988,SK0085,3
CAND03656,SK0096,1
CAND02678,SK0072,4
CAND14331,SK0043,2
CAND12928,SK0265,4
CAND06639,SK0185,3
CAND07766,SK0004,1
CAND11796,SK0273,3
CAND06830,SK0113,5
CAND14352,SK0249,3
CAND13482,SK0245,2
CAND10187,SK0006,1
CAND00458,SK0104,2
CAND04419,SK0037,2
CAND08315,SK0131,2
CAND00489,SK0091,4
CAND06843,SK0164,4
CAND06774,SK0160,5
CAND13443,SK0270,5
CAND03055,SK0290,5
CAND07464,SK0219,3
CAND02680,SK0043,4
CAND03762,SK0181,4
CAND05581,SK0260,1
CAND02290,SK0264,3
CAND09188,SK0046,5
CAND12732,SK0036,5
CAND09098,SK0134,5
CAND10104,SK0143,3
CAND03775,SK0263,3
CAND12274,SK0220,1
CAND13876,SK0135,4
CAND04576,SK0154,3
CAND06762,SK0094,4
CAND10827,SK0016,4
CAND00386,SK0287,2
CAND05657,SK0025,4
CAND06617,SK0202,3
CAND05030,SK0121,1
CAND11849,SK0223,4
CAND13017,SK0178,3
CAND12477,SK0155,3
CAND00551,SK0100,2
CAND00249,SK0002,1
CAND03346,SK0154,1
CAND04474,SK0127,4
CAND04616,SK0105,4
CAND01806,SK0271,3
CAND12685,SK0121,1
CAND08296,SK0263,2
CAND12793,SK0110,4
CAND08950,SK0248,1
CAND02532,SK0088,1
CAND14822,SK0048,1
CAND05658,SK0192,3
CAND00897,SK0175,4
CAND05199,SK0082,4
CAND09253,SK0044,5
CAND11674,SK0048,1
CAND04748,SK0274,1
CAND00067,SK0156,2
CAND04658,SK0191,1
CAND00890,SK0233,4
CAND01166,SK0293,1
CAND11574,SK0106,5
CAND00924,SK0139,4
CAND09744,SK0044,5
CAND12113,SK0061,2
CAND07872,SK0090,3
CAND11894,SK0272,5
CAND04636,SK0225,3
CAND03758,SK0253,5
CAND14612,SK0154,3
CAND10602,SK0002,1
CAND03529,SK0012,3
CAND05509,SK0080,1
CAND07933,SK0179,2
CAND01857,SK0270,1
CAND09171,SK0187,1
CAND00130,SK0276,1
CAND12715,SK0211,2
CAND09153,SK0147,2
CAND02984,SK0293,4
CAND13463,SK0041,1
CAND08235,SK0151,2
CAND10258,SK0045,4
CAND05266,SK0112,1
CAND14710,SK0004,1
CAND02404,SK0254,3
CAND07239,SK0199,4
CAND12896,SK0129,2
CAND06203,SK0037,3
CAND09527,SK0294,4
CAND02820,SK0056,5
CAND08162,SK0200,2
CAND02179,SK0052,1
CAND10785,SK0195,4
CAND04925,SK0098,2
CAND09478,SK0125,1
CAND14664,SK0158,5
CAND09100,SK0295,4
CAND02150,SK0286,4
CAND11524,SK0160,1
CAND02344,SK0295,4
CAND06645,SK0057,4
CAND12458,SK0176,3
CAND04510,SK0118,3
CAND14502,SK0101,5
CAND04536,SK0023,3
CAND03573,SK0018,1
CAND04810,SK0142,1
CAND02876,SK0129,1
CAND13687,SK0296,4
CAND06077,SK0296,3
CAND06379,SK0278,4
CAND02861,SK0208,2
CAND06684,SK0017,2
CAND02773,SK0134,5
CAND08135,SK0008,3
CAND11513,SK0249,2
CAND04157,SK0066,4
CAND00481,SK0016,1
CAND05218,SK0169,1
CAND03413,SK0045,5
CAND09177,SK0014,3
CAND02194,SK0285,2
CAND04730,SK0246,4
CAND04220,SK0283,4
CAND00099,SK0219,2
CAND12756,SK0256,3
CAND03412,SK0192,3
CAND05071,SK0045,4
CAND08229,SK0137,2
CAND06898,SK0027,1
CAND06075,SK0091,3
CAND14874,SK0066,1
CAND13767,SK0271,1
CAND13829,SK0033,2
CAND06567,SK0099,4
CAND04206,SK0187,3
CAND11942,SK0087,4
CAND03892,SK0295,4
CAND08304,SK0197,5
CAND14423,SK0014,2
CAND06469,SK0247,3
CAND05163,SK0002,3
CAND00069,SK0284,5
CAND01831,SK0228,5
CAND05441,SK0100,2
CAND11302,SK0271,5
CAND07035,SK0208,3
CAND14270,SK0030,3
CAND08002,SK0184,3
CAND12572,SK0117,5
CAND10978,SK0208,1
CAND04231,SK0122,4
CAND14450,SK0050,1
CAND08180,SK0289,4
CAND06518,SK0150,1
CAND04441,SK0021,3
CAND08492,SK0275,5
CAND07539,SK0141,1
CAND13916,SK0204,1
CAND10168,SK0057,5
CAND13971,SK0101,1
CAND11483,SK0143,4
CAND11276,SK0149,1
CAND07568,SK0138,1
CAND02445,SK0120,4
CAND07631,SK0111,3
CAND04933,SK0048,1
CAND14950,SK0299,5
CAND13139,SK0036,1
CAND14392,SK0246,2
CAND09268,SK0258,2
CAND06854,SK0159,1
CAND11424,SK0292,1
CAND11607,SK0009,3
CAND05546,SK0116,1
CAND07685,SK0180,2
CAND01204,SK0007,2
CAND04331,SK0178,2
CAND08730,SK0061,4
CAND07958,SK0207,5
CAND01316,SK0085,3
CAND01729,SK0109,3
CAND05049,SK0208,2
CAND10878,SK0213,5
CAND04644,SK0142,3
CAND05302,SK0138,2
CAND13340,SK0257,4
CAND01616,SK0233,4
CAND12594,SK0059,5
CAND08595,SK0047,4
CAND05069,SK0217,2
