employee_id,salary,bonus,department_id,job_title,effective_date
EMP03452,126781.94,20281.32,D020,Proofreader,2024-03-12
EMP03453,72896.99,7441.53,D006,"Designer, industrial/product",2025-11-10
EMP03454,98419.8,12155.24,D013,"Teacher, early years/pre",2024-02-02
EMP03455,166554.33,32160.98,D006,Translator,2025-10-11
EMP03456,59314.54,279.22,D019,Aeronautical engineer,2024-07-13
EMP03457,70560.94,5740.82,D017,Hospital pharmacist,2025-05-24
EMP03458,101288.26,2514.55,D018,"Engineer, materials",2024-03-13
EMP03459,78308.46,7975.96,D011,Science writer,2024-12-04
EMP03460,98167.46,5425.43,D009,Sports development officer,2024-10-04
EMP03461,113505.76,13437.2,D015,Chiropractor,2026-07-03
EMP03462,152242.54,12881.18,D007,"Radiographer, therapeutic",2023-09-14
EMP03463,130928.12,13469.57,D006,Optometrist,2023-11-24
EMP03464,119942.56,9416.34,D004,"Psychologist, clinical",2023-12-31
EMP03465,82590.97,7115.22,D005,Occupational therapist,2023-10-20
EMP03466,123960.31,6040.66,D004,Control and instrumentation engineer,2023-10-31
EMP03467,58958.78,7134.51,D004,Diplomatic Services operational officer,2023-11-12
EMP03468,80218.04,3904.16,D003,Primary school teacher,2026-06-09
EMP03469,99829.0,18074.59,D018,Animal nutritionist,2024-03-13
EMP03470,128766.72,19249.37,D007,Cytogeneticist,2024-12-25
EMP03471,132386.97,10062.42,D009,Magazine features editor,2024-08-10
EMP03472,107990.86,1393.48,D005,Insurance underwriter,2023-12-05
EMP03473,150598.7,21657.19,D016,Fine artist,2025-04-14
EMP03474,133957.12,3830.02,D019,Building surveyor,2026-05-23
EMP03475,149309.55,18466.65,D015,Occupational hygienist,2023-11-16
EMP03476,113882.72,19656.03,D007,Exhibition designer,2024-02-22
EMP03477,100174.08,14232.5,D011,"Teacher, special educational needs",2025-06-14
EMP03478,137447.0,21334.08,D015,Broadcast engineer,2025-06-08
EMP03479,75447.58,1386.22,D017,"Investment banker, operational",2024-01-28
EMP03480,165421.32,31532.79,D010,"Sales professional, IT",2026-03-16
EMP03481,40000.0,3559.89,D018,Insurance broker,2025-11-20
EMP03482,129236.04,22219.86,D008,"Pharmacist, community",2024-10-15
EMP03483,104891.47,19896.73,D010,Government social research officer,2024-07-02
EMP03484,47834.16,617.9,D001,Radiation protection practitioner,2024-09-05
EMP03485,100989.03,9853.51,D006,Computer games developer,2024-05-27
EMP03486,97172.17,2739.12,D007,Legal executive,2024-12-10
EMP03487,138296.99,2150.17,D020,Personal assistant,2024-09-13
EMP03488,134277.98,4353.04,D007,Audiological scientist,2024-03-20
EMP03489,117046.67,13068.01,D015,Heritage manager,2026-04-19
EMP03490,130404.65,22165.33,D003,Music tutor,2026-03-04
EMP03491,96577.58,12850.24,D008,"Psychologist, sport and exercise",2024-05-04
EMP03492,113103.1,5150.22,D014,Science writer,2025-05-17
EMP03493,95709.64,1839.3,D018,"Designer, industrial/product",2023-09-01
EMP03494,97427.02,9697.5,D010,Armed forces operational officer,2026-05-16
EMP03495,109835.67,7876.12,D019,"Engineer, energy",2025-03-15
EMP03496,113055.09,1124.82,D008,Press photographer,2025-06-15
EMP03497,105313.23,5472.71,D010,Web designer,2026-06-27
EMP03498,91631.41,10307.59,D018,Advertising art director,2023-08-21
EMP03499,107586.62,8260.7,D017,"Nurse, adult",2025-10-28
EMP03500,138892.79,2865.35,D001,Clinical cytogeneticist,2025-10-19
EMP03501,86213.3,14224.29,D019,IT consultant,2024-05-01
EMP03502,69852.3,3520.08,D004,Make,2025-09-27
EMP03503,81628.12,13172.92,D005,Amenity horticulturist,2023-11-14
EMP03504,91392.42,8680.36,D014,Electrical engineer,2026-01-13
EMP03505,91710.1,16135.49,D016,"Nurse, learning disability",2024-09-28
EMP03506,143184.0,5878.96,D016,Bookseller,2023-10-22
EMP03507,135084.4,22705.96,D015,Field seismologist,2025-08-01
EMP03508,75828.45,1046.55,D019,Furniture designer,2025-01-09
EMP03509,157140.01,20477.3,D011,Air traffic controller,2025-04-29
EMP03510,115813.93,18262.08,D001,Youth worker,2024-01-01
EMP03511,124917.86,1453.01,D001,Public affairs consultant,2025-06-15
EMP03512,120465.97,21023.13,D011,Equities trader,2025-05-04
EMP03513,130777.3,2282.36,D016,Chief Financial Officer,2026-04-20
EMP03514,59195.6,10256.07,D009,Control and instrumentation engineer,2026-04-25
EMP03515,93714.1,14824.05,D013,"Designer, fashion/clothing",2023-12-03
EMP03516,105213.07,5609.31,D020,Automotive engineer,2026-05-30
EMP03517,123718.82,20597.9,D016,Podiatrist,2024-11-22
EMP03518,88306.66,2924.65,D009,Music tutor,2025-07-17
EMP03519,96892.58,966.62,D017,Print production planner,2024-06-28
EMP03520,167550.09,18285.0,D002,"Presenter, broadcasting",2024-11-11
EMP03521,143503.61,20010.88,D002,"Optician, dispensing",2026-06-16
EMP03522,156697.95,9634.75,D003,IT trainer,2025-08-02
EMP03523,118951.3,2724.36,D003,Historic buildings inspector/conservation officer,2026-01-25
EMP03524,81949.95,11661.8,D017,"Accountant, chartered management",2026-01-22
EMP03525,83025.08,13152.4,D018,"Journalist, broadcasting",2025-01-06
EMP03526,84545.66,5172.2,D014,Facilities manager,2024-08-03
EMP03527,137928.64,24594.96,D001,Editorial assistant,2025-10-18
EMP03528,85448.73,13364.16,D004,Health physicist,2024-05-28
EMP03529,109346.31,12160.2,D002,"Designer, graphic",2025-05-22
EMP03530,95401.85,5058.13,D007,Clothing/textile technologist,2026-03-03
EMP03531,84569.58,4645.3,D020,Paramedic,2023-10-14
EMP03532,60720.7,7504.16,D019,Systems analyst,2024-05-09
EMP03533,98785.31,19247.43,D006,Health physicist,2025-01-13
EMP03534,95548.12,8173.01,D006,Environmental consultant,2024-01-10
EMP03535,159518.33,21835.48,D013,"Lecturer, higher education",2023-12-21
EMP03536,69039.8,5607.3,D001,Environmental manager,2024-01-03
EMP03537,117352.83,9542.33,D012,Dietitian,2023-12-16
EMP03538,121712.42,20440.38,D019,"Restaurant manager, fast food",2025-03-03
EMP03539,92911.92,2632.85,D004,Politician's assistant,2026-06-27
EMP03540,107550.83,10308.34,D007,"Buyer, retail",2024-07-25
EMP03541,106610.27,12514.05,D011,"Psychologist, prison and probation services",2025-08-27
EMP03542,146852.76,23044.27,D020,Statistician,2025-09-17
EMP03543,106076.88,19453.79,D012,"Administrator, charities/voluntary organisations",2024-07-05
EMP03544,83876.62,13061.03,D005,Medical secretary,2023-11-23
EMP03545,93479.01,14019.83,D014,"Surveyor, building",2024-03-28
EMP03546,150231.81,9478.53,D016,Broadcast journalist,2023-11-30
EMP03547,112685.53,20818.16,D002,Film/video editor,2026-01-24
EMP03548,111960.69,14712.02,D005,"Scientist, physiological",2024-05-17
EMP03549,112675.72,14252.34,D003,Ambulance person,2024-05-10
EMP03550,102276.81,6856.74,D012,Learning mentor,2023-11-21
EMP03551,129150.53,21694.18,D017,Production manager,2026-02-26
EMP03552,115291.59,19103.07,D002,Environmental manager,2025-09-03
EMP03553,52555.14,5549.77,D015,"Embryologist, clinical",2025-03-28
EMP03554,144728.08,24750.37,D010,Commercial art gallery manager,2024-10-15
EMP03555,129085.08,5035.49,D008,Environmental health practitioner,2026-03-25
EMP03556,128957.32,2025.97,D019,Multimedia specialist,2026-07-26
EMP03557,134366.32,7967.91,D011,"Producer, radio",2024-06-30
EMP03558,100855.19,12708.6,D013,"Surveyor, insurance",2025-09-13
EMP03559,105791.68,12720.83,D020,"Surveyor, minerals",2025-11-04
EMP03560,102495.46,5140.53,D016,Musician,2024-04-20
EMP03561,129305.24,25583.09,D011,Housing manager/officer,2024-06-27
EMP03562,108179.69,10599.01,D010,Marketing executive,2025-02-20
EMP03563,89433.81,9489.52,D009,Learning mentor,2025-09-20
EMP03564,94725.98,3037.82,D001,Microbiologist,2025-06-22
EMP03565,125198.01,843.1,D012,Contracting civil engineer,2024-10-07
EMP03566,153924.74,24714.75,D003,Osteopath,2025-09-19
EMP03567,82120.23,6261.68,D009,Clinical molecular geneticist,2025-02-08
EMP03568,98691.04,19415.76,D001,International aid/development worker,2023-09-10
EMP03569,102872.62,13049.89,D004,Communications engineer,2024-05-08
EMP03570,106153.96,18520.87,D017,Air traffic controller,2025-03-25
EMP03571,104099.05,14493.96,D018,Prison officer,2026-02-03
EMP03572,128510.27,12195.99,D018,"Administrator, arts",2025-05-16
EMP03573,103564.94,1207.82,D015,Magazine features editor,2025-12-02
EMP03574,117767.62,15603.37,D006,Medical secretary,2024-04-15
EMP03575,116017.9,18895.3,D015,Research scientist (medical),2023-08-13
EMP03576,108014.64,18414.09,D019,Actuary,2024-05-10
EMP03577,114919.44,16106.95,D005,Medical physicist,2026-01-09
EMP03578,99190.72,3503.6,D011,"Designer, graphic",2024-08-19
EMP03579,116129.8,15834.36,D004,Writer,2026-01-25
EMP03580,115061.04,6240.69,D016,Midwife,2026-07-17
EMP03581,62493.95,8829.13,D018,Animal technologist,2024-11-27
EMP03582,45204.09,3342.75,D014,"Surveyor, planning and development",2025-12-21
EMP03583,50601.49,2253.37,D001,Oceanographer,2023-10-13
EMP03584,118269.25,768.08,D002,Ship broker,2024-01-13
EMP03585,101803.93,700.3,D016,"Research officer, government",2025-09-08
EMP03586,108176.15,18936.47,D011,"Geologist, engineering",2024-07-22
EMP03587,88514.88,15852.59,D007,Horticultural consultant,2024-07-07
EMP03588,105611.86,19278.97,D004,Chief Executive Officer,2026-05-17
EMP03589,100250.36,4515.43,D016,Computer games developer,2024-05-06
EMP03590,92839.74,16370.28,D011,"Engineer, aeronautical",2023-12-22
EMP03591,90217.66,10776.13,D020,Lobbyist,2024-08-15
EMP03592,130289.26,11783.4,D005,Theatre director,2024-08-22
EMP03593,78257.62,15107.97,D006,Television floor manager,2024-01-07
EMP03594,108794.27,12841.2,D004,Sports coach,2025-12-10
EMP03595,90534.38,634.81,D016,Theme park manager,2026-07-12
EMP03596,93699.71,15190.67,D016,Politician's assistant,2024-11-07
EMP03597,111777.11,5426.58,D020,Early years teacher,2024-05-03
EMP03598,123476.02,24529.86,D014,"Investment banker, corporate",2025-09-06
EMP03599,81052.86,2818.66,D012,"Surveyor, mining",2025-12-04
EMP03600,136340.58,11476.77,D019,Occupational psychologist,2025-12-16
EMP03601,131844.11,5610.9,D010,"Therapist, speech and language",2025-11-27
EMP03602,98878.83,6999.96,D003,Dentist,2023-11-09
EMP03603,72854.52,2107.59,D012,Oceanographer,2026-07-07
EMP03604,71303.44,1680.17,D006,Fine artist,2025-05-01
EMP03605,111013.04,15821.3,D003,Interior and spatial designer,2024-03-24
EMP03606,122081.87,6086.87,D012,Plant breeder/geneticist,2025-03-07
EMP03607,116797.21,1357.24,D001,Agricultural consultant,2025-07-01
EMP03608,94170.17,14628.53,D017,Animal nutritionist,2025-01-27
EMP03609,107965.42,10290.65,D019,Music therapist,2025-03-06
EMP03610,73226.73,2194.77,D004,"Embryologist, clinical",2024-01-29
EMP03611,130688.29,13654.42,D006,"Lecturer, higher education",2023-12-20
EMP03612,95534.41,7134.59,D008,Logistics and distribution manager,2023-11-02
EMP03613,69642.22,12001.61,D012,Biomedical scientist,2025-06-18
EMP03614,101252.59,1943.61,D011,Medical secretary,2023-09-19
EMP03615,140105.13,3777.85,D015,Chartered loss adjuster,2025-06-24
EMP03616,132804.18,2487.75,D010,Radiation protection practitioner,2024-04-28
EMP03617,88605.8,11743.07,D018,Theatre manager,2025-09-01
EMP03618,96296.24,13612.15,D002,Product manager,2025-06-25
EMP03619,120459.12,14184.11,D009,Medical laboratory scientific officer,2026-02-23
EMP03620,107412.76,15916.4,D005,Call centre manager,2023-09-30
EMP03621,90677.69,16618.89,D007,Textile designer,2026-03-15
EMP03622,63046.74,8410.75,D010,"Engineer, control and instrumentation",2023-12-23
EMP03623,107866.03,2268.69,D002,Public relations officer,2024-03-21
EMP03624,136455.62,7708.38,D012,"Scientist, research (life sciences)",2026-07-22
EMP03625,114783.91,11465.08,D018,Fitness centre manager,2023-09-16
EMP03626,143775.2,23013.67,D011,Theatre stage manager,2024-08-06
EMP03627,111189.99,12901.12,D009,"Lecturer, higher education",2025-05-08
EMP03628,116255.45,14236.86,D015,Engineering geologist,2025-04-07
EMP03629,100000.87,19496.48,D017,Broadcast engineer,2024-05-25
EMP03630,102886.26,2670.74,D018,Drilling engineer,2025-12-17
EMP03631,77588.08,3089.76,D015,"Programme researcher, broadcasting/film/video",2026-06-04
EMP03632,149693.79,12786.13,D019,"Engineer, civil (consulting)",2026-04-30
EMP03633,153320.74,9624.16,D012,"Geologist, engineering",2023-12-18
EMP03634,112754.66,6022.02,D017,Food technologist,2026-07-23
EMP03635,117065.0,17752.58,D018,"Lecturer, higher education",2024-08-18
EMP03636,127577.41,6250.06,D011,Senior tax professional/tax inspector,2024-02-04
EMP03637,134056.31,14449.42,D007,Advertising account planner,2026-07-13
EMP03638,149154.36,25095.66,D011,Brewing technologist,2025-02-10
EMP03639,108879.54,12771.12,D010,"Research officer, government",2024-08-13
EMP03640,117330.65,14708.71,D015,Pharmacologist,2026-01-09
EMP03641,101552.32,18300.8,D006,"Designer, jewellery",2026-03-11
EMP03642,86430.84,8192.41,D008,Clinical research associate,2026-02-03
EMP03643,112771.08,9198.82,D007,"Engineer, civil (consulting)",2024-08-19
EMP03644,116133.52,7878.12,D004,Geophysical data processor,2025-11-27
EMP03645,66253.54,3269.9,D011,Pension scheme manager,2025-04-11
EMP03646,131332.38,17593.16,D015,Chartered public finance accountant,2025-05-30
EMP03647,159899.89,27242.44,D014,Occupational psychologist,2026-04-04
EMP03648,111782.63,12618.32,D017,Health and safety inspector,2024-03-08
EMP03649,110531.92,6081.48,D017,Mudlogger,2025-04-23
EMP03650,124562.97,7021.74,D003,Camera operator,2023-10-18
EMP03651,129821.89,25328.81,D019,IT consultant,2024-07-09
EMP03652,95234.53,9266.7,D003,Database administrator,2025-12-07
EMP03653,81721.03,7923.22,D006,Plant breeder/geneticist,2023-08-26
EMP03654,96563.96,6420.76,D007,Legal executive,2024-10-02
EMP03655,88320.28,6202.58,D014,Fish farm manager,2026-02-11
EMP03656,120787.8,21542.54,D013,Dentist,2025-06-15
EMP03657,98556.94,14247.77,D003,Counsellor,2026-06-15
EMP03658,88178.23,3338.47,D013,Conference centre manager,2025-10-11
EMP03659,96031.1,1349.43,D004,Games developer,2024-04-01
EMP03660,75899.42,13426.59,D015,"Production assistant, television",2026-01-19
EMP03661,113410.88,6572.42,D005,Archaeologist,2024-10-15
EMP03662,109389.22,3844.94,D006,"Sales professional, IT",2024-01-20
EMP03663,119514.05,4538.0,D014,Chief of Staff,2025-09-11
EMP03664,66738.58,1088.39,D003,"Accountant, chartered",2025-09-11
EMP03665,95456.15,13438.87,D011,Clinical biochemist,2025-10-24
EMP03666,116779.6,21455.42,D017,Geophysicist/field seismologist,2026-05-12
EMP03667,89046.39,13589.27,D013,"Secretary, company",2025-02-24
EMP03668,109623.01,15701.11,D014,Clinical cytogeneticist,2024-10-15
EMP03669,116706.17,15256.57,D017,Diplomatic Services operational officer,2025-08-17
EMP03670,110903.84,19791.66,D015,Television floor manager,2026-04-04
EMP03671,119980.76,11047.89,D014,Probation officer,2026-03-18
EMP03672,103685.12,15942.42,D010,"Buyer, industrial",2025-10-13
EMP03673,146319.61,23923.42,D019,Warden/ranger,2025-05-21
EMP03674,85107.01,6644.39,D004,"Surveyor, insurance",2024-10-13
EMP03675,77769.32,14872.28,D001,Social worker,2024-08-15
EMP03676,123063.2,9539.24,D002,Government social research officer,2024-04-29
EMP03677,163878.47,21967.89,D002,Armed forces logistics/support/administrative officer,2024-07-10
EMP03678,125692.81,24589.9,D020,"Surveyor, building control",2023-12-08
EMP03679,92799.91,12250.96,D008,Tourist information centre manager,2024-07-20
EMP03680,102435.13,18852.51,D001,Food technologist,2025-06-24
EMP03681,113768.44,21355.88,D004,Fine artist,2024-05-08
EMP03682,114105.83,3536.59,D013,Product/process development scientist,2024-01-03
EMP03683,151952.2,16112.2,D016,Immigration officer,2026-07-21
EMP03684,100622.44,8523.91,D008,"Surveyor, building",2024-12-23
EMP03685,79463.01,13160.92,D019,Communications engineer,2025-03-07
EMP03686,112452.76,18185.16,D002,Copy,2024-02-19
EMP03687,88325.42,13650.32,D020,Operational investment banker,2026-05-21
EMP03688,91443.66,3399.02,D018,"Scientist, biomedical",2025-11-23
EMP03689,167226.82,9645.68,D016,Clinical molecular geneticist,2024-09-16
EMP03690,98643.16,9743.65,D004,Ranger/warden,2025-06-26
EMP03691,143262.11,14709.33,D015,Tourist information centre manager,2026-04-01
EMP03692,97421.28,11888.07,D016,Fisheries officer,2024-01-12
EMP03693,98227.49,7027.35,D018,Actuary,2024-07-25
EMP03694,85827.21,15913.49,D006,"Administrator, education",2023-11-05
EMP03695,122424.28,22103.09,D006,"Scientist, research (life sciences)",2026-06-25
EMP03696,110571.3,20904.71,D002,Adult nurse,2025-10-04
EMP03697,136448.03,22952.39,D008,Jewellery designer,2023-10-31
EMP03698,79837.43,8707.93,D003,"Scientist, biomedical",2024-01-13
EMP03699,100821.46,8820.25,D003,Special educational needs teacher,2024-10-04
EMP03700,85031.07,8130.3,D015,"Therapist, drama",2026-07-20
EMP03701,110989.35,11540.55,D018,Translator,2025-03-13
EMP03702,95099.62,9745.35,D017,"Administrator, charities/voluntary organisations",2025-03-10
EMP03703,96459.44,16931.98,D002,Landscape architect,2024-05-18
EMP03704,129651.67,6648.2,D019,Rural practice surveyor,2026-05-12
EMP03705,94961.98,2863.54,D006,Architectural technologist,2024-01-25
EMP03706,166892.12,13332.33,D003,Sports coach,2026-02-28
EMP03707,130292.43,17149.75,D007,Community arts worker,2025-09-12
EMP03708,141635.62,4227.55,D002,"Geologist, wellsite",2024-05-23
EMP03709,110729.04,6578.99,D004,"Administrator, sports",2026-05-13
EMP03710,140592.96,1294.41,D019,"Engineer, automotive",2024-02-22
EMP03711,103186.81,18346.41,D013,"Engineer, technical sales",2025-05-07
EMP03712,96138.43,6488.85,D008,Heritage manager,2024-07-27
EMP03713,112567.16,6726.55,D002,Agricultural consultant,2025-07-26
EMP03714,85173.89,10599.96,D018,"Librarian, public",2024-07-25
EMP03715,132317.11,10235.61,D003,Analytical chemist,2026-07-02
EMP03716,97015.11,6031.73,D004,Surgeon,2026-07-12
EMP03717,89083.07,7409.23,D005,"Clinical scientist, histocompatibility and immunogenetics",2024-08-05
EMP03718,81909.68,6735.63,D016,Art therapist,2024-04-29
EMP03719,83105.58,248.2,D004,"Librarian, academic",2023-11-12
EMP03720,148532.2,15976.52,D010,Mudlogger,2024-11-07
EMP03721,64720.76,11564.05,D018,Environmental consultant,2024-12-28
EMP03722,116903.46,16273.22,D008,Licensed conveyancer,2026-01-03
EMP03723,95788.17,7247.88,D013,"Scientist, marine",2026-02-22
EMP03724,77014.05,6026.24,D019,Podiatrist,2024-08-01
EMP03725,150819.77,24530.97,D005,"Therapist, art",2024-11-13
EMP03726,108497.34,7596.13,D009,Therapeutic radiographer,2025-11-05
EMP03727,126483.91,15701.86,D010,Applications developer,2025-09-16
EMP03728,63879.34,9279.82,D015,Educational psychologist,2024-06-19
EMP03729,98079.29,11011.15,D008,Claims inspector/assessor,2024-11-09
EMP03730,137025.58,9031.31,D011,Fashion designer,2025-12-30
EMP03731,90473.23,177.83,D014,Broadcast presenter,2025-04-23
EMP03732,74438.85,7164.79,D014,Chief Strategy Officer,2024-07-11
EMP03733,117036.78,6148.31,D015,Paediatric nurse,2026-04-15
EMP03734,99685.23,36.17,D014,Patent examiner,2024-07-10
EMP03735,96654.33,15107.98,D007,"Teacher, adult education",2025-03-31
