employee_id,skill_id,proficiency_level,target_level
EMP02014,SK0119,4,3
EMP05446,SK0272,5,4
EMP02455,SK0224,2,4
EMP09791,SK0066,1,3
EMP09455,SK0022,3,5
EMP05571,SK0277,5,4
EMP01735,SK0193,5,5
EMP04434,SK0213,2,1
EMP06592,SK0110,5,5
EMP02352,SK0188,5,5
EMP03739,SK0103,1,4
EMP01478,SK0019,3,5
EMP08047,SK0287,5,3
EMP07092,SK0193,4,5
EMP08230,SK0033,3,3
EMP05370,SK0123,1,2
EMP05677,SK0203,1,4
EMP07527,SK0011,2,5
EMP02241,SK0045,3,1
EMP00223,SK0191,5,4
EMP01594,SK0176,5,2
EMP07685,SK0084,3,2
EMP01467,SK0197,1,3
EMP02171,SK0005,5,4
EMP09547,SK0226,2,2
EMP04647,SK0256,4,2
EMP09615,SK0078,3,3
EMP00716,SK0234,4,4
EMP01470,SK0074,5,2
EMP04231,SK0286,4,3
EMP06620,SK0277,4,2
EMP04529,SK0213,4,3
EMP08882,SK0072,1,3
EMP04028,SK0212,1,3
EMP03411,SK0255,3,3
EMP01418,SK0115,5,1
EMP06351,SK0132,5,5
EMP06332,SK0132,5,2
EMP00712,SK0016,1,2
EMP03678,SK0175,3,3
EMP08368,SK0137,1,5
EMP04944,SK0244,3,4
EMP06282,SK0057,3,5
EMP04309,SK0134,5,2
EMP09495,SK0029,1,4
EMP02065,SK0213,2,5
EMP01415,SK0073,5,3
EMP06036,SK0278,3,5
EMP03035,SK0294,2,2
EMP04167,SK0028,1,5
EMP03074,SK0072,5,1
EMP06395,SK0205,5,2
EMP05198,SK0119,5,2
EMP04366,SK0189,4,3
EMP04947,SK0259,1,5
EMP09210,SK0211,1,4
EMP02843,SK0287,5,2
EMP07993,SK0172,3,4
EMP05742,SK0186,5,5
EMP06739,SK0231,5,1
EMP03518,SK0260,3,3
EMP05923,SK0143,4,2
EMP06330,SK0022,3,2
EMP05497,SK0129,4,5
EMP09424,SK0215,3,5
EMP09335,SK0275,1,3
EMP01796,SK0055,4,1
EMP02222,SK0292,1,3
EMP07893,SK0049,2,1
EMP03966,SK0179,2,1
EMP04747,SK0175,4,5
EMP08036,SK0214,3,5
EMP06135,SK0036,4,2
EMP05955,SK0137,1,1
EMP07272,SK0223,3,1
EMP03609,SK0216,5,5
EMP07326,SK0115,3,4
EMP04951,SK0006,2,1
EMP01802,SK0165,5,4
EMP06417,SK0249,4,3
EMP03896,SK0004,5,4
EMP08989,SK0033,5,1
EMP09947,SK0225,3,1
EMP00023,SK0112,2,5
EMP06990,SK0299,4,3
EMP08557,SK0122,1,1
EMP04180,SK0183,2,4
EMP09838,SK0152,5,5
EMP04014,SK0072,4,1
EMP07116,SK0031,1,1
EMP08003,SK0257,5,3
EMP04238,SK0082,5,4
EMP08048,SK0223,2,5
EMP09159,SK0262,1,4
EMP03701,SK0130,4,1
EMP07766,SK0197,5,2
EMP08836,SK0264,3,3
EMP07919,SK0109,1,1
EMP07612,SK0108,3,3
EMP09689,SK0051,2,5
EMP09051,SK0225,3,1
EMP04657,SK0090,2,2
EMP01047,SK0087,3,2
EMP03887,SK0298,2,3
EMP04927,SK0060,2,2
EMP06791,SK0128,1,4
EMP02946,SK0016,2,5
EMP01723,SK0250,2,4
EMP00195,SK0170,2,3
EMP00268,SK0046,4,4
EMP03709,SK0178,4,5
EMP08418,SK0239,5,3
EMP06713,SK0028,2,1
EMP02498,SK0237,5,2
EMP03977,SK0247,2,1
EMP01000,SK0297,2,5
EMP07774,SK0175,1,2
EMP08693,SK0271,5,2
EMP08668,SK0126,3,2
EMP05217,SK0173,3,3
EMP05928,SK0123,5,2
EMP09961,SK0299,4,1
EMP03396,SK0150,5,3
EMP06611,SK0291,2,2
EMP03848,SK0255,2,4
EMP04457,SK0095,5,4
EMP07705,SK0159,3,3
EMP09367,SK0121,1,3
EMP02718,SK0107,4,1
EMP02430,SK0069,2,2
EMP07987,SK0103,4,2
EMP08591,SK0263,4,3
EMP00337,SK0271,3,5
EMP01769,SK0024,1,2
EMP03204,SK0004,1,2
EMP00466,SK0132,2,5
EMP00686,SK0165,5,3
EMP04837,SK0010,4,5
EMP05582,SK0027,2,5
EMP07491,SK0097,2,1
EMP03781,SK0281,5,5
EMP06206,SK0196,2,5
EMP00491,SK0123,4,2
EMP08922,SK0018,5,3
EMP08015,SK0233,1,2
EMP07905,SK0251,4,5
EMP09726,SK0152,2,2
EMP05932,SK0248,4,4
EMP00672,SK0014,2,1
EMP09160,SK0173,2,5
EMP04043,SK0041,2,4
EMP01046,SK0091,1,3
EMP06901,SK0145,5,3
EMP01944,SK0106,3,4
EMP04612,SK0118,1,3
EMP08511,SK0007,4,5
EMP09271,SK0077,3,5
EMP08100,SK0147,3,1
EMP00889,SK0298,3,3
EMP09738,SK0011,2,5
EMP02356,SK0237,3,2
EMP06574,SK0238,3,3
EMP06684,SK0044,4,1
EMP01991,SK0091,5,4
EMP07949,SK0213,1,5
EMP06945,SK0097,1,3
EMP06906,SK0154,5,4
EMP06426,SK0273,2,4
EMP08059,SK0073,3,4
EMP05920,SK0279,4,3
EMP09539,SK0200,2,3
EMP06568,SK0204,1,3
EMP07609,SK0190,1,3
EMP05337,SK0236,3,4
EMP08071,SK0224,1,4
EMP02090,SK0273,2,4
EMP09493,SK0225,1,3
EMP06168,SK0299,2,3
EMP08301,SK0136,2,2
EMP05632,SK0290,5,1
EMP03726,SK0091,4,1
EMP06869,SK0139,4,4
EMP05961,SK0170,4,2
EMP06195,SK0143,2,1
EMP08325,SK0218,3,2
EMP04399,SK0122,1,2
EMP06644,SK0145,1,5
EMP05086,SK0002,4,2
EMP09136,SK0088,4,5
EMP09849,SK0289,1,4
EMP05175,SK0242,1,3
EMP09220,SK0244,5,3
EMP05778,SK0256,3,3
EMP01888,SK0138,5,2
EMP07970,SK0244,3,1
EMP08921,SK0240,5,2
EMP05989,SK0107,5,2
EMP09689,SK0196,4,3
EMP02121,SK0109,1,4
EMP05021,SK0131,5,3
EMP02104,SK0237,3,3
EMP09501,SK0181,4,5
EMP06788,SK0062,2,3
EMP06014,SK0119,2,3
EMP07613,SK0092,1,2
EMP06254,SK0114,3,1
EMP07670,SK0039,4,4
EMP03812,SK0208,2,5
EMP07628,SK0300,3,1
EMP09707,SK0263,4,1
EMP07103,SK0039,3,2
EMP04371,SK0162,1,3
EMP04846,SK0127,2,1
EMP09637,SK0098,5,4
EMP03554,SK0152,4,2
EMP06102,SK0037,4,1
EMP02152,SK0160,5,2
EMP01782,SK0054,2,1
EMP00587,SK0069,4,4
EMP08113,SK0218,4,2
EMP01213,SK0250,4,1
EMP06625,SK0244,4,4
EMP04433,SK0252,2,1
EMP09805,SK0123,3,1
EMP08549,SK0217,4,3
EMP08044,SK0228,4,4
EMP06582,SK0053,5,1
EMP07176,SK0193,4,4
EMP03011,SK0026,3,3
EMP06681,SK0157,4,5
EMP01862,SK0287,3,2
EMP00489,SK0146,1,1
EMP02918,SK0274,3,5
EMP05515,SK0061,4,2
EMP09683,SK0069,3,5
EMP00841,SK0243,4,3
EMP01012,SK0016,4,4
EMP06189,SK0059,2,3
EMP06476,SK0036,2,5
EMP06112,SK0167,1,4
EMP09183,SK0030,2,1
EMP01533,SK0176,5,1
EMP02820,SK0257,4,4
EMP04152,SK0089,3,4
EMP08370,SK0277,5,2
EMP02299,SK0038,1,3
EMP07393,SK0219,5,3
EMP09245,SK0035,2,1
EMP02619,SK0115,2,2
EMP05027,SK0152,1,2
EMP03225,SK0124,2,2
EMP04792,SK0091,3,5
EMP02689,SK0271,5,1
EMP02526,SK0012,1,2
EMP03804,SK0197,5,5
EMP03480,SK0275,3,5
EMP07624,SK0287,3,4
EMP02005,SK0116,5,1
EMP09509,SK0040,2,4
EMP06561,SK0022,5,1
EMP00610,SK0230,3,1
EMP07529,SK0282,5,2
EMP05226,SK0296,2,5
EMP05795,SK0292,4,5
EMP06229,SK0020,2,5
EMP02005,SK0295,3,1
EMP09784,SK0262,2,2
EMP00693,SK0136,2,2
EMP08245,SK0169,4,1
EMP00967,SK0133,2,2
EMP02058,SK0027,2,1
EMP01112,SK0276,5,2
EMP06147,SK0099,4,4
EMP06053,SK0089,2,5
EMP00824,SK0047,5,4
EMP08852,SK0039,2,4
EMP09288,SK0279,3,2
EMP07475,SK0026,5,3
EMP01982,SK0189,3,2
EMP03536,SK0156,4,5
EMP01343,SK0283,2,1
EMP09041,SK0121,1,4
EMP08366,SK0279,2,5
EMP03523,SK0157,1,2
EMP04513,SK0072,5,1
EMP07661,SK0027,3,5
EMP09558,SK0014,4,4
EMP08287,SK0197,2,4
EMP05607,SK0243,5,1
EMP08432,SK0226,1,1
EMP06468,SK0193,1,2
EMP05391,SK0139,4,4
EMP06878,SK0094,5,3
EMP08979,SK0261,4,1
EMP08303,SK0257,4,5
EMP04132,SK0064,3,4
EMP01705,SK0058,5,2
EMP04249,SK0217,4,3
EMP00079,SK0167,4,5
EMP03428,SK0208,3,1
EMP09744,SK0242,5,5
EMP02865,SK0188,1,5
EMP02241,SK0179,5,1
EMP01135,SK0010,1,3
EMP05048,SK0026,3,1
EMP05259,SK0193,4,2
EMP05159,SK0168,3,5
EMP08322,SK0146,4,4
EMP03704,SK0216,5,5
EMP06351,SK0044,3,3
EMP05594,SK0125,5,4
EMP07790,SK0229,5,2
EMP06798,SK0257,4,1
EMP05000,SK0186,4,1
EMP03211,SK0205,1,1
EMP04193,SK0037,2,1
EMP08237,SK0174,1,1
EMP06365,SK0197,4,5
EMP06089,SK0035,3,3
EMP03880,SK0042,2,2
EMP03014,SK0010,2,5
EMP06028,SK0095,2,1
EMP03679,SK0200,1,5
EMP00968,SK0273,5,2
EMP01019,SK0128,5,4
EMP04554,SK0215,3,4
EMP05572,SK0207,4,3
EMP08192,SK0003,3,4
EMP05115,SK0066,5,1
EMP03765,SK0296,1,1
EMP02397,SK0257,1,4
EMP00302,SK0009,3,3
EMP01554,SK0004,4,4
EMP00919,SK0020,3,5
EMP07717,SK0149,1,3
EMP07002,SK0111,4,2
EMP03695,SK0009,1,5
EMP05996,SK0231,2,1
EMP07137,SK0272,1,1
EMP08205,SK0216,3,3
EMP06188,SK0046,4,1
EMP02684,SK0146,4,3
EMP03780,SK0138,4,5
EMP04815,SK0221,3,5
EMP00283,SK0273,3,3
EMP08613,SK0273,5,1
EMP05895,SK0247,2,3
EMP06502,SK0008,5,2
EMP07419,SK0078,4,4
EMP00496,SK0294,3,1
EMP09703,SK0215,3,4
EMP08698,SK0238,1,1
EMP01808,SK0284,1,4
EMP08594,SK0212,3,5
EMP01055,SK0103,4,5
EMP00940,SK0087,4,5
EMP00919,SK0146,2,4
EMP04757,SK0191,5,2
EMP09324,SK0259,5,2
EMP01057,SK0269,5,4
EMP09297,SK0054,1,2
EMP03196,SK0270,1,5
EMP01040,SK0084,4,2
EMP08337,SK0044,2,5
EMP04962,SK0105,4,3
EMP03418,SK0143,2,4
EMP07471,SK0106,5,3
EMP03829,SK0012,3,2
EMP07546,SK0175,4,1
EMP03707,SK0009,1,5
EMP01236,SK0026,3,2
EMP08719,SK0082,1,4
EMP08285,SK0295,1,5
EMP00560,SK0160,1,5
EMP03331,SK0155,4,4
EMP00519,SK0131,2,4
EMP09565,SK0277,1,3
EMP02982,SK0070,5,5
EMP03559,SK0104,4,5
EMP04134,SK0196,1,1
EMP09699,SK0097,1,4
EMP01467,SK0278,5,3
EMP01502,SK0288,3,3
EMP05775,SK0061,3,1
EMP07827,SK0192,3,2
EMP02393,SK0138,4,2
EMP09973,SK0258,4,5
EMP02512,SK0067,3,4
EMP06887,SK0100,2,5
EMP03995,SK0225,3,5
EMP05456,SK0006,1,3
EMP07662,SK0186,1,4
EMP04552,SK0124,2,4
EMP02076,SK0043,3,4
EMP06584,SK0131,1,5
EMP02948,SK0024,3,5
EMP07129,SK0192,2,1
EMP09210,SK0240,5,4
EMP08327,SK0019,5,2
EMP09410,SK0296,1,5
EMP07346,SK0159,4,4
EMP01993,SK0279,5,1
EMP00322,SK0296,5,3
EMP03009,SK0157,3,4
EMP08164,SK0060,4,3
EMP05037,SK0295,3,4
EMP04573,SK0063,3,3
EMP06560,SK0073,4,5
EMP00238,SK0106,3,5
EMP08053,SK0170,3,2
EMP01520,SK0016,3,2
EMP03937,SK0042,4,5
EMP04808,SK0137,1,4
EMP05065,SK0292,1,5
EMP04374,SK0283,5,3
EMP05299,SK0281,5,1
EMP04547,SK0112,5,3
EMP00173,SK0180,1,2
EMP05646,SK0241,4,1
EMP09417,SK0059,3,2
EMP06900,SK0111,5,1
EMP04781,SK0040,2,5
EMP01630,SK0130,4,5
EMP08704,SK0066,1,1
EMP09007,SK0275,5,3
EMP00920,SK0191,5,5
EMP00068,SK0152,2,3
EMP00448,SK0012,1,4
EMP03727,SK0158,5,4
EMP07220,SK0187,2,4
EMP03878,SK0032,4,4
EMP07533,SK0047,1,5
EMP00132,SK0215,1,5
EMP08014,SK0178,4,2
EMP01241,SK0055,2,1
EMP01059,SK0267,1,1
EMP09702,SK0033,4,5
EMP07979,SK0163,3,4
EMP06767,SK0137,3,3
EMP08100,SK0046,4,2
EMP00021,SK0006,3,2
EMP02540,SK0171,3,5
EMP01932,SK0059,4,3
EMP08967,SK0268,3,4
EMP08600,SK0241,2,3
EMP07881,SK0119,1,4
EMP09136,SK0297,2,4
EMP02367,SK0077,2,2
EMP01459,SK0142,1,1
EMP02980,SK0282,4,1
EMP05263,SK0282,1,3
EMP09517,SK0049,2,1
EMP05006,SK0227,3,1
EMP00880,SK0173,2,1
EMP01928,SK0106,3,4
EMP06345,SK0254,5,5
EMP04994,SK0192,4,4
EMP03186,SK0005,3,5
EMP00297,SK0149,5,4
EMP01538,SK0137,1,2
EMP01892,SK0196,3,2
EMP00963,SK0128,2,5
EMP01394,SK0185,1,3
EMP08189,SK0201,3,2
EMP02522,SK0225,1,5
EMP03614,SK0069,3,3
EMP04897,SK0288,4,2
EMP00386,SK0157,3,3
EMP03280,SK0008,3,5
EMP06237,SK0049,5,5
EMP09976,SK0292,5,2
EMP06717,SK0253,4,5
EMP07773,SK0155,1,3
EMP02453,SK0118,3,5
EMP08392,SK0010,5,5
EMP08876,SK0013,2,4
EMP01343,SK0297,3,5
EMP04364,SK0196,1,3
EMP09896,SK0063,2,1
EMP09486,SK0062,1,2
EMP00862,SK0163,3,3
EMP01445,SK0192,5,1
EMP02595,SK0154,4,2
EMP06147,SK0258,3,1
EMP08634,SK0230,3,4
EMP09323,SK0295,3,5
EMP09622,SK0245,3,5
EMP09503,SK0116,2,3
EMP06255,SK0078,5,3
EMP02147,SK0035,3,4
EMP01131,SK0222,5,2
EMP01167,SK0066,2,1
EMP03141,SK0288,5,3
EMP06429,SK0012,1,4
EMP06514,SK0272,5,2
EMP03279,SK0104,2,4
EMP02917,SK0269,2,2
EMP05473,SK0039,4,2
EMP01459,SK0012,4,4
EMP03716,SK0267,3,2
EMP03324,SK0038,2,3
EMP08986,SK0282,1,2
EMP06701,SK0060,5,5
EMP05219,SK0274,2,5
EMP06895,SK0170,4,5
EMP05934,SK0117,1,4
EMP06432,SK0252,3,2
EMP09435,SK0190,5,1
EMP04990,SK0091,4,5
EMP06262,SK0185,1,3
EMP02713,SK0143,4,1
EMP03486,SK0297,1,1
EMP07304,SK0223,1,5
EMP03092,SK0239,4,1
EMP03495,SK0100,5,1
EMP04781,SK0136,2,3
EMP03591,SK0229,4,4
EMP07212,SK0166,3,4
EMP07347,SK0102,5,4
EMP07869,SK0280,1,5
EMP09006,SK0140,5,3
EMP03226,SK0106,5,4
EMP01831,SK0296,3,4
EMP08117,SK0113,3,3
EMP02467,SK0293,1,2
EMP01517,SK0280,5,1
EMP03419,SK0199,2,4
EMP08336,SK0235,4,3
EMP06616,SK0157,5,3
EMP08928,SK0259,1,5
EMP04255,SK0216,1,3
EMP03187,SK0283,3,5
EMP06780,SK0053,5,2
EMP03871,SK0166,4,2
EMP03135,SK0137,3,4
EMP08140,SK0015,1,2
EMP07444,SK0191,5,5
EMP07721,SK0273,1,2
EMP00754,SK0294,4,4
EMP05100,SK0254,4,5
EMP09551,SK0031,3,4
EMP07945,SK0298,4,5
EMP04169,SK0100,2,4
EMP04806,SK0041,1,2
EMP04696,SK0137,3,1
EMP01668,SK0164,2,5
EMP09416,SK0053,4,2
EMP07210,SK0296,3,4
EMP07133,SK0239,4,5
EMP02167,SK0124,1,1
EMP08436,SK0176,4,3
EMP08935,SK0039,1,2
EMP09543,SK0113,5,1
EMP08359,SK0125,3,3
EMP00728,SK0058,3,4
EMP00992,SK0274,5,1
EMP09730,SK0107,4,2
EMP04506,SK0004,4,2
EMP01241,SK0034,5,1
EMP02447,SK0146,5,5
EMP07638,SK0038,2,5
EMP08931,SK0281,5,2
EMP03600,SK0286,3,4
EMP01444,SK0035,2,4
EMP01765,SK0172,1,5
EMP01733,SK0003,4,3
EMP02747,SK0270,3,1
EMP02214,SK0033,4,1
EMP03294,SK0239,2,3
EMP06413,SK0278,2,5
EMP03602,SK0083,4,2
EMP08952,SK0218,4,4
EMP03630,SK0047,3,3
EMP01014,SK0192,2,5
EMP06785,SK0237,4,4
EMP05561,SK0195,4,4
EMP08230,SK0277,3,4
EMP05215,SK0180,3,5
EMP03633,SK0275,4,2
EMP05765,SK0041,1,2
EMP00294,SK0163,5,1
EMP02486,SK0075,1,5
EMP09504,SK0019,2,2
EMP06371,SK0147,1,3
EMP01664,SK0087,2,1
EMP06144,SK0090,3,1
EMP00451,SK0283,5,1
EMP06853,SK0058,1,5
EMP04324,SK0209,2,4
EMP00157,SK0037,2,3
EMP07616,SK0174,3,1
EMP05176,SK0164,3,3
EMP04019,SK0188,2,3
EMP06512,SK0040,4,4
EMP09186,SK0133,3,4
EMP03527,SK0205,2,3
EMP08424,SK0020,5,2
EMP06341,SK0286,3,2
EMP05645,SK0280,4,4
EMP07898,SK0299,1,5
EMP06013,SK0026,5,3
EMP07579,SK0124,2,5
EMP04611,SK0232,3,4
EMP04036,SK0048,4,5
EMP07132,SK0053,2,2
EMP09659,SK0062,3,5
EMP06889,SK0298,4,5
EMP00602,SK0068,2,5
EMP01158,SK0178,5,5
EMP04302,SK0121,3,5
EMP09659,SK0249,3,3
EMP07518,SK0170,1,5
EMP04102,SK0127,4,1
EMP04912,SK0184,1,3
EMP09109,SK0232,3,3
EMP02192,SK0274,5,3
EMP01499,SK0165,4,2
EMP01412,SK0204,1,2
EMP07755,SK0182,4,3
EMP03174,SK0264,2,5
EMP03606,SK0145,1,3
EMP01074,SK0208,3,1
EMP01287,SK0013,5,2
EMP04089,SK0062,5,1
EMP08400,SK0283,3,3
EMP01960,SK0118,2,3
EMP07836,SK0168,3,2
EMP08454,SK0263,3,2
EMP07423,SK0024,2,1
EMP09135,SK0015,4,3
EMP00197,SK0011,3,4
EMP05810,SK0032,1,1
EMP07182,SK0211,5,5
EMP07006,SK0040,4,3
EMP09230,SK0054,3,2
EMP09399,SK0097,3,4
EMP02327,SK0090,1,4
EMP03373,SK0169,5,2
EMP09992,SK0008,1,3
EMP00471,SK0129,1,4
EMP00724,SK0281,4,4
EMP08408,SK0240,4,3
EMP01519,SK0210,4,1
EMP01454,SK0193,4,1
EMP02392,SK0038,5,3
EMP07089,SK0171,1,3
EMP04246,SK0047,3,2
EMP01169,SK0119,1,1
EMP06431,SK0159,3,5
EMP02684,SK0180,4,1
EMP02547,SK0013,5,3
EMP07522,SK0143,2,3
EMP04043,SK0045,2,1
EMP09389,SK0225,3,4
EMP05927,SK0246,2,2
EMP05285,SK0199,2,2
EMP08687,SK0181,2,4
EMP07080,SK0016,1,5
EMP04016,SK0113,2,5
EMP01772,SK0285,4,3
EMP07712,SK0076,1,4
EMP00909,SK0196,4,5
EMP05948,SK0095,4,4
EMP07720,SK0240,2,5
EMP01751,SK0119,2,1
EMP08343,SK0234,1,4
EMP01433,SK0142,3,2
EMP07848,SK0238,5,5
EMP07781,SK0069,1,5
EMP01133,SK0242,1,4
EMP02828,SK0094,1,4
EMP02574,SK0122,1,2
EMP09806,SK0300,1,3
EMP06174,SK0164,5,3
EMP05480,SK0098,2,5
EMP03800,SK0292,5,5
EMP08500,SK0029,2,4
EMP07136,SK0157,1,2
EMP00874,SK0229,4,4
EMP04167,SK0033,3,3
EMP01655,SK0243,3,2
EMP01940,SK0183,5,3
EMP02208,SK0178,5,1
EMP08230,SK0133,3,4
EMP01767,SK0150,1,1
EMP06040,SK0182,5,3
EMP07687,SK0292,2,3
EMP08100,SK0164,3,2
EMP06705,SK0293,2,3
EMP05575,SK0147,2,4
EMP06001,SK0172,2,3
EMP01634,SK0108,5,2
EMP08122,SK0117,4,2
EMP02159,SK0235,2,2
EMP01013,SK0260,1,2
EMP06145,SK0169,2,4
EMP08460,SK0176,2,5
EMP02591,SK0170,5,5
EMP05234,SK0184,4,4
EMP02020,SK0059,4,3
EMP03945,SK0278,4,3
EMP07752,SK0247,1,3
EMP09159,SK0208,2,5
EMP03189,SK0025,4,4
EMP00584,SK0045,4,1
EMP00108,SK0215,5,1
EMP03189,SK0299,3,1
EMP03549,SK0220,3,2
EMP03499,SK0297,4,4
EMP00962,SK0223,2,4
EMP09107,SK0036,1,2
EMP05230,SK0246,2,3
EMP05360,SK0167,3,2
EMP01666,SK0045,1,1
EMP02451,SK0139,1,3
EMP01363,SK0273,5,1
EMP00923,SK0120,3,1
EMP00451,SK0039,5,1
EMP05714,SK0277,5,5
EMP06311,SK0224,1,1
EMP04568,SK0073,2,5
EMP06777,SK0030,5,4
EMP01578,SK0295,3,5
EMP07267,SK0063,2,2
EMP04314,SK0138,3,5
EMP06760,SK0240,1,4
EMP06772,SK0082,1,3
EMP06768,SK0041,4,4
EMP05570,SK0247,2,2
EMP03742,SK0159,4,4
EMP09309,SK0015,1,5
EMP08720,SK0120,2,2
EMP04551,SK0002,2,1
EMP01740,SK0100,4,1
EMP09555,SK0206,3,1
EMP06301,SK0119,3,4
EMP03603,SK0300,2,5
EMP07065,SK0106,1,1
EMP09584,SK0252,4,3
EMP03620,SK0199,1,2
EMP09093,SK0033,4,4
EMP04172,SK0299,4,4
EMP06825,SK0270,3,2
EMP07369,SK0027,5,1
EMP07864,SK0242,5,1
EMP06321,SK0182,3,4
EMP05468,SK0201,2,5
EMP05592,SK0005,2,5
EMP04896,SK0240,2,1
EMP07096,SK0213,4,3
EMP09466,SK0134,4,3
EMP07574,SK0287,2,4
EMP07328,SK0293,2,1
EMP00299,SK0009,1,3
EMP05535,SK0206,5,4
EMP08430,SK0100,1,2
EMP05016,SK0250,1,1
EMP06655,SK0239,1,1
EMP06910,SK0043,3,3
EMP00105,SK0011,3,1
EMP04305,SK0053,5,1
EMP03750,SK0130,3,1
EMP01084,SK0167,3,5
EMP07633,SK0257,3,1
EMP07090,SK0196,4,5
EMP08795,SK0168,4,4
EMP05910,SK0227,3,2
EMP06609,SK0106,5,2
EMP05122,SK0232,3,4
EMP09718,SK0068,4,2
EMP08563,SK0154,2,2
EMP04571,SK0158,2,4
EMP05372,SK0031,2,2
EMP06681,SK0004,3,5
EMP05730,SK0281,5,5
EMP02303,SK0178,5,4
EMP03328,SK0174,1,4
EMP07074,SK0192,1,2
EMP01356,SK0167,4,2
EMP04115,SK0165,5,4
EMP02881,SK0092,4,2
EMP00876,SK0275,3,5
EMP09837,SK0050,5,2
EMP00906,SK0274,1,2
EMP03299,SK0106,5,2
EMP00940,SK0009,3,2
EMP03270,SK0227,1,2
EMP05589,SK0059,3,4
EMP04169,SK0142,3,2
EMP07161,SK0144,2,2
EMP07410,SK0188,2,4
EMP08592,SK0261,3,5
EMP02563,SK0281,1,1
EMP05617,SK0100,4,4
EMP06797,SK0143,5,3
EMP03454,SK0053,2,5
EMP02268,SK0129,1,2
EMP06141,SK0053,2,2
EMP06831,SK0274,1,2
EMP02442,SK0006,5,4
EMP06093,SK0019,5,2
EMP08509,SK0153,2,1
EMP08156,SK0295,5,1
EMP02862,SK0195,3,1
EMP00083,SK0264,1,5
EMP06513,SK0092,4,2
EMP08933,SK0090,3,2
EMP07518,SK0283,5,1
EMP07826,SK0244,2,4
EMP07489,SK0219,2,3
EMP02767,SK0084,1,5
EMP09082,SK0049,3,3
EMP09033,SK0025,3,1
EMP01842,SK0088,5,3
EMP07744,SK0053,2,4
EMP01205,SK0264,2,4
EMP03789,SK0054,3,2
EMP02339,SK0177,1,4
EMP01903,SK0195,2,1
EMP05995,SK0279,2,5
EMP09040,SK0125,1,1
EMP06111,SK0171,3,4
EMP07747,SK0128,5,3
EMP02779,SK0042,5,2
EMP01541,SK0260,1,2
EMP08328,SK0165,4,2
EMP07026,SK0159,3,1
EMP04336,SK0084,5,1
EMP03803,SK0154,3,4
EMP08050,SK0128,1,3
EMP05215,SK0018,3,4
EMP01972,SK0084,2,4
EMP05015,SK0060,3,4
EMP09842,SK0201,1,4
EMP05681,SK0005,3,3
EMP08346,SK0088,5,2
EMP00071,SK0142,3,5
EMP07625,SK0236,4,4
EMP09902,SK0257,5,4
EMP08804,SK0196,3,5
EMP08134,SK0185,4,2
EMP07314,SK0246,3,5
EMP07068,SK0212,3,1
EMP08690,SK0179,2,2
EMP02595,SK0173,1,3
EMP08116,SK0126,2,4
EMP02267,SK0174,4,5
EMP09052,SK0219,5,3
EMP03921,SK0052,2,1
EMP01119,SK0276,2,3
EMP07545,SK0099,4,4
EMP07719,SK0092,3,5
EMP05253,SK0241,1,4
EMP09990,SK0009,1,2
EMP01268,SK0130,5,2
EMP07308,SK0279,4,5
EMP01601,SK0197,5,5
EMP03773,SK0263,4,5
EMP06021,SK0115,1,2
EMP05066,SK0172,5,5
EMP04683,SK0106,3,1
EMP00008,SK0061,3,5
EMP09162,SK0097,3,2
EMP06881,SK0184,2,5
EMP00256,SK0198,2,4
EMP03154,SK0291,4,2
EMP01089,SK0075,2,2
EMP04538,SK0069,1,5
EMP07258,SK0086,5,4
EMP09523,SK0063,2,4
EMP07593,SK0037,1,1
EMP03859,SK0122,3,1
EMP08598,SK0074,1,3
EMP09765,SK0146,3,1
EMP08256,SK0143,5,1
EMP09414,SK0036,5,3
EMP08518,SK0087,1,1
EMP04054,SK0041,2,5
EMP01083,SK0114,2,5
EMP01101,SK0151,4,3
EMP06029,SK0266,1,3
EMP01474,SK0148,1,2
EMP07254,SK0209,4,5
EMP02319,SK0172,4,4
EMP05351,SK0104,3,3
EMP01336,SK0068,3,2
EMP02138,SK0047,1,1
EMP09908,SK0048,4,1
EMP02594,SK0106,5,2
EMP02972,SK0153,1,5
EMP08752,SK0075,2,3
EMP00598,SK0260,4,3
EMP09131,SK0054,5,2
EMP03412,SK0087,2,2
EMP01873,SK0118,3,1
EMP08633,SK0097,2,2
EMP04973,SK0037,4,1
EMP03188,SK0095,3,1
EMP06553,SK0104,3,2
EMP03117,SK0060,2,1
EMP05724,SK0179,4,5
EMP09226,SK0195,3,2
EMP06763,SK0023,3,4
EMP00105,SK0082,4,3
EMP06735,SK0101,1,5
EMP02797,SK0118,5,3
EMP05416,SK0070,1,2
EMP02034,SK0268,2,2
EMP00226,SK0076,3,5
EMP02630,SK0001,4,1
EMP08328,SK0272,4,3
EMP01591,SK0203,4,2
EMP01453,SK0291,2,3
EMP04800,SK0078,5,2
EMP02732,SK0115,1,2
EMP02130,SK0205,3,5
EMP06073,SK0128,3,4
EMP02496,SK0123,3,3
EMP04188,SK0030,3,5
EMP04191,SK0135,4,3
EMP00212,SK0010,5,5
EMP09152,SK0226,4,2
EMP02663,SK0002,1,4
EMP05878,SK0129,4,5
EMP01017,SK0167,4,1
EMP05952,SK0121,3,1
EMP05714,SK0157,4,5
EMP06093,SK0218,4,2
EMP05358,SK0027,1,3
EMP05419,SK0050,5,2
EMP05682,SK0271,4,4
