employee_id,project_id,role,hours_allocated
EMP05341,PRJ2992,Contributor,232
EMP06943,PRJ2278,Lead,134
EMP09373,PRJ2393,Contributor,63
EMP00664,PRJ3848,Reviewer,58
EMP04961,PRJ2194,Manager,454
EMP00215,PRJ0009,Manager,179
EMP04149,PRJ0270,Lead,421
EMP09013,PRJ1526,Contributor,160
EMP02050,PRJ0041,Manager,203
EMP09533,PRJ1980,Manager,315
EMP05888,PRJ0518,Lead,68
EMP02686,PRJ3789,Contributor,156
EMP03169,PRJ2789,Reviewer,234
EMP04955,PRJ1526,Manager,215
EMP07554,PRJ2228,Reviewer,228
EMP02733,PRJ3356,Contributor,127
EMP00686,PRJ1129,Reviewer,10
EMP08642,PRJ1159,Reviewer,427
EMP09112,PRJ3921,Contributor,173
EMP02194,PRJ0582,Lead,347
EMP06628,PRJ4813,Manager,327
EMP03165,PRJ1618,Lead,309
EMP03789,PRJ0471,Contributor,65
EMP09545,PRJ0760,Manager,283
EMP03307,PRJ3937,Lead,415
EMP03811,PRJ2499,Reviewer,467
EMP07039,PRJ2772,Contributor,428
EMP02491,PRJ3226,Lead,86
EMP02191,PRJ3829,Reviewer,317
EMP07824,PRJ4352,Reviewer,446
EMP09526,PRJ4327,Reviewer,51
EMP08805,PRJ3189,Contributor,374
EMP09113,PRJ3909,Manager,333
EMP07451,PRJ4838,Contributor,296
EMP03874,PRJ1333,Manager,164
EMP08080,PRJ2716,Contributor,115
EMP06699,PRJ3848,Manager,240
EMP08947,PRJ2079,Contributor,89
EMP09026,PRJ4337,Lead,321
EMP06838,PRJ3469,Lead,256
EMP08054,PRJ1492,Reviewer,363
EMP03823,PRJ1467,Contributor,174
EMP08240,PRJ3418,Reviewer,193
EMP03485,PRJ4538,Reviewer,36
EMP06989,PRJ3147,Manager,31
EMP02180,PRJ2048,Contributor,454
EMP05642,PRJ0835,Lead,81
EMP08706,PRJ3452,Manager,488
EMP08010,PRJ2136,Reviewer,149
EMP01509,PRJ4292,Reviewer,395
EMP09626,PRJ4744,Lead,187
EMP09353,PRJ2256,Lead,371
EMP07138,PRJ3163,Contributor,74
EMP05021,PRJ2207,Reviewer,373
EMP03071,PRJ4628,Manager,143
EMP01474,PRJ3427,Lead,67
EMP00398,PRJ4235,Manager,203
EMP08290,PRJ2830,Contributor,371
EMP00192,PRJ3995,Contributor,171
EMP05608,PRJ4572,Manager,269
EMP07768,PRJ1663,Lead,380
EMP01442,PRJ1378,Contributor,104
EMP05580,PRJ1174,Manager,102
EMP05534,PRJ1779,Lead,163
EMP04939,PRJ2564,Manager,393
EMP04771,PRJ0242,Lead,171
EMP05815,PRJ4684,Contributor,94
EMP02605,PRJ1005,Reviewer,223
EMP07085,PRJ1603,Lead,174
EMP00853,PRJ4277,Reviewer,438
EMP00834,PRJ1130,Lead,38
EMP02965,PRJ4399,Contributor,317
EMP02838,PRJ0321,Lead,26
EMP01360,PRJ3789,Contributor,118
EMP01969,PRJ0232,Contributor,229
EMP01033,PRJ0073,Lead,373
EMP03742,PRJ0396,Manager,369
EMP02296,PRJ3423,Lead,120
EMP07276,PRJ0406,Reviewer,242
EMP00956,PRJ0335,Contributor,338
EMP09588,PRJ2811,Lead,435
EMP09091,PRJ2326,Lead,56
EMP06448,PRJ4053,Lead,334
EMP04037,PRJ1381,Reviewer,229
EMP00083,PRJ2681,Contributor,89
EMP04240,PRJ0550,Lead,370
EMP02152,PRJ4858,Manager,292
EMP04756,PRJ0502,Contributor,488
EMP08273,PRJ2460,Contributor,188
EMP08789,PRJ4282,Manager,207
EMP05851,PRJ0395,Manager,460
EMP07820,PRJ1482,Contributor,334
EMP07658,PRJ0026,Contributor,299
EMP07054,PRJ1116,Lead,142
EMP07600,PRJ3985,Reviewer,227
EMP00160,PRJ3162,Lead,253
EMP06451,PRJ3599,Reviewer,86
EMP09654,PRJ3232,Contributor,193
EMP06415,PRJ0036,Lead,414
EMP01752,PRJ2141,Lead,176
EMP07559,PRJ3690,Lead,480
EMP04091,PRJ2955,Reviewer,335
EMP09365,PRJ1983,Manager,292
EMP05457,PRJ0235,Manager,72
EMP01131,PRJ0765,Manager,218
EMP03698,PRJ2879,Lead,20
EMP06548,PRJ3344,Manager,322
EMP03971,PRJ0351,Reviewer,290
EMP09392,PRJ0008,Reviewer,231
EMP00748,PRJ3528,Contributor,399
EMP02029,PRJ1649,Reviewer,268
EMP05370,PRJ3573,Manager,474
EMP06237,PRJ2715,Manager,381
EMP07215,PRJ3756,Contributor,138
EMP02737,PRJ2536,Manager,220
EMP09229,PRJ4073,Lead,269
EMP00881,PRJ0609,Lead,240
EMP03850,PRJ2554,Manager,268
EMP09992,PRJ4283,Lead,299
EMP08824,PRJ0968,Manager,408
EMP02026,PRJ0999,Reviewer,425
EMP05049,PRJ2227,Manager,316
EMP08927,PRJ4056,Contributor,155
EMP00353,PRJ0943,Contributor,263
EMP03602,PRJ3369,Contributor,398
EMP02372,PRJ2178,Lead,130
EMP05960,PRJ3801,Manager,209
EMP01120,PRJ1463,Manager,439
EMP04359,PRJ3262,Manager,120
EMP00874,PRJ2896,Manager,45
EMP00573,PRJ2747,Manager,115
EMP06382,PRJ1377,Contributor,382
EMP04374,PRJ4466,Reviewer,147
EMP05512,PRJ3733,Lead,230
EMP07894,PRJ4433,Reviewer,121
EMP04576,PRJ3708,Contributor,146
EMP00410,PRJ4635,Contributor,400
EMP06082,PRJ2959,Manager,129
EMP09492,PRJ2754,Contributor,54
EMP00823,PRJ4508,Lead,391
EMP00844,PRJ0456,Reviewer,352
EMP03145,PRJ0145,Lead,206
EMP08716,PRJ2670,Contributor,260
EMP09387,PRJ1928,Contributor,374
EMP05557,PRJ1088,Manager,482
EMP00837,PRJ4174,Lead,445
EMP08483,PRJ4187,Contributor,92
EMP09864,PRJ1297,Lead,488
EMP03891,PRJ3697,Manager,334
EMP02284,PRJ3210,Manager,300
EMP00527,PRJ0003,Manager,35
EMP08558,PRJ2106,Reviewer,343
EMP03599,PRJ3284,Contributor,223
EMP00442,PRJ0496,Lead,374
EMP07711,PRJ3653,Reviewer,351
EMP01165,PRJ2766,Lead,47
EMP01665,PRJ2499,Lead,240
EMP05101,PRJ2098,Manager,93
EMP03966,PRJ2130,Reviewer,159
EMP08471,PRJ1628,Contributor,38
EMP06774,PRJ4798,Contributor,387
EMP06623,PRJ3016,Reviewer,56
EMP03600,PRJ0926,Reviewer,475
EMP03678,PRJ1610,Manager,17
EMP04529,PRJ0971,Lead,111
EMP07557,PRJ3609,Reviewer,95
EMP04194,PRJ4350,Contributor,435
EMP06439,PRJ2183,Reviewer,465
EMP03810,PRJ0923,Lead,237
EMP00977,PRJ1993,Contributor,60
EMP09343,PRJ3012,Lead,48
EMP05955,PRJ0593,Reviewer,196
EMP03521,PRJ3791,Contributor,390
EMP03549,PRJ4826,Lead,233
EMP04856,PRJ2714,Reviewer,249
EMP00003,PRJ0968,Contributor,411
EMP05028,PRJ3406,Lead,203
EMP05734,PRJ1485,Contributor,467
EMP08755,PRJ4519,Reviewer,466
EMP04698,PRJ3651,Contributor,494
EMP08010,PRJ2719,Manager,162
EMP09744,PRJ4750,Lead,495
EMP09811,PRJ2340,Reviewer,162
EMP03064,PRJ1863,Lead,190
EMP04141,PRJ2067,Manager,13
EMP07888,PRJ3224,Manager,460
EMP04700,PRJ0638,Lead,432
EMP01522,PRJ3793,Lead,333
EMP04088,PRJ0971,Contributor,432
EMP05463,PRJ0287,Lead,364
EMP09266,PRJ4736,Manager,297
EMP09429,PRJ3093,Manager,453
EMP06250,PRJ3612,Contributor,134
EMP03408,PRJ3536,Reviewer,255
EMP01241,PRJ1327,Contributor,477
EMP09706,PRJ2091,Manager,93
EMP01675,PRJ1349,Reviewer,440
EMP04238,PRJ3515,Reviewer,96
EMP06649,PRJ0584,Manager,196
EMP04750,PRJ1949,Manager,331
EMP03895,PRJ3217,Lead,64
EMP09964,PRJ2792,Manager,350
EMP06922,PRJ1051,Manager,301
EMP07908,PRJ3902,Reviewer,204
EMP09634,PRJ3258,Reviewer,16
EMP02274,PRJ4103,Lead,48
EMP03657,PRJ0440,Manager,495
EMP01495,PRJ1899,Contributor,240
EMP07304,PRJ4642,Contributor,324
EMP07888,PRJ4212,Lead,466
EMP01174,PRJ1323,Lead,201
EMP07940,PRJ0672,Contributor,469
EMP06540,PRJ2876,Contributor,123
EMP03132,PRJ2005,Manager,271
EMP05141,PRJ2397,Contributor,43
EMP09522,PRJ2993,Lead,302
EMP05114,PRJ4411,Reviewer,122
EMP09018,PRJ0374,Contributor,352
EMP04009,PRJ4738,Contributor,316
EMP05424,PRJ3943,Lead,388
EMP02227,PRJ1419,Contributor,322
EMP09166,PRJ3193,Reviewer,141
EMP01398,PRJ0541,Manager,467
EMP02789,PRJ2902,Manager,389
EMP03620,PRJ0399,Lead,330
EMP06303,PRJ2619,Manager,382
EMP02936,PRJ2570,Contributor,366
EMP08135,PRJ1493,Lead,443
EMP05329,PRJ3159,Manager,101
EMP01430,PRJ0537,Reviewer,458
EMP05304,PRJ4136,Manager,438
EMP01993,PRJ1929,Lead,294
EMP01163,PRJ4145,Manager,320
EMP00357,PRJ4465,Lead,143
EMP03095,PRJ1245,Contributor,79
EMP04659,PRJ1087,Manager,411
EMP06345,PRJ3152,Contributor,294
EMP06860,PRJ3547,Reviewer,328
EMP02910,PRJ3691,Contributor,51
EMP00483,PRJ3396,Lead,93
EMP08869,PRJ2059,Contributor,426
EMP05119,PRJ1306,Reviewer,319
EMP00936,PRJ1254,Contributor,346
EMP05446,PRJ2702,Contributor,101
EMP03969,PRJ2019,Contributor,243
EMP07426,PRJ0732,Manager,406
EMP02826,PRJ2074,Lead,381
EMP02762,PRJ4303,Contributor,155
EMP02087,PRJ4946,Manager,160
EMP09315,PRJ0856,Manager,127
EMP04483,PRJ2292,Reviewer,205
EMP02968,PRJ2342,Reviewer,318
EMP03632,PRJ0001,Manager,173
EMP02613,PRJ2171,Contributor,249
EMP00876,PRJ4996,Manager,14
EMP05403,PRJ1290,Manager,289
EMP01623,PRJ3735,Manager,324
EMP02691,PRJ4399,Lead,191
EMP08072,PRJ3753,Manager,154
EMP01716,PRJ0097,Lead,213
EMP00369,PRJ0607,Lead,463
EMP04827,PRJ2728,Manager,307
EMP00794,PRJ4278,Reviewer,361
EMP04213,PRJ0874,Manager,315
EMP03930,PRJ3752,Manager,336
EMP06230,PRJ2053,Reviewer,40
EMP04860,PRJ4077,Contributor,482
EMP05638,PRJ0511,Reviewer,429
EMP00168,PRJ4921,Contributor,96
EMP07377,PRJ3299,Reviewer,14
EMP05270,PRJ2525,Contributor,257
EMP08341,PRJ2614,Lead,172
EMP07876,PRJ4696,Lead,358
EMP01099,PRJ0483,Reviewer,180
EMP06972,PRJ1550,Lead,391
EMP02962,PRJ1348,Manager,481
EMP03262,PRJ3876,Manager,439
EMP09626,PRJ3771,Reviewer,401
EMP08487,PRJ1068,Contributor,22
EMP04064,PRJ1055,Contributor,141
EMP02495,PRJ2469,Contributor,31
EMP02548,PRJ3516,Contributor,290
EMP02892,PRJ0561,Manager,373
EMP04149,PRJ1774,Lead,463
EMP09854,PRJ2199,Lead,416
EMP09826,PRJ0335,Manager,184
EMP02681,PRJ3684,Contributor,331
EMP08057,PRJ1187,Contributor,219
EMP04248,PRJ3281,Manager,239
EMP02345,PRJ4151,Lead,475
EMP06156,PRJ0337,Contributor,256
EMP09597,PRJ0868,Manager,62
EMP07196,PRJ4266,Lead,196
EMP08406,PRJ2363,Lead,376
EMP05763,PRJ4077,Contributor,499
EMP00686,PRJ4777,Contributor,49
EMP07791,PRJ4442,Manager,376
EMP02948,PRJ2061,Contributor,198
EMP02568,PRJ1919,Manager,381
EMP00926,PRJ1721,Lead,470
EMP01903,PRJ4005,Manager,145
EMP05144,PRJ1411,Contributor,481
EMP04340,PRJ2081,Manager,357
EMP01684,PRJ2112,Lead,332
EMP06547,PRJ0274,Manager,473
EMP08841,PRJ1920,Contributor,395
EMP08671,PRJ0342,Lead,441
EMP09040,PRJ3222,Reviewer,385
EMP00087,PRJ2318,Lead,399
EMP07113,PRJ2447,Manager,355
EMP05738,PRJ0245,Manager,180
EMP02978,PRJ4194,Lead,173
EMP04539,PRJ2746,Manager,55
EMP02998,PRJ0543,Reviewer,210
EMP05642,PRJ0491,Lead,241
EMP04354,PRJ2870,Reviewer,242
EMP08787,PRJ0240,Lead,175
EMP08962,PRJ4270,Lead,142
EMP08814,PRJ2003,Manager,174
EMP05521,PRJ0669,Manager,205
EMP01474,PRJ3076,Reviewer,265
EMP04868,PRJ0431,Manager,189
EMP03375,PRJ1756,Manager,244
EMP07218,PRJ2197,Manager,160
EMP08699,PRJ3475,Lead,11
EMP06695,PRJ2156,Contributor,425
EMP08014,PRJ0920,Manager,99
EMP08709,PRJ1851,Lead,302
EMP02094,PRJ1215,Contributor,198
EMP03357,PRJ4566,Manager,415
EMP09329,PRJ2862,Manager,261
EMP08263,PRJ1644,Reviewer,338
EMP09617,PRJ0254,Lead,479
EMP05186,PRJ2264,Manager,482
EMP07660,PRJ4440,Lead,487
EMP05932,PRJ4596,Contributor,180
EMP00327,PRJ0805,Manager,134
EMP02962,PRJ3400,Lead,292
EMP05632,PRJ3893,Lead,385
EMP03696,PRJ0978,Reviewer,262
EMP04806,PRJ1228,Manager,391
EMP06214,PRJ3507,Lead,95
EMP09672,PRJ1941,Contributor,153
EMP01016,PRJ4156,Lead,199
EMP00108,PRJ1199,Manager,313
EMP08165,PRJ4120,Contributor,485
EMP04148,PRJ4779,Contributor,476
EMP08615,PRJ2560,Reviewer,398
EMP09607,PRJ4109,Manager,416
EMP06122,PRJ0967,Lead,250
EMP09690,PRJ1629,Contributor,250
EMP01262,PRJ0879,Contributor,322
EMP02576,PRJ4067,Lead,268
EMP08915,PRJ1147,Contributor,88
EMP02371,PRJ3342,Manager,339
EMP08401,PRJ0882,Contributor,16
EMP00166,PRJ1047,Lead,39
EMP04784,PRJ1236,Lead,278
EMP09004,PRJ2589,Reviewer,462
EMP06343,PRJ3069,Reviewer,346
EMP08092,PRJ1258,Reviewer,84
EMP02248,PRJ1970,Contributor,109
EMP03303,PRJ4060,Manager,475
EMP08216,PRJ2753,Manager,438
EMP07096,PRJ0852,Lead,252
EMP08525,PRJ1007,Manager,390
EMP05126,PRJ0232,Contributor,107
EMP00975,PRJ1471,Reviewer,409
EMP09749,PRJ0507,Reviewer,241
EMP08475,PRJ0411,Lead,309
EMP02809,PRJ0123,Contributor,26
EMP02316,PRJ4449,Reviewer,336
EMP01354,PRJ1494,Lead,109
EMP00423,PRJ4543,Lead,31
EMP02005,PRJ4467,Contributor,131
EMP09046,PRJ0822,Manager,311
EMP09238,PRJ1939,Contributor,138
EMP01609,PRJ4290,Manager,28
EMP08458,PRJ4308,Lead,161
EMP06710,PRJ4600,Lead,86
EMP01418,PRJ4507,Lead,114
EMP02479,PRJ1229,Manager,350
EMP00883,PRJ3455,Manager,332
EMP09360,PRJ0313,Reviewer,130
EMP07179,PRJ1855,Contributor,399
EMP00842,PRJ1724,Lead,115
EMP09218,PRJ2059,Reviewer,300
EMP04072,PRJ4543,Lead,254
EMP05533,PRJ2403,Manager,421
EMP00619,PRJ2130,Lead,393
EMP08478,PRJ1385,Lead,201
EMP05747,PRJ1365,Manager,208
EMP03787,PRJ1704,Manager,291
EMP02178,PRJ1395,Lead,339
EMP07414,PRJ3341,Reviewer,175
EMP08370,PRJ3689,Lead,195
EMP04337,PRJ2803,Manager,408
EMP06452,PRJ4963,Manager,243
EMP08394,PRJ3635,Reviewer,280
EMP00376,PRJ2006,Lead,406
EMP00181,PRJ0387,Manager,432
EMP03183,PRJ2383,Reviewer,492
EMP04132,PRJ0415,Reviewer,229
EMP03825,PRJ2290,Manager,425
EMP06500,PRJ4295,Lead,331
EMP00946,PRJ3105,Lead,100
EMP09757,PRJ0867,Manager,250
EMP04392,PRJ0740,Manager,248
EMP00395,PRJ1434,Reviewer,19
EMP02020,PRJ4488,Lead,186
EMP01337,PRJ0600,Manager,235
EMP02688,PRJ0081,Lead,243
EMP07166,PRJ4374,Contributor,244
EMP07032,PRJ0187,Reviewer,307
EMP08689,PRJ2673,Reviewer,266
EMP06349,PRJ0950,Manager,195
EMP04024,PRJ4971,Lead,15
EMP08952,PRJ2244,Manager,318
EMP05026,PRJ4514,Lead,497
EMP06494,PRJ0413,Contributor,238
EMP09537,PRJ0440,Contributor,52
EMP01927,PRJ3397,Reviewer,465
EMP06408,PRJ1970,Reviewer,302
EMP02439,PRJ1277,Manager,433
EMP02211,PRJ2940,Reviewer,379
EMP07439,PRJ1513,Contributor,228
EMP07072,PRJ1334,Reviewer,263
EMP06087,PRJ0742,Reviewer,200
EMP03181,PRJ3446,Manager,63
EMP01377,PRJ3966,Reviewer,186
EMP01703,PRJ3320,Reviewer,70
EMP02547,PRJ3550,Contributor,188
EMP02916,PRJ1526,Contributor,373
EMP07497,PRJ4388,Manager,267
EMP08440,PRJ2795,Manager,433
EMP00636,PRJ4335,Contributor,433
EMP04213,PRJ2182,Reviewer,219
EMP02449,PRJ4956,Reviewer,358
EMP06404,PRJ2410,Lead,398
EMP00022,PRJ3899,Reviewer,105
EMP03686,PRJ4866,Manager,37
EMP07793,PRJ0046,Contributor,256
EMP01998,PRJ4812,Contributor,370
EMP01847,PRJ0639,Manager,360
EMP04699,PRJ4706,Lead,193
EMP02603,PRJ2373,Lead,103
EMP09519,PRJ0944,Reviewer,141
EMP03884,PRJ1680,Lead,88
EMP00950,PRJ1869,Reviewer,76
EMP08487,PRJ1697,Lead,103
EMP06094,PRJ0191,Contributor,428
EMP04318,PRJ4498,Manager,81
EMP03404,PRJ0518,Manager,469
EMP08933,PRJ4219,Reviewer,389
EMP08697,PRJ2375,Contributor,315
EMP08248,PRJ4896,Contributor,427
EMP04965,PRJ3518,Lead,278
EMP01728,PRJ4354,Contributor,442
EMP05553,PRJ2612,Manager,397
EMP08553,PRJ2882,Reviewer,250
EMP07110,PRJ2698,Lead,322
EMP03116,PRJ2839,Lead,407
EMP01982,PRJ1673,Reviewer,424
EMP02982,PRJ2704,Reviewer,488
EMP07876,PRJ3111,Reviewer,71
EMP07922,PRJ3850,Reviewer,200
EMP06466,PRJ4372,Reviewer,41
EMP06541,PRJ0758,Lead,145
EMP06690,PRJ0384,Contributor,352
EMP06320,PRJ2121,Manager,428
EMP00726,PRJ4265,Manager,182
EMP00560,PRJ3189,Manager,499
EMP06275,PRJ4503,Reviewer,37
EMP08440,PRJ0103,Reviewer,494
EMP01326,PRJ3210,Lead,415
EMP05113,PRJ0449,Manager,373
EMP01813,PRJ2839,Reviewer,44
EMP04881,PRJ2764,Manager,115
EMP05190,PRJ3603,Manager,187
EMP00513,PRJ4023,Lead,100
EMP05125,PRJ0420,Reviewer,255
EMP06809,PRJ1003,Manager,218
EMP01566,PRJ4184,Reviewer,155
EMP04074,PRJ3142,Contributor,302
EMP09551,PRJ4121,Reviewer,57
EMP07394,PRJ0896,Reviewer,412
EMP09642,PRJ3652,Reviewer,101
EMP09578,PRJ2866,Manager,436
EMP08496,PRJ4137,Contributor,101
EMP07805,PRJ0414,Contributor,335
EMP04726,PRJ0264,Lead,134
EMP05335,PRJ4394,Contributor,150
EMP00710,PRJ3467,Reviewer,155
EMP03272,PRJ4080,Lead,482
EMP05811,PRJ4197,Manager,158
EMP04879,PRJ4180,Lead,281
EMP01382,PRJ3211,Lead,320
EMP07003,PRJ1851,Reviewer,406
EMP07562,PRJ2640,Manager,308
EMP04895,PRJ1115,Reviewer,481
EMP05175,PRJ0322,Manager,179
EMP08262,PRJ4164,Contributor,410
EMP01340,PRJ0162,Manager,439
EMP04391,PRJ1956,Lead,127
EMP01891,PRJ1379,Lead,188
EMP03965,PRJ2203,Contributor,233
EMP07661,PRJ4695,Manager,367
EMP09203,PRJ2650,Reviewer,275
EMP05100,PRJ3947,Contributor,162
EMP01607,PRJ4506,Lead,386
EMP01117,PRJ2288,Contributor,460
EMP08867,PRJ1639,Reviewer,419
EMP04871,PRJ4496,Manager,193
EMP02221,PRJ0588,Contributor,374
EMP03352,PRJ0635,Manager,128
EMP04947,PRJ2422,Lead,71
EMP00869,PRJ3559,Reviewer,251
EMP06552,PRJ3022,Manager,435
EMP04942,PRJ1467,Reviewer,358
EMP02761,PRJ1668,Lead,155
EMP04164,PRJ2944,Contributor,384
EMP07805,PRJ4024,Reviewer,435
EMP02480,PRJ3568,Lead,201
EMP06866,PRJ2216,Lead,18
EMP04411,PRJ3832,Lead,293
EMP02188,PRJ4775,Reviewer,26
EMP02278,PRJ4729,Lead,398
EMP06323,PRJ1750,Lead,424
EMP09378,PRJ0241,Manager,267
EMP07539,PRJ4450,Manager,324
EMP08509,PRJ3163,Lead,240
EMP05325,PRJ4608,Reviewer,177
EMP07137,PRJ2640,Manager,111
EMP08140,PRJ0869,Reviewer,181
EMP02134,PRJ3949,Reviewer,194
EMP05685,PRJ3288,Lead,200
EMP08143,PRJ3225,Contributor,72
EMP06116,PRJ1746,Manager,264
EMP05042,PRJ3844,Contributor,274
EMP04413,PRJ4277,Lead,202
EMP03401,PRJ2396,Reviewer,481
EMP06870,PRJ1391,Manager,128
EMP02634,PRJ4200,Reviewer,362
EMP05450,PRJ1663,Contributor,72
EMP01618,PRJ0321,Lead,318
EMP09748,PRJ3619,Lead,171
EMP08871,PRJ0584,Reviewer,320
EMP01638,PRJ0997,Lead,204
EMP04454,PRJ0608,Contributor,412
EMP04456,PRJ3396,Lead,278
EMP06172,PRJ1480,Contributor,423
EMP06419,PRJ1883,Contributor,200
EMP05486,PRJ1232,Lead,411
EMP06961,PRJ1608,Lead,433
EMP00563,PRJ1031,Lead,93
EMP01027,PRJ1076,Contributor,175
EMP04585,PRJ0517,Manager,330
EMP01626,PRJ1216,Lead,30
EMP01843,PRJ1792,Contributor,196
EMP00024,PRJ3354,Manager,322
EMP09105,PRJ3393,Manager,57
EMP08877,PRJ2229,Reviewer,99
EMP07189,PRJ2544,Lead,368
EMP03852,PRJ4213,Manager,368
EMP09147,PRJ4780,Lead,346
EMP08177,PRJ2741,Reviewer,349
EMP06214,PRJ2408,Manager,407
EMP02217,PRJ4431,Lead,191
EMP06515,PRJ0196,Contributor,425
EMP08326,PRJ1696,Manager,243
EMP05445,PRJ1044,Manager,31
EMP01070,PRJ1184,Contributor,372
EMP08093,PRJ0093,Lead,64
EMP09418,PRJ0068,Reviewer,261
EMP03231,PRJ1601,Manager,104
EMP04103,PRJ4383,Manager,250
EMP03725,PRJ4325,Lead,455
EMP04761,PRJ1233,Manager,279
EMP04152,PRJ1944,Contributor,312
EMP07087,PRJ2648,Manager,128
EMP09951,PRJ3564,Contributor,200
EMP06599,PRJ3134,Reviewer,409
EMP08886,PRJ3476,Lead,409
EMP04493,PRJ3706,Manager,271
EMP06149,PRJ4816,Contributor,304
EMP02899,PRJ4893,Reviewer,254
EMP09558,PRJ3378,Lead,142
EMP07634,PRJ3552,Reviewer,439
EMP01348,PRJ4601,Lead,499
EMP07000,PRJ1055,Manager,446
EMP03548,PRJ3378,Contributor,121
EMP05175,PRJ1818,Manager,34
EMP09899,PRJ2532,Lead,251
EMP09832,PRJ2140,Manager,249
EMP02384,PRJ3854,Lead,149
EMP04949,PRJ2864,Contributor,168
EMP01207,PRJ1024,Contributor,389
EMP09997,PRJ1780,Reviewer,387
EMP04996,PRJ4175,Reviewer,349
EMP00047,PRJ1509,Lead,357
EMP07338,PRJ1973,Contributor,243
EMP04302,PRJ1829,Contributor,156
EMP04692,PRJ2528,Contributor,65
EMP04227,PRJ2517,Contributor,403
EMP09477,PRJ0687,Reviewer,476
EMP09928,PRJ0175,Contributor,474
EMP04108,PRJ4620,Contributor,200
EMP01784,PRJ0022,Manager,300
EMP00326,PRJ4001,Lead,88
EMP01966,PRJ3708,Manager,33
EMP07702,PRJ1262,Lead,382
EMP04333,PRJ3774,Contributor,372
EMP03081,PRJ4926,Lead,219
EMP07960,PRJ3307,Reviewer,212
EMP06196,PRJ2234,Contributor,225
EMP09627,PRJ2093,Contributor,413
EMP03114,PRJ1154,Contributor,84
EMP07541,PRJ2709,Lead,73
EMP03836,PRJ4944,Reviewer,117
EMP05141,PRJ2144,Lead,481
EMP02148,PRJ3420,Manager,27
EMP06127,PRJ1178,Manager,420
EMP06880,PRJ1114,Contributor,316
EMP08672,PRJ2019,Lead,431
EMP04818,PRJ1572,Contributor,452
EMP09932,PRJ2639,Contributor,376
EMP04565,PRJ1812,Lead,34
EMP07622,PRJ4483,Contributor,109
EMP04617,PRJ4137,Contributor,411
EMP02461,PRJ3345,Manager,433
EMP07452,PRJ0815,Lead,103
EMP01666,PRJ2775,Lead,200
EMP08589,PRJ2632,Contributor,173
EMP03993,PRJ4770,Reviewer,135
EMP02583,PRJ1234,Contributor,298
EMP08405,PRJ0142,Reviewer,498
EMP09146,PRJ4216,Contributor,136
EMP05400,PRJ0376,Reviewer,410
EMP07148,PRJ2458,Lead,312
EMP07186,PRJ2702,Reviewer,21
EMP02104,PRJ1770,Contributor,134
EMP06070,PRJ3421,Lead,464
EMP01548,PRJ0561,Manager,364
EMP07547,PRJ0782,Contributor,309
EMP03200,PRJ2004,Reviewer,430
EMP09578,PRJ1475,Lead,421
EMP06826,PRJ2295,Manager,231
EMP02589,PRJ2509,Manager,401
EMP02937,PRJ4319,Lead,153
EMP08117,PRJ3111,Reviewer,103
EMP09769,PRJ0326,Contributor,338
EMP03187,PRJ1812,Contributor,290
EMP04788,PRJ4055,Contributor,406
EMP00342,PRJ1457,Manager,398
EMP07704,PRJ4508,Manager,76
EMP07419,PRJ3686,Contributor,21
EMP07018,PRJ0219,Manager,283
EMP05325,PRJ2625,Lead,313
EMP05583,PRJ4865,Manager,375
EMP00704,PRJ2201,Lead,390
EMP03295,PRJ0757,Contributor,160
EMP05877,PRJ3562,Reviewer,35
EMP09063,PRJ3844,Contributor,399
EMP02644,PRJ1482,Reviewer,99
EMP01943,PRJ4323,Manager,382
EMP07607,PRJ3155,Reviewer,263
EMP04321,PRJ3645,Contributor,351
EMP02954,PRJ0185,Reviewer,66
EMP09512,PRJ1892,Manager,249
EMP02917,PRJ2912,Contributor,193
EMP01013,PRJ1559,Contributor,121
EMP04801,PRJ2843,Manager,489
EMP03462,PRJ0269,Manager,22
EMP04075,PRJ1845,Contributor,130
EMP01594,PRJ0797,Reviewer,141
EMP02944,PRJ1889,Reviewer,91
EMP06984,PRJ3250,Manager,366
EMP04056,PRJ3413,Contributor,35
EMP02133,PRJ1346,Reviewer,21
EMP01054,PRJ1794,Reviewer,226
EMP04603,PRJ3242,Contributor,326
EMP02758,PRJ3829,Lead,295
EMP05340,PRJ3131,Lead,293
EMP08560,PRJ3499,Lead,450
EMP07141,PRJ4224,Lead,388
EMP08044,PRJ3314,Reviewer,312
EMP08123,PRJ3041,Lead,306
EMP09355,PRJ4986,Reviewer,312
EMP03726,PRJ4882,Manager,285
EMP00813,PRJ3648,Contributor,71
EMP02539,PRJ4943,Contributor,422
EMP06223,PRJ3757,Reviewer,88
EMP08011,PRJ3425,Contributor,407
EMP03092,PRJ1225,Reviewer,441
EMP05320,PRJ4777,Lead,150
EMP04508,PRJ1352,Lead,164
EMP05123,PRJ4700,Lead,212
EMP03906,PRJ1117,Reviewer,177
EMP09839,PRJ1652,Contributor,486
EMP10000,PRJ2302,Manager,83
EMP02587,PRJ4060,Lead,458
EMP02967,PRJ1813,Contributor,167
EMP02008,PRJ0672,Lead,446
EMP07662,PRJ4217,Lead,261
EMP06576,PRJ4181,Lead,407
EMP06717,PRJ4536,Contributor,326
EMP02687,PRJ0027,Reviewer,358
EMP09249,PRJ1952,Lead,114
EMP08736,PRJ3092,Contributor,344
EMP00170,PRJ1972,Manager,132
