employee_id,exit_date,reason,type
EMP00627,2026-01-27,Career Change,Voluntary
EMP02701,2024-01-06,Career Change,Involuntary
EMP04796,2024-06-12,Better Offer,Voluntary
EMP00621,2023-12-03,Relocation,Voluntary
EMP00386,2025-12-31,Career Change,Voluntary
EMP04574,2024-03-05,Performance,Involuntary
EMP00956,2026-07-23,Career Change,Voluntary
EMP05803,2026-03-29,Better Offer,Voluntary
EMP02031,2026-07-17,Relocation,Voluntary
EMP06402,2025-05-05,Career Change,Involuntary
EMP05502,2025-04-04,Career Change,Voluntary
EMP02399,2025-08-26,Performance,Involuntary
EMP07017,2024-03-23,Better Offer,Voluntary
EMP01690,2026-03-03,Relocation,Involuntary
EMP03553,2024-03-24,Better Offer,Voluntary
EMP01038,2023-09-01,Better Offer,Voluntary
EMP04944,2025-05-14,Career Change,Voluntary
EMP04573,2023-10-19,Personal,Involuntary
EMP04095,2026-05-05,Career Change,Involuntary
EMP05984,2023-12-13,Better Offer,Voluntary
EMP03451,2024-05-03,Personal,Involuntary
EMP00143,2025-10-25,Relocation,Voluntary
EMP06330,2024-07-29,Personal,Voluntary
EMP04298,2025-04-18,Career Change,Voluntary
EMP08936,2024-05-26,Performance,Involuntary
EMP08941,2024-04-04,Performance,Involuntary
EMP03988,2026-01-17,Personal,Involuntary
EMP09990,2026-04-20,Career Change,Voluntary
EMP00352,2025-07-17,Better Offer,Voluntary
EMP01060,2025-04-12,Better Offer,Voluntary
EMP08996,2025-10-06,Performance,Voluntary
EMP03462,2023-09-01,Performance,Voluntary
EMP03560,2025-12-30,Better Offer,Involuntary
EMP06606,2025-11-25,Relocation,Voluntary
EMP00575,2024-03-25,Better Offer,Voluntary
EMP09010,2025-01-25,Personal,Voluntary
EMP00757,2026-01-15,Better Offer,Voluntary
EMP01996,2025-11-09,Performance,Voluntary
EMP07869,2024-01-10,Personal,Involuntary
EMP04713,2026-06-01,Career Change,Voluntary
EMP09358,2026-04-02,Career Change,Voluntary
EMP00973,2025-03-22,Personal,Involuntary
EMP04063,2023-11-30,Relocation,Voluntary
EMP05015,2026-05-22,Career Change,Involuntary
EMP06590,2024-08-07,Performance,Voluntary
EMP02462,2026-07-12,Personal,Voluntary
EMP05474,2026-07-04,Better Offer,Voluntary
EMP06942,2025-03-30,Personal,Voluntary
EMP08468,2026-04-16,Personal,Voluntary
EMP01872,2024-07-03,Better Offer,Voluntary
EMP06314,2025-06-03,Better Offer,Voluntary
EMP06962,2025-05-02,Relocation,Voluntary
EMP00920,2025-06-26,Personal,Voluntary
EMP09990,2026-06-04,Better Offer,Voluntary
EMP05535,2024-05-13,Relocation,Voluntary
EMP05660,2025-05-22,Performance,Voluntary
EMP09093,2024-08-11,Relocation,Voluntary
EMP00023,2025-06-24,Career Change,Voluntary
EMP05395,2026-01-03,Relocation,Voluntary
EMP09960,2023-11-25,Better Offer,Voluntary
EMP00198,2025-01-20,Career Change,Voluntary
EMP04512,2023-10-01,Performance,Involuntary
EMP04650,2026-05-27,Relocation,Voluntary
EMP07660,2026-06-08,Performance,Voluntary
EMP00085,2024-11-07,Performance,Voluntary
EMP02249,2024-12-12,Relocation,Involuntary
EMP07586,2023-12-05,Career Change,Voluntary
EMP08207,2024-01-23,Personal,Voluntary
EMP06153,2024-06-15,Career Change,Voluntary
EMP01093,2026-08-02,Career Change,Involuntary
EMP06292,2025-06-18,Better Offer,Voluntary
EMP00438,2025-06-06,Career Change,Voluntary
EMP06161,2025-08-15,Career Change,Involuntary
EMP07424,2025-02-12,Better Offer,Voluntary
EMP08394,2023-11-18,Performance,Voluntary
EMP05058,2023-08-11,Better Offer,Involuntary
EMP09369,2024-09-12,Performance,Voluntary
EMP04208,2024-03-24,Performance,Involuntary
EMP08651,2025-05-04,Personal,Voluntary
EMP08475,2024-06-02,Relocation,Voluntary
EMP01195,2024-09-27,Relocation,Voluntary
EMP02650,2025-05-04,Career Change,Voluntary
EMP00781,2026-05-15,Performance,Voluntary
EMP05187,2026-03-11,Relocation,Voluntary
EMP07703,2026-05-20,Better Offer,Voluntary
EMP02952,2025-01-06,Personal,Voluntary
EMP07401,2024-04-29,Career Change,Voluntary
EMP00108,2024-03-18,Performance,Voluntary
EMP04712,2025-10-12,Career Change,Voluntary
EMP09556,2024-05-26,Career Change,Voluntary
EMP09236,2025-05-19,Personal,Involuntary
EMP00283,2024-12-20,Career Change,Involuntary
EMP00078,2026-04-03,Career Change,Voluntary
EMP09933,2025-02-09,Better Offer,Voluntary
EMP02616,2025-04-26,Career Change,Voluntary
EMP08301,2025-10-03,Performance,Voluntary
EMP00164,2024-08-04,Performance,Voluntary
EMP03552,2024-11-25,Career Change,Voluntary
EMP03159,2023-10-02,Better Offer,Voluntary
EMP09493,2026-01-14,Personal,Voluntary
EMP07979,2023-09-25,Better Offer,Voluntary
EMP03239,2026-07-07,Career Change,Voluntary
EMP08761,2026-04-23,Relocation,Voluntary
EMP02799,2025-09-22,Performance,Voluntary
EMP06900,2023-11-01,Performance,Involuntary
EMP01843,2025-12-12,Better Offer,Involuntary
EMP06496,2024-06-02,Career Change,Voluntary
EMP06590,2026-07-15,Career Change,Voluntary
EMP04176,2025-04-29,Career Change,Voluntary
EMP05328,2025-09-04,Relocation,Voluntary
EMP04443,2026-02-25,Performance,Voluntary
EMP08492,2024-07-23,Relocation,Voluntary
EMP02557,2026-06-03,Relocation,Voluntary
EMP06137,2024-10-16,Performance,Involuntary
EMP05034,2024-04-21,Relocation,Involuntary
EMP01156,2026-05-23,Career Change,Voluntary
EMP08801,2023-10-06,Relocation,Voluntary
EMP03166,2024-08-12,Better Offer,Involuntary
EMP07010,2024-09-10,Personal,Voluntary
EMP08848,2023-10-30,Better Offer,Voluntary
EMP05103,2026-07-24,Personal,Voluntary
EMP03416,2026-02-26,Career Change,Involuntary
EMP07401,2024-06-01,Better Offer,Involuntary
EMP05234,2025-02-12,Career Change,Voluntary
EMP08437,2025-12-26,Career Change,Voluntary
EMP05307,2024-10-19,Relocation,Voluntary
EMP04568,2024-10-03,Career Change,Voluntary
EMP06759,2025-07-04,Career Change,Voluntary
EMP05100,2024-09-16,Performance,Voluntary
EMP01288,2023-08-07,Better Offer,Involuntary
EMP00728,2023-11-08,Relocation,Involuntary
EMP02263,2025-08-18,Better Offer,Voluntary
EMP09367,2023-12-14,Better Offer,Voluntary
EMP01969,2025-09-15,Better Offer,Voluntary
EMP01758,2026-05-16,Better Offer,Voluntary
EMP01741,2025-04-29,Relocation,Voluntary
EMP04226,2024-01-17,Performance,Voluntary
EMP00318,2024-11-07,Better Offer,Voluntary
EMP07683,2024-05-18,Personal,Voluntary
EMP02114,2025-02-20,Better Offer,Involuntary
EMP02536,2023-08-16,Relocation,Voluntary
EMP06847,2024-12-25,Career Change,Voluntary
EMP08354,2024-01-21,Career Change,Voluntary
EMP06808,2024-10-19,Career Change,Voluntary
EMP00920,2024-12-04,Performance,Voluntary
EMP05831,2025-01-29,Personal,Voluntary
EMP09492,2024-12-20,Career Change,Voluntary
EMP04030,2023-08-28,Career Change,Voluntary
EMP03324,2025-12-07,Career Change,Voluntary
EMP01633,2024-04-23,Personal,Voluntary
EMP01693,2024-12-20,Better Offer,Involuntary
EMP02563,2023-08-23,Performance,Voluntary
EMP07478,2025-11-18,Personal,Voluntary
EMP08728,2024-04-28,Performance,Voluntary
EMP07775,2025-05-06,Personal,Involuntary
EMP05932,2025-06-18,Personal,Voluntary
EMP05634,2025-07-16,Relocation,Voluntary
EMP01456,2024-12-26,Personal,Voluntary
EMP07752,2024-08-17,Relocation,Voluntary
EMP07354,2024-01-04,Performance,Voluntary
EMP02870,2024-08-03,Relocation,Involuntary
EMP05070,2026-04-13,Better Offer,Voluntary
EMP07801,2024-06-22,Personal,Voluntary
EMP05498,2026-07-04,Better Offer,Voluntary
EMP01822,2024-09-03,Performance,Voluntary
EMP01192,2026-01-13,Personal,Voluntary
EMP05655,2025-05-24,Performance,Voluntary
EMP08090,2025-03-14,Relocation,Voluntary
EMP03679,2023-09-17,Relocation,Involuntary
EMP00250,2026-02-04,Personal,Voluntary
EMP03715,2024-04-23,Relocation,Voluntary
EMP03106,2026-08-02,Relocation,Voluntary
EMP08050,2026-05-09,Personal,Voluntary
EMP03923,2024-01-09,Relocation,Voluntary
EMP00024,2025-10-25,Relocation,Voluntary
EMP06168,2024-09-19,Career Change,Voluntary
EMP09152,2025-08-19,Better Offer,Voluntary
EMP04552,2026-01-16,Performance,Voluntary
EMP04758,2025-07-02,Better Offer,Voluntary
EMP02869,2025-09-30,Performance,Voluntary
EMP03137,2025-06-10,Better Offer,Voluntary
EMP03633,2023-12-26,Better Offer,Involuntary
EMP04691,2023-11-04,Relocation,Voluntary
EMP01916,2023-09-30,Better Offer,Involuntary
EMP01670,2024-07-03,Personal,Involuntary
EMP01317,2026-07-11,Relocation,Voluntary
EMP06010,2025-08-07,Career Change,Voluntary
EMP05211,2025-12-19,Personal,Voluntary
EMP01034,2025-07-20,Personal,Involuntary
EMP00232,2026-02-24,Performance,Voluntary
EMP04076,2023-12-18,Career Change,Voluntary
EMP08478,2024-12-22,Career Change,Voluntary
EMP04899,2023-12-08,Better Offer,Voluntary
EMP09212,2025-08-22,Better Offer,Involuntary
EMP07718,2024-04-22,Relocation,Involuntary
EMP02117,2026-07-04,Better Offer,Voluntary
EMP06508,2026-05-04,Personal,Involuntary
EMP02662,2024-09-03,Performance,Voluntary
EMP05704,2024-01-02,Performance,Involuntary
EMP05945,2024-12-10,Personal,Involuntary
EMP04128,2023-08-16,Better Offer,Voluntary
EMP01473,2026-04-10,Performance,Voluntary
EMP08659,2024-04-11,Career Change,Voluntary
EMP01754,2025-09-21,Better Offer,Voluntary
EMP08696,2024-02-20,Personal,Voluntary
EMP02656,2024-04-08,Career Change,Voluntary
EMP03200,2024-11-25,Performance,Voluntary
EMP03092,2025-05-01,Career Change,Voluntary
EMP03221,2024-01-03,Performance,Voluntary
EMP05834,2026-02-08,Career Change,Voluntary
EMP06981,2024-02-03,Career Change,Voluntary
EMP04377,2024-06-01,Career Change,Voluntary
EMP01255,2025-09-24,Performance,Voluntary
EMP08770,2023-12-23,Performance,Involuntary
EMP00839,2023-11-20,Performance,Voluntary
EMP08516,2025-11-19,Career Change,Voluntary
EMP08260,2024-09-20,Career Change,Involuntary
EMP07965,2026-03-04,Performance,Voluntary
EMP05785,2023-08-27,Career Change,Voluntary
EMP09684,2025-05-20,Performance,Voluntary
EMP03810,2025-05-11,Relocation,Involuntary
EMP03420,2024-05-04,Better Offer,Voluntary
EMP07051,2026-05-06,Performance,Voluntary
EMP08349,2025-10-17,Personal,Voluntary
EMP04941,2024-06-29,Performance,Voluntary
EMP02949,2026-07-25,Better Offer,Voluntary
EMP06539,2025-05-21,Performance,Voluntary
EMP06508,2024-12-26,Personal,Involuntary
EMP06431,2025-07-13,Better Offer,Voluntary
EMP06016,2024-02-11,Career Change,Involuntary
EMP07771,2026-03-04,Relocation,Voluntary
EMP09316,2024-05-01,Personal,Voluntary
EMP09472,2026-02-19,Better Offer,Voluntary
EMP02775,2026-06-11,Career Change,Voluntary
EMP01130,2025-01-13,Performance,Voluntary
EMP06081,2024-12-30,Career Change,Voluntary
EMP00276,2026-05-02,Relocation,Voluntary
EMP05592,2025-05-23,Career Change,Voluntary
EMP02170,2026-07-15,Relocation,Voluntary
EMP08281,2024-01-23,Performance,Voluntary
EMP04737,2025-11-27,Better Offer,Involuntary
EMP01621,2026-03-16,Better Offer,Voluntary
EMP06674,2024-05-18,Better Offer,Voluntary
EMP09198,2024-12-11,Better Offer,Voluntary
EMP09407,2024-08-29,Career Change,Voluntary
EMP05149,2024-09-06,Personal,Voluntary
EMP09257,2023-09-09,Relocation,Voluntary
EMP04566,2026-01-28,Career Change,Voluntary
EMP01273,2025-02-05,Better Offer,Voluntary
EMP01063,2024-10-08,Better Offer,Voluntary
EMP08065,2023-09-09,Career Change,Voluntary
EMP09252,2025-10-01,Better Offer,Voluntary
EMP07115,2025-07-02,Career Change,Voluntary
EMP00699,2025-04-15,Personal,Voluntary
EMP00299,2024-06-15,Personal,Voluntary
EMP04482,2025-09-01,Relocation,Involuntary
EMP05944,2023-08-06,Performance,Voluntary
EMP06417,2025-10-26,Personal,Voluntary
EMP05886,2025-02-20,Personal,Involuntary
EMP03695,2024-12-27,Personal,Voluntary
EMP08675,2026-04-27,Personal,Involuntary
EMP00187,2023-09-20,Personal,Voluntary
EMP03930,2025-01-08,Career Change,Involuntary
EMP07200,2024-12-14,Relocation,Voluntary
EMP04244,2025-01-24,Personal,Involuntary
EMP03612,2025-01-04,Better Offer,Voluntary
EMP01904,2025-11-21,Better Offer,Involuntary
EMP02561,2024-12-16,Better Offer,Involuntary
EMP09265,2024-01-05,Performance,Voluntary
EMP04946,2025-10-03,Better Offer,Voluntary
EMP04803,2024-06-22,Career Change,Voluntary
EMP02336,2024-09-07,Personal,Voluntary
EMP00290,2024-05-03,Relocation,Voluntary
EMP09227,2025-06-30,Better Offer,Voluntary
EMP06616,2024-09-16,Better Offer,Voluntary
EMP05636,2025-02-23,Relocation,Voluntary
EMP07618,2026-04-26,Performance,Voluntary
EMP03887,2024-04-02,Better Offer,Voluntary
EMP08809,2026-06-15,Career Change,Voluntary
EMP09809,2026-06-13,Relocation,Voluntary
EMP09404,2023-09-05,Better Offer,Involuntary
EMP08545,2024-11-12,Relocation,Voluntary
EMP00870,2025-04-29,Personal,Voluntary
EMP03702,2026-02-05,Career Change,Voluntary
EMP05180,2026-02-05,Better Offer,Voluntary
EMP01992,2025-10-03,Better Offer,Voluntary
EMP02288,2024-03-06,Relocation,Voluntary
EMP06561,2024-06-10,Better Offer,Voluntary
EMP05447,2025-12-15,Personal,Involuntary
EMP03266,2025-12-16,Performance,Voluntary
EMP04200,2026-03-03,Career Change,Voluntary
EMP09976,2024-09-12,Personal,Voluntary
EMP07262,2025-02-03,Performance,Involuntary
EMP09128,2025-12-09,Better Offer,Involuntary
EMP06895,2025-04-25,Personal,Voluntary
EMP01055,2026-06-23,Relocation,Voluntary
EMP04301,2026-01-06,Relocation,Involuntary
EMP06589,2025-12-12,Better Offer,Voluntary
EMP03222,2024-01-09,Relocation,Voluntary
EMP00383,2024-10-03,Better Offer,Voluntary
EMP05092,2025-10-18,Relocation,Voluntary
EMP08927,2024-10-29,Relocation,Involuntary
EMP08749,2025-07-18,Career Change,Involuntary
EMP02938,2026-06-24,Better Offer,Voluntary
EMP05921,2025-11-05,Relocation,Voluntary
EMP06539,2025-07-29,Personal,Voluntary
EMP06325,2024-02-29,Performance,Voluntary
EMP02760,2024-09-15,Performance,Voluntary
EMP09555,2025-07-19,Personal,Voluntary
EMP09534,2024-02-29,Relocation,Involuntary
EMP05019,2024-04-12,Personal,Voluntary
EMP01558,2025-05-28,Career Change,Voluntary
EMP06923,2024-03-16,Career Change,Voluntary
EMP02191,2026-01-05,Performance,Voluntary
EMP07760,2025-08-26,Relocation,Voluntary
EMP01209,2025-11-17,Performance,Involuntary
EMP08019,2024-04-21,Career Change,Voluntary
EMP09275,2024-05-09,Personal,Voluntary
EMP08163,2024-12-12,Relocation,Voluntary
EMP03522,2026-05-02,Relocation,Voluntary
EMP06671,2024-08-25,Performance,Voluntary
EMP02375,2023-10-12,Career Change,Voluntary
EMP08321,2025-07-06,Better Offer,Voluntary
EMP07929,2026-03-14,Performance,Involuntary
EMP09705,2024-08-20,Personal,Involuntary
EMP09649,2023-09-14,Performance,Voluntary
EMP06564,2026-07-05,Relocation,Voluntary
EMP06626,2024-09-19,Better Offer,Voluntary
EMP05244,2025-09-30,Personal,Voluntary
EMP06555,2025-04-11,Career Change,Voluntary
EMP09826,2024-07-30,Relocation,Voluntary
EMP01456,2025-02-18,Performance,Involuntary
EMP00089,2026-06-26,Personal,Voluntary
EMP03820,2024-11-28,Career Change,Voluntary
EMP02265,2026-01-15,Personal,Voluntary
EMP01136,2024-11-19,Better Offer,Voluntary
EMP09344,2025-10-06,Better Offer,Voluntary
EMP01901,2023-10-24,Career Change,Voluntary
EMP09719,2023-12-25,Personal,Voluntary
EMP07455,2026-04-29,Performance,Voluntary
EMP08511,2025-03-25,Performance,Voluntary
EMP08790,2026-01-14,Personal,Voluntary
EMP00764,2025-01-21,Performance,Voluntary
EMP09291,2026-07-08,Performance,Voluntary
EMP06260,2024-02-18,Personal,Voluntary
EMP01266,2023-12-12,Career Change,Involuntary
EMP01578,2024-01-07,Career Change,Voluntary
EMP06220,2024-09-19,Performance,Voluntary
EMP01370,2025-12-21,Performance,Voluntary
EMP02315,2024-11-15,Better Offer,Voluntary
EMP05128,2025-11-20,Relocation,Involuntary
EMP08024,2026-07-16,Relocation,Voluntary
EMP06895,2025-05-10,Performance,Involuntary
EMP03007,2023-11-08,Personal,Voluntary
EMP05857,2024-01-01,Performance,Voluntary
EMP09430,2026-01-22,Career Change,Involuntary
EMP01044,2025-10-30,Career Change,Voluntary
EMP08263,2023-11-21,Career Change,Voluntary
EMP06730,2023-09-14,Relocation,Voluntary
EMP02214,2025-07-17,Better Offer,Involuntary
EMP06003,2023-08-10,Personal,Involuntary
EMP00168,2024-05-27,Career Change,Involuntary
EMP01507,2025-11-29,Career Change,Voluntary
EMP09629,2024-02-25,Performance,Voluntary
EMP07433,2024-10-23,Personal,Voluntary
EMP05947,2025-12-20,Personal,Voluntary
EMP03348,2025-01-21,Better Offer,Voluntary
EMP04383,2026-02-28,Better Offer,Voluntary
EMP01920,2023-08-17,Relocation,Voluntary
EMP01930,2026-02-13,Performance,Involuntary
EMP08524,2024-02-15,Career Change,Voluntary
EMP07509,2026-05-25,Relocation,Voluntary
EMP06845,2026-06-12,Performance,Voluntary
EMP05537,2026-04-03,Relocation,Involuntary
EMP00700,2025-08-13,Personal,Voluntary
EMP06825,2025-11-26,Performance,Voluntary
EMP08256,2025-01-29,Performance,Voluntary
EMP08800,2026-03-17,Relocation,Voluntary
EMP01146,2024-08-31,Career Change,Voluntary
EMP06044,2023-10-19,Personal,Voluntary
EMP05694,2023-11-17,Performance,Voluntary
EMP09850,2024-08-14,Better Offer,Voluntary
EMP09679,2024-06-12,Career Change,Voluntary
EMP06222,2026-04-19,Better Offer,Voluntary
EMP06316,2025-09-30,Career Change,Involuntary
EMP07111,2023-10-13,Personal,Voluntary
EMP05284,2023-08-08,Relocation,Voluntary
EMP08698,2024-01-05,Performance,Voluntary
EMP06233,2024-03-05,Better Offer,Voluntary
EMP01287,2024-10-11,Personal,Voluntary
EMP08378,2025-04-17,Better Offer,Involuntary
EMP05676,2025-09-27,Better Offer,Voluntary
EMP08114,2025-09-10,Better Offer,Voluntary
EMP06378,2023-09-21,Personal,Voluntary
EMP04230,2024-06-01,Personal,Involuntary
EMP04613,2026-04-08,Relocation,Voluntary
EMP07024,2026-05-30,Relocation,Voluntary
EMP00436,2025-08-21,Career Change,Voluntary
EMP09429,2024-07-19,Relocation,Voluntary
EMP03681,2023-12-18,Career Change,Voluntary
EMP04345,2023-10-02,Performance,Voluntary
EMP08997,2024-06-19,Personal,Involuntary
EMP06688,2024-12-11,Performance,Voluntary
EMP09201,2025-03-07,Relocation,Voluntary
EMP00800,2026-02-06,Career Change,Involuntary
EMP04945,2025-07-26,Personal,Voluntary
EMP06383,2023-12-28,Relocation,Voluntary
EMP00867,2024-10-24,Relocation,Voluntary
EMP00196,2025-08-03,Career Change,Voluntary
EMP00615,2024-01-11,Personal,Voluntary
EMP08419,2023-11-22,Better Offer,Voluntary
EMP08036,2026-04-13,Relocation,Involuntary
EMP05852,2025-10-13,Relocation,Voluntary
EMP02229,2026-07-13,Relocation,Involuntary
EMP01420,2024-09-15,Performance,Involuntary
EMP05719,2024-02-04,Personal,Voluntary
EMP07940,2023-10-04,Performance,Voluntary
EMP06932,2026-03-13,Better Offer,Involuntary
EMP09207,2025-01-30,Better Offer,Involuntary
EMP02804,2023-10-01,Personal,Voluntary
EMP03323,2025-08-14,Career Change,Voluntary
EMP06750,2024-03-14,Better Offer,Voluntary
EMP05270,2026-02-13,Performance,Voluntary
EMP02522,2025-07-20,Career Change,Voluntary
EMP08569,2024-02-16,Personal,Voluntary
EMP06049,2025-03-06,Performance,Voluntary
EMP08480,2025-03-21,Personal,Voluntary
EMP06366,2026-07-29,Performance,Involuntary
EMP00440,2025-06-06,Performance,Voluntary
EMP06136,2024-11-17,Better Offer,Voluntary
EMP04560,2025-03-08,Relocation,Voluntary
EMP09932,2026-04-01,Personal,Voluntary
EMP02219,2025-02-07,Better Offer,Voluntary
EMP07225,2023-12-09,Personal,Involuntary
EMP02348,2024-07-05,Career Change,Voluntary
EMP04112,2025-02-02,Performance,Voluntary
EMP04387,2026-06-22,Relocation,Voluntary
EMP00557,2023-08-28,Career Change,Voluntary
EMP09582,2025-08-30,Relocation,Involuntary
EMP06549,2025-06-07,Personal,Voluntary
EMP08761,2024-01-09,Performance,Voluntary
EMP01979,2024-09-02,Performance,Voluntary
EMP01802,2024-02-08,Better Offer,Voluntary
EMP00578,2025-03-23,Relocation,Voluntary
EMP05516,2026-04-12,Better Offer,Voluntary
EMP09554,2026-03-26,Better Offer,Voluntary
EMP09618,2025-04-11,Personal,Voluntary
EMP01203,2023-08-29,Personal,Voluntary
EMP07888,2024-01-20,Relocation,Voluntary
EMP05216,2025-08-17,Personal,Voluntary
EMP06330,2026-02-27,Relocation,Voluntary
EMP05459,2026-08-02,Career Change,Voluntary
EMP00037,2023-08-29,Better Offer,Voluntary
EMP07502,2025-08-16,Better Offer,Voluntary
EMP04954,2023-11-02,Relocation,Involuntary
EMP02948,2023-10-10,Personal,Voluntary
EMP06849,2024-01-05,Personal,Voluntary
EMP04160,2025-05-07,Better Offer,Voluntary
EMP05163,2025-08-04,Performance,Voluntary
EMP00384,2025-11-23,Career Change,Voluntary
EMP06886,2024-11-29,Personal,Involuntary
EMP00186,2025-01-10,Personal,Voluntary
EMP08693,2026-04-22,Career Change,Voluntary
EMP05086,2025-02-10,Career Change,Voluntary
EMP02477,2023-10-13,Career Change,Voluntary
EMP00289,2026-01-24,Career Change,Voluntary
EMP09755,2026-07-23,Relocation,Voluntary
EMP04920,2025-03-15,Relocation,Involuntary
EMP03839,2024-12-23,Better Offer,Voluntary
EMP04843,2025-02-06,Better Offer,Involuntary
EMP01639,2024-08-13,Performance,Voluntary
EMP09968,2024-11-08,Performance,Voluntary
EMP03970,2024-07-02,Relocation,Voluntary
EMP02084,2024-03-09,Better Offer,Voluntary
EMP06185,2023-09-06,Better Offer,Involuntary
EMP02286,2024-08-12,Personal,Voluntary
